Study Name	Cu-110
9.250000E-9	1.306987E-3
9.300000E-9	1.272728E-3
9.350000E-9	1.269303E-3
9.400000E-9	1.195646E-3
9.450000E-9	1.183655E-3
9.500000E-9	1.164813E-3
9.550000E-9	1.034628E-3
9.600000E-9	9.935176E-4
9.650000E-9	1.125415E-3
9.700000E-9	1.169951E-3
9.750000E-9	1.109998E-3
9.800000E-9	1.202498E-3
9.850000E-9	1.382357E-3
9.900000E-9	1.409764E-3
9.950000E-9	1.356663E-3
1.000000E-8	1.387496E-3
1.005000E-8	1.473144E-3
1.010000E-8	1.562217E-3
1.015000E-8	1.560504E-3
1.020000E-8	1.385783E-3
1.025000E-8	1.204210E-3
1.030000E-8	1.235044E-3
1.035000E-8	1.342959E-3
1.040000E-8	1.324117E-3
1.045000E-8	1.257312E-3
1.050000E-8	1.236757E-3
1.055000E-8	1.188794E-3
1.060000E-8	1.132267E-3
1.065000E-8	1.116850E-3
1.070000E-8	1.051758E-3
1.075000E-8	9.267126E-4
1.080000E-8	8.787500E-4
1.085000E-8	8.787500E-4
1.090000E-8	7.485658E-4
1.095000E-8	5.721319E-4
1.100000E-8	5.601413E-4
1.105000E-8	6.629183E-4
1.110000E-8	6.851866E-4
1.115000E-8	6.971773E-4
1.120000E-8	8.513428E-4
1.125000E-8	1.014073E-3
1.130000E-8	1.014073E-3
1.135000E-8	1.007221E-3
1.140000E-8	1.187081E-3
1.145000E-8	1.394348E-3
1.150000E-8	1.404626E-3
1.155000E-8	1.324117E-3
1.160000E-8	1.341246E-3
1.165000E-8	1.384070E-3
1.170000E-8	1.300136E-3
1.175000E-8	1.185368E-3
1.180000E-8	1.157961E-3
1.185000E-8	1.159674E-3
1.190000E-8	1.147683E-3
1.195000E-8	1.228192E-3
1.200000E-8	1.437172E-3
1.205000E-8	1.712957E-3
1.210000E-8	2.142907E-3
1.215000E-8	2.855494E-3
1.220000E-8	3.845579E-3
1.225000E-8	5.135431E-3
1.230000E-8	6.880927E-3
1.235000E-8	9.159151E-3
1.240000E-8	1.191186E-2
1.245000E-8	1.510309E-2
1.250000E-8	1.872426E-2
1.255000E-8	2.268632E-2
1.260000E-8	2.679911E-2
1.265000E-8	3.085538E-2
1.270000E-8	3.472836E-2
1.275000E-8	3.840606E-2
1.280000E-8	4.184224E-2
1.285000E-8	4.488444E-2
1.290000E-8	4.744872E-2
1.295000E-8	4.951625E-2
1.300000E-8	5.096541E-2
1.305000E-8	5.170198E-2
1.310000E-8	5.176193E-2
1.315000E-8	5.120522E-2
1.320000E-8	5.011921E-2
1.325000E-8	4.863580E-2
1.330000E-8	4.689373E-2
1.335000E-8	4.487930E-2
1.340000E-8	4.261649E-2
1.345000E-8	4.020808E-2
1.350000E-8	3.770204E-2
1.355000E-8	3.506923E-2
1.360000E-8	3.235935E-2
1.365000E-8	2.960664E-2
1.370000E-8	2.679055E-2
1.375000E-8	2.390936E-2
1.380000E-8	2.099050E-2
1.385000E-8	1.809219E-2
1.390000E-8	1.528123E-2
1.395000E-8	1.265186E-2
1.400000E-8	1.021947E-2
1.405000E-8	8.020039E-3
1.410000E-8	6.183756E-3
1.415000E-8	4.780850E-3
1.420000E-8	3.730812E-3
1.425000E-8	3.006234E-3
1.430000E-8	2.685912E-3
1.435000E-8	2.757856E-3
1.440000E-8	3.097020E-3
1.445000E-8	3.662294E-3
1.450000E-8	4.417705E-3
1.455000E-8	5.269041E-3
1.460000E-8	6.161488E-3
1.465000E-8	7.088194E-3
1.470000E-8	7.989206E-3
1.475000E-8	8.778876E-3
1.480000E-8	9.426371E-3
1.485000E-8	9.960811E-3
1.490000E-8	1.039247E-2
1.495000E-8	1.069909E-2
1.500000E-8	1.086525E-2
1.505000E-8	1.089779E-2
1.510000E-8	1.081386E-2
1.515000E-8	1.058090E-2
1.520000E-8	1.021261E-2
1.525000E-8	9.770674E-3
1.530000E-8	9.237946E-3
1.535000E-8	8.544201E-3
1.540000E-8	7.735689E-3
1.545000E-8	6.894631E-3
1.550000E-8	5.997045E-3
1.555000E-8	5.034367E-3
1.560000E-8	4.116226E-3
1.565000E-8	3.328269E-3
1.570000E-8	2.632811E-3
1.575000E-8	2.033278E-3
1.580000E-8	1.603328E-3
1.585000E-8	1.336108E-3
1.590000E-8	1.183655E-3
1.595000E-8	1.163100E-3
1.600000E-8	1.318978E-3
1.605000E-8	1.610180E-3
1.610000E-8	1.976751E-3
1.615000E-8	2.410127E-3
1.620000E-8	2.912022E-3
1.625000E-8	3.444749E-3
1.630000E-8	3.977477E-3
1.635000E-8	4.503352E-3
1.640000E-8	5.020663E-3
1.645000E-8	5.510567E-3
1.650000E-8	5.961073E-3
1.655000E-8	6.389310E-3
1.660000E-8	6.771298E-3
1.665000E-8	7.026528E-3
1.670000E-8	7.149860E-3
1.675000E-8	7.180693E-3
1.680000E-8	7.120740E-3
1.685000E-8	6.932315E-3
1.690000E-8	6.629123E-3
1.695000E-8	6.223154E-3
1.700000E-8	5.722973E-3
1.705000E-8	5.152560E-3
1.710000E-8	4.554741E-3
1.715000E-8	3.936366E-3
1.720000E-8	3.295723E-3
1.725000E-8	2.684199E-3
1.730000E-8	2.156611E-3
1.735000E-8	1.736938E-3
1.740000E-8	1.420042E-3
1.745000E-8	1.200785E-3
1.750000E-8	1.072313E-3
1.755000E-8	1.036341E-3
1.760000E-8	1.113424E-3
1.765000E-8	1.305275E-3
1.770000E-8	1.570782E-3
1.775000E-8	1.880826E-3
1.780000E-8	2.218277E-3
1.785000E-8	2.577996E-3
1.790000E-8	2.971975E-3
1.795000E-8	3.396787E-3
1.800000E-8	3.828450E-3
1.805000E-8	4.215577E-3
1.810000E-8	4.539324E-3
1.815000E-8	4.804831E-3
1.820000E-8	5.024089E-3
1.825000E-8	5.186819E-3
1.830000E-8	5.272467E-3
1.835000E-8	5.275893E-3
1.840000E-8	5.246773E-3
1.845000E-8	5.214227E-3
1.850000E-8	5.147422E-3
1.855000E-8	5.039506E-3
1.860000E-8	4.900757E-3
1.865000E-8	4.696916E-3
1.870000E-8	4.409140E-3
1.875000E-8	4.095670E-3
1.880000E-8	3.787339E-3
1.885000E-8	3.446462E-3
1.890000E-8	3.073039E-3
1.895000E-8	2.721884E-3
1.900000E-8	2.406701E-3
1.905000E-8	2.100083E-3
1.910000E-8	1.808882E-3
1.915000E-8	1.565643E-3
1.920000E-8	1.396061E-3
1.925000E-8	1.305275E-3
1.930000E-8	1.294997E-3
1.935000E-8	1.342959E-3
1.940000E-8	1.435459E-3
1.945000E-8	1.572495E-3
1.950000E-8	1.742077E-3
1.955000E-8	1.939066E-3
1.960000E-8	2.166888E-3
1.965000E-8	2.408414E-3
1.970000E-8	2.648227E-3
1.975000E-8	2.888040E-3
1.980000E-8	3.131279E-3
1.985000E-8	3.369379E-3
1.990000E-8	3.612618E-3
1.995000E-8	3.838728E-3
2.000000E-8	4.011736E-3
2.005000E-8	4.124790E-3
2.010000E-8	4.179605E-3
2.015000E-8	4.171040E-3
2.020000E-8	4.095670E-3
2.025000E-8	3.975764E-3
2.030000E-8	3.802756E-3
2.035000E-8	3.581785E-3
2.040000E-8	3.331694E-3
2.045000E-8	3.069613E-3
2.050000E-8	2.797254E-3
2.055000E-8	2.545450E-3
2.060000E-8	2.341609E-3
2.065000E-8	2.180592E-3
2.070000E-8	2.070963E-3
2.075000E-8	2.024714E-3
2.080000E-8	2.029852E-3
2.085000E-8	2.077815E-3
2.090000E-8	2.187444E-3
2.095000E-8	2.327906E-3
2.100000E-8	2.464942E-3
2.105000E-8	2.608830E-3
2.110000E-8	2.764708E-3
2.115000E-8	2.915448E-3
2.120000E-8	3.059335E-3
2.125000E-8	3.222066E-3
2.130000E-8	3.391648E-3
2.135000E-8	3.545813E-3
2.140000E-8	3.679423E-3
2.145000E-8	3.801043E-3
2.150000E-8	3.924375E-3
2.155000E-8	4.042569E-3
2.160000E-8	4.116226E-3
2.165000E-8	4.111087E-3
2.170000E-8	4.052846E-3
2.175000E-8	3.986041E-3
2.180000E-8	3.898681E-3
2.185000E-8	3.758219E-3
2.190000E-8	3.590350E-3
2.195000E-8	3.422481E-3
2.200000E-8	3.240908E-3
2.205000E-8	3.047345E-3
2.210000E-8	2.874337E-3
2.215000E-8	2.735588E-3
2.220000E-8	2.613968E-3
2.225000E-8	2.511191E-3
2.230000E-8	2.422118E-3
2.235000E-8	2.331332E-3
2.240000E-8	2.245684E-3
2.245000E-8	2.161750E-3
2.250000E-8	2.084667E-3
2.255000E-8	2.026427E-3
2.260000E-8	1.992168E-3
2.265000E-8	1.959621E-3
2.270000E-8	1.927075E-3
2.275000E-8	1.923650E-3
2.280000E-8	1.971612E-3
2.285000E-8	2.036704E-3
2.290000E-8	2.098370E-3
2.295000E-8	2.170314E-3
2.300000E-8	2.281656E-3
2.305000E-8	2.404988E-3
2.310000E-8	2.511191E-3
2.315000E-8	2.620820E-3
2.320000E-8	2.751004E-3
2.325000E-8	2.843504E-3
2.330000E-8	2.841791E-3
2.335000E-8	2.776699E-3
2.340000E-8	2.687625E-3
2.345000E-8	2.583135E-3
2.350000E-8	2.444386E-3
2.355000E-8	2.288508E-3
2.360000E-8	2.141194E-3
2.365000E-8	2.004158E-3
2.370000E-8	1.887678E-3
2.375000E-8	1.803743E-3
2.380000E-8	1.764345E-3
2.385000E-8	1.781475E-3
2.390000E-8	1.860270E-3
2.395000E-8	1.983603E-3
2.400000E-8	2.122352E-3
2.405000E-8	2.218277E-3
2.410000E-8	2.273091E-3
2.415000E-8	2.317628E-3
2.420000E-8	2.370729E-3
2.425000E-8	2.408414E-3
2.430000E-8	2.406701E-3
2.435000E-8	2.379294E-3
2.440000E-8	2.336470E-3
2.445000E-8	2.267952E-3
2.450000E-8	2.184018E-3
2.455000E-8	2.096657E-3
2.460000E-8	2.011010E-3
2.465000E-8	1.913372E-3
2.470000E-8	1.820873E-3
2.475000E-8	1.735225E-3
2.480000E-8	1.656429E-3
2.485000E-8	1.611893E-3
2.490000E-8	1.618744E-3
2.495000E-8	1.641013E-3
2.500000E-8	1.673559E-3
2.505000E-8	1.738651E-3
2.510000E-8	1.827724E-3
2.515000E-8	1.896242E-3
2.520000E-8	1.932214E-3
2.525000E-8	1.952770E-3
2.530000E-8	1.961334E-3
2.535000E-8	1.956196E-3
2.540000E-8	1.920224E-3
2.545000E-8	1.858557E-3
2.550000E-8	1.820873E-3
2.555000E-8	1.839715E-3
2.560000E-8	1.858557E-3
2.565000E-8	1.839715E-3
2.570000E-8	1.848280E-3
2.575000E-8	1.915085E-3
2.580000E-8	1.978464E-3
2.585000E-8	2.009297E-3
2.590000E-8	2.033278E-3
2.595000E-8	2.038417E-3
2.600000E-8	1.999019E-3
2.605000E-8	1.933927E-3
2.610000E-8	1.880826E-3
2.615000E-8	1.838002E-3
2.620000E-8	1.805456E-3
2.625000E-8	1.803743E-3
2.630000E-8	1.846567E-3
2.635000E-8	1.913372E-3
2.640000E-8	1.980177E-3
2.645000E-8	2.065824E-3
2.650000E-8	2.172027E-3
2.655000E-8	2.269665E-3
2.660000E-8	2.326193E-3
2.665000E-8	2.377581E-3
2.670000E-8	2.461516E-3
2.675000E-8	2.516330E-3
2.680000E-8	2.504340E-3
2.685000E-8	2.471794E-3
2.690000E-8	2.447812E-3
2.695000E-8	2.401563E-3
2.700000E-8	2.350174E-3
2.705000E-8	2.338183E-3
2.710000E-8	2.333045E-3
2.715000E-8	2.307350E-3
2.720000E-8	2.305637E-3
2.725000E-8	2.326193E-3
2.730000E-8	2.312489E-3
2.735000E-8	2.269665E-3
2.740000E-8	2.221703E-3
2.745000E-8	2.154898E-3
2.750000E-8	2.062398E-3
2.755000E-8	1.964760E-3
2.760000E-8	1.873974E-3
2.765000E-8	1.803743E-3
2.770000E-8	1.764345E-3
2.775000E-8	1.755780E-3
2.780000E-8	1.760919E-3
2.785000E-8	1.781475E-3
2.790000E-8	1.805456E-3
2.795000E-8	1.802030E-3
2.800000E-8	1.767771E-3
2.805000E-8	1.724947E-3
2.810000E-8	1.680411E-3
2.815000E-8	1.634161E-3
2.820000E-8	1.596476E-3
2.825000E-8	1.562217E-3
2.830000E-8	1.531384E-3
2.835000E-8	1.527958E-3
2.840000E-8	1.584485E-3
2.845000E-8	1.685549E-3
2.850000E-8	1.810595E-3
2.855000E-8	1.954483E-3
2.860000E-8	2.129204E-3
2.865000E-8	2.305637E-3
2.870000E-8	2.413553E-3
2.875000E-8	2.449525E-3
2.880000E-8	2.451238E-3
2.885000E-8	2.404988E-3
2.890000E-8	2.286795E-3
2.895000E-8	2.127491E-3
2.900000E-8	1.966473E-3
2.905000E-8	1.790039E-3
2.910000E-8	1.584485E-3
2.915000E-8	1.401200E-3
2.920000E-8	1.281293E-3
2.925000E-8	1.212775E-3
2.930000E-8	1.173377E-3
2.935000E-8	1.193933E-3
2.940000E-8	1.289858E-3
2.945000E-8	1.440598E-3
2.950000E-8	1.608467E-3
2.955000E-8	1.750642E-3
2.960000E-8	1.863696E-3
2.965000E-8	1.957909E-3
2.970000E-8	2.002445E-3
2.975000E-8	2.002445E-3
2.980000E-8	1.992168E-3
2.985000E-8	1.961334E-3
2.990000E-8	1.889391E-3
2.995000E-8	1.791752E-3
3.000000E-8	1.676985E-3
3.005000E-8	1.510829E-3
3.010000E-8	1.332682E-3
3.015000E-8	1.209349E-3
3.020000E-8	1.120276E-3
3.025000E-8	1.031203E-3
3.030000E-8	9.798140E-4
3.035000E-8	9.661104E-4
3.040000E-8	9.506939E-4
3.045000E-8	9.489809E-4
3.050000E-8	1.005508E-3
3.055000E-8	1.104859E-3
3.060000E-8	1.226479E-3
3.065000E-8	1.380644E-3
3.070000E-8	1.538236E-3
3.075000E-8	1.673559E-3
3.080000E-8	1.807169E-3
3.085000E-8	1.925362E-3
3.090000E-8	1.995593E-3
3.095000E-8	2.033278E-3
3.100000E-8	2.048695E-3
3.105000E-8	2.014436E-3
3.110000E-8	1.928788E-3
3.115000E-8	1.819160E-3
3.120000E-8	1.695827E-3
3.125000E-8	1.591337E-3
3.130000E-8	1.522819E-3
3.135000E-8	1.456014E-3
3.140000E-8	1.378931E-3
3.145000E-8	1.317265E-3
3.150000E-8	1.274441E-3
3.155000E-8	1.233331E-3
3.160000E-8	1.209349E-3
3.165000E-8	1.205923E-3
3.170000E-8	1.197359E-3
3.175000E-8	1.168239E-3
3.180000E-8	1.116850E-3
3.185000E-8	1.031203E-3
3.190000E-8	9.198608E-4
3.195000E-8	8.325003E-4
3.200000E-8	7.674082E-4
3.205000E-8	6.817607E-4
3.210000E-8	5.995391E-4
3.215000E-8	5.687060E-4
3.220000E-8	5.806967E-4
3.225000E-8	5.995391E-4
3.230000E-8	6.337981E-4
3.235000E-8	7.057420E-4
3.240000E-8	7.948154E-4
3.245000E-8	8.838888E-4
3.250000E-8	9.729622E-4
3.255000E-8	1.065462E-3
3.260000E-8	1.169951E-3
3.265000E-8	1.283006E-3
3.270000E-8	1.392635E-3
3.275000E-8	1.502264E-3
3.280000E-8	1.632448E-3
3.285000E-8	1.759206E-3
3.290000E-8	1.855132E-3
3.295000E-8	1.927075E-3
3.300000E-8	2.004158E-3
3.305000E-8	2.065824E-3
3.310000E-8	2.100083E-3
3.315000E-8	2.103509E-3
3.320000E-8	2.053834E-3
3.325000E-8	1.930501E-3
3.330000E-8	1.772910E-3
3.335000E-8	1.608467E-3
3.340000E-8	1.423468E-3
3.345000E-8	1.204210E-3
3.350000E-8	9.969435E-4
3.355000E-8	8.462039E-4
3.360000E-8	7.417140E-4
3.365000E-8	6.920384E-4
3.370000E-8	7.040291E-4
3.375000E-8	7.485658E-4
3.380000E-8	8.153708E-4
3.385000E-8	9.352773E-4
3.390000E-8	1.094582E-3
3.395000E-8	1.231618E-3
3.400000E-8	1.346385E-3
3.405000E-8	1.464579E-3
3.410000E-8	1.569069E-3
3.415000E-8	1.639300E-3
3.420000E-8	1.702679E-3
3.425000E-8	1.747216E-3
3.430000E-8	1.748929E-3
3.435000E-8	1.730086E-3
3.440000E-8	1.721521E-3
3.445000E-8	1.711244E-3
3.450000E-8	1.688975E-3
3.455000E-8	1.666707E-3
3.460000E-8	1.649578E-3
3.465000E-8	1.625596E-3
3.470000E-8	1.617031E-3
3.475000E-8	1.618744E-3
3.480000E-8	1.623883E-3
3.485000E-8	1.615319E-3
3.490000E-8	1.594763E-3
3.495000E-8	1.572495E-3
3.500000E-8	1.567356E-3
3.505000E-8	1.563930E-3
3.510000E-8	1.539949E-3
3.515000E-8	1.493699E-3
3.520000E-8	1.445736E-3
3.525000E-8	1.378931E-3
3.530000E-8	1.279580E-3
3.535000E-8	1.183655E-3
3.540000E-8	1.106572E-3
3.545000E-8	1.022638E-3
3.550000E-8	9.352773E-4
3.555000E-8	8.736111E-4
3.560000E-8	8.564816E-4
3.565000E-8	8.684723E-4
3.570000E-8	8.890277E-4
3.575000E-8	9.215737E-4
3.580000E-8	1.000369E-3
3.585000E-8	1.127128E-3
3.590000E-8	1.259025E-3
3.595000E-8	1.375505E-3
3.600000E-8	1.495412E-3
3.605000E-8	1.601615E-3
3.610000E-8	1.670133E-3
3.615000E-8	1.723234E-3
3.620000E-8	1.769484E-3
3.625000E-8	1.798604E-3
3.630000E-8	1.810595E-3
3.635000E-8	1.805456E-3
3.640000E-8	1.776336E-3
3.645000E-8	1.740364E-3
3.650000E-8	1.712957E-3
3.655000E-8	1.666707E-3
3.660000E-8	1.618744E-3
3.665000E-8	1.610180E-3
3.670000E-8	1.618744E-3
3.675000E-8	1.599902E-3
3.680000E-8	1.558791E-3
3.685000E-8	1.505690E-3
3.690000E-8	1.425181E-3
3.695000E-8	1.368654E-3
3.700000E-8	1.363515E-3
3.705000E-8	1.358376E-3
3.710000E-8	1.315552E-3
3.715000E-8	1.300136E-3
3.720000E-8	1.329256E-3
3.725000E-8	1.332682E-3
3.730000E-8	1.322404E-3
3.735000E-8	1.349811E-3
3.740000E-8	1.401200E-3
3.745000E-8	1.416616E-3
3.750000E-8	1.416616E-3
3.755000E-8	1.423468E-3
3.760000E-8	1.409764E-3
3.765000E-8	1.365228E-3
3.770000E-8	1.312126E-3
3.775000E-8	1.259025E-3
3.780000E-8	1.187081E-3
3.785000E-8	1.132267E-3
3.790000E-8	1.120276E-3
3.795000E-8	1.132267E-3
3.800000E-8	1.132267E-3
3.805000E-8	1.113424E-3
3.810000E-8	1.098008E-3
3.815000E-8	1.087730E-3
3.820000E-8	1.075739E-3
3.825000E-8	1.065462E-3
3.830000E-8	1.062036E-3
3.835000E-8	1.063749E-3
3.840000E-8	1.055184E-3
3.845000E-8	1.014073E-3
3.850000E-8	9.438421E-4
3.855000E-8	8.427780E-4
3.860000E-8	7.194456E-4
3.865000E-8	6.063909E-4
3.870000E-8	5.498636E-4
3.875000E-8	5.447247E-4
3.880000E-8	5.652801E-4
3.885000E-8	5.995391E-4
3.890000E-8	6.543535E-4
3.895000E-8	7.400010E-4
3.900000E-8	8.530557E-4
3.905000E-8	9.832399E-4
3.910000E-8	1.118563E-3
3.915000E-8	1.250460E-3
3.920000E-8	1.356663E-3
3.925000E-8	1.409764E-3
3.930000E-8	1.414903E-3
3.935000E-8	1.397774E-3
3.940000E-8	1.370367E-3
3.945000E-8	1.317265E-3
3.950000E-8	1.240182E-3
3.955000E-8	1.175090E-3
3.960000E-8	1.157961E-3
3.965000E-8	1.183655E-3
3.970000E-8	1.236757E-3
3.975000E-8	1.289858E-3
3.980000E-8	1.332682E-3
3.985000E-8	1.372080E-3
3.990000E-8	1.418329E-3
3.995000E-8	1.473144E-3
4.000000E-8	1.510829E-3
4.005000E-8	1.502264E-3
4.010000E-8	1.452588E-3
4.015000E-8	1.387496E-3
4.020000E-8	1.324117E-3
4.025000E-8	1.259025E-3
4.030000E-8	1.195646E-3
4.035000E-8	1.130554E-3
4.040000E-8	1.053471E-3
4.045000E-8	9.969435E-4
4.050000E-8	9.952306E-4
4.055000E-8	1.038054E-3
4.060000E-8	1.082591E-3
4.065000E-8	1.137405E-3
4.070000E-8	1.214488E-3
4.075000E-8	1.283006E-3
4.080000E-8	1.325830E-3
4.085000E-8	1.375505E-3
4.090000E-8	1.430320E-3
4.095000E-8	1.450875E-3
4.100000E-8	1.423468E-3
4.105000E-8	1.366941E-3
4.110000E-8	1.276154E-3
4.115000E-8	1.159674E-3
4.120000E-8	1.053471E-3
4.125000E-8	9.781011E-4
4.130000E-8	9.267126E-4
4.135000E-8	9.095831E-4
4.140000E-8	9.335644E-4
4.145000E-8	9.918047E-4
4.150000E-8	1.070600E-3
4.155000E-8	1.176803E-3
4.160000E-8	1.288145E-3
4.165000E-8	1.385783E-3
4.170000E-8	1.478282E-3
4.175000E-8	1.562217E-3
4.180000E-8	1.606754E-3
4.185000E-8	1.605041E-3
4.190000E-8	1.570782E-3
4.195000E-8	1.514254E-3
4.200000E-8	1.438885E-3
4.205000E-8	1.366941E-3
4.210000E-8	1.298423E-3
4.215000E-8	1.223053E-3
4.220000E-8	1.180229E-3
4.225000E-8	1.181942E-3
4.230000E-8	1.180229E-3
4.235000E-8	1.157961E-3
4.240000E-8	1.163100E-3
4.245000E-8	1.193933E-3
4.250000E-8	1.211062E-3
4.255000E-8	1.226479E-3
4.260000E-8	1.253886E-3
4.265000E-8	1.272728E-3
4.270000E-8	1.269303E-3
4.275000E-8	1.269303E-3
4.280000E-8	1.277867E-3
4.285000E-8	1.267590E-3
4.290000E-8	1.243608E-3
4.295000E-8	1.217914E-3
4.300000E-8	1.197359E-3
4.305000E-8	1.193933E-3
4.310000E-8	1.223053E-3
4.315000E-8	1.281293E-3
