Timestamp,Time,Temperature
2024-05-01 14:43:29.009300,66,295.91
2024-05-01 14:43:30.049376,67,295.99
2024-05-01 14:43:31.085625,68,295.92
2024-05-01 14:43:32.123943,69,295.88
2024-05-01 14:43:33.193922,70,295.86
2024-05-01 14:43:34.233385,71,295.98
2024-05-01 14:43:35.272776,72,295.95
2024-05-01 14:43:36.338711,73,295.99
2024-05-01 14:43:37.364788,74,295.9
2024-05-01 14:43:38.403753,75,295.85
2024-05-01 14:43:39.443685,76,295.98
2024-05-01 14:43:40.484174,77,296.26
2024-05-01 14:43:41.519743,78,296.44
2024-05-01 14:43:42.558333,79,296.05
2024-05-01 14:43:43.628657,80,296.26
2024-05-01 14:43:44.666550,81,296.06
2024-05-01 14:43:45.705198,82,296.38
2024-05-01 14:43:46.773220,83,296.07
2024-05-01 14:43:47.813556,84,296.51
2024-05-01 14:43:48.852996,85,296.1
2024-05-01 14:43:49.917555,86,296.36
2024-05-01 14:43:50.944841,87,296.08
2024-05-01 14:43:51.983835,88,296.24
2024-05-01 14:43:53.022516,89,296.47
2024-05-01 14:43:54.062923,90,296.42
2024-05-01 14:43:55.098408,91,296.19
2024-05-01 14:43:56.136869,92,296.06
2024-05-01 14:43:57.207387,93,296.07
2024-05-01 14:43:58.244157,94,296.09
2024-05-01 14:43:59.281498,95,296.47
2024-05-01 14:44:00.352244,96,296.2
2024-05-01 14:44:01.388773,97,296.38
2024-05-01 14:44:02.427640,98,296.09
2024-05-01 14:44:03.496496,99,296.14
2024-05-01 14:44:04.536374,100,296.1
2024-05-01 14:44:05.575300,101,296.33
2024-05-01 14:44:06.641240,102,296.1
2024-05-01 14:44:07.668025,103,296.5
2024-05-01 14:44:08.706782,104,296.09
2024-05-01 14:44:09.745848,105,296.07
2024-05-01 14:44:10.786590,106,296.01
2024-05-01 14:44:11.823874,107,296.2
2024-05-01 14:44:12.862666,108,296.4
2024-05-01 14:44:13.930614,109,296.39
2024-05-01 14:44:14.957429,110,296.15
2024-05-01 14:44:15.994408,111,296.06
2024-05-01 14:44:17.035256,112,296.29
2024-05-01 14:44:18.076192,113,296.09
2024-05-01 14:44:19.110028,114,296.45
2024-05-01 14:44:20.148851,115,296.07
2024-05-01 14:44:21.221620,116,296.33
2024-05-01 14:44:22.258548,117,296.04
2024-05-01 14:44:23.296516,118,296.21
2024-05-01 14:44:24.365363,119,296.05
2024-05-01 14:44:25.404836,120,296.39
2024-05-01 14:44:26.443168,121,296.22
2024-05-01 14:44:27.510194,122,296.42
2024-05-01 14:44:28.536704,123,296.07
2024-05-01 14:44:29.576187,124,296.13
2024-05-01 14:44:30.655056,125,296.06
2024-05-01 14:44:31.684661,126,296.27
2024-05-01 14:44:32.724538,127,296.18
2024-05-01 14:44:33.799589,128,296.44
2024-05-01 14:44:34.831240,129,296.11
2024-05-01 14:44:35.868419,130,296.02
2024-05-01 14:44:36.944296,131,295.99
2024-05-01 14:44:37.976769,132,296.08
2024-05-01 14:44:39.015371,133,296.31
2024-05-01 14:44:40.088809,134,296.21
2024-05-01 14:44:41.124188,135,296.06
2024-05-01 14:44:42.162677,136,295.92
2024-05-01 14:44:43.233082,137,295.91
2024-05-01 14:44:44.270374,138,295.99
2024-05-01 14:44:45.309137,139,296.31
2024-05-01 14:44:46.377828,140,296.11
2024-05-01 14:44:47.416815,141,296.28
2024-05-01 14:44:48.454175,142,295.97
2024-05-01 14:44:49.522843,143,296.13
2024-05-01 14:44:50.547654,144,295.99
2024-05-01 14:44:51.585738,145,296.21
2024-05-01 14:44:52.627076,146,296.08
2024-05-01 14:44:53.667345,147,296.21
2024-05-01 14:44:54.702120,148,296.01
2024-05-01 14:44:55.740302,149,295.95
2024-05-01 14:44:56.812396,150,295.95
2024-05-01 14:44:57.847579,151,295.99
2024-05-01 14:44:58.887376,152,296.1
2024-05-01 14:44:59.957042,153,296.21
2024-05-01 14:45:00.995362,154,296.01
2024-05-01 14:45:02.034641,155,295.88
2024-05-01 14:45:03.101996,156,295.93
2024-05-01 14:45:04.127900,157,295.9
2024-05-01 14:45:05.167706,158,296.13
2024-05-01 14:45:06.206503,159,295.84
2024-05-01 14:45:07.246635,160,296.2
2024-05-01 14:45:08.281315,161,295.92
2024-05-01 14:45:09.320258,162,295.9
2024-05-01 14:45:10.391560,163,295.91
2024-05-01 14:45:11.427931,164,296.06
2024-05-01 14:45:12.466141,165,295.99
2024-05-01 14:45:13.535425,166,296.05
2024-05-01 14:45:14.574847,167,295.91
2024-05-01 14:45:15.612769,168,295.83
2024-05-01 14:45:16.680236,169,295.83
2024-05-01 14:45:17.720094,170,295.91
2024-05-01 14:45:18.758453,171,296.01
2024-05-01 14:45:19.825377,172,296.0
2024-05-01 14:45:20.850962,173,295.88
2024-05-01 14:45:21.888891,174,295.8
2024-05-01 14:45:22.929981,175,296.05
2024-05-01 14:45:23.970323,176,295.81
2024-05-01 14:45:25.006690,177,296.05
2024-05-01 14:45:26.045153,178,295.78
2024-05-01 14:45:27.114750,179,295.97
2024-05-01 14:45:28.152730,180,295.77
2024-05-01 14:45:29.192055,181,295.79
2024-05-01 14:45:30.259701,182,295.74
2024-05-01 14:45:31.284121,183,295.84
2024-05-01 14:45:32.323455,184,295.9
2024-05-01 14:45:33.363898,185,295.63
2024-05-01 14:45:34.405039,186,295.8
2024-05-01 14:45:35.440868,187,295.71
2024-05-01 14:45:36.478416,188,295.98
2024-05-01 14:45:37.549375,189,295.66
2024-05-01 14:45:38.586769,190,295.82
2024-05-01 14:45:39.625655,191,295.67
2024-05-01 14:45:40.694013,192,295.82
2024-05-01 14:45:41.732979,193,295.57
2024-05-01 14:45:42.771688,194,295.61
2024-05-01 14:45:43.838483,195,295.61
2024-05-01 14:45:44.865930,196,295.78
2024-05-01 14:45:45.904441,197,295.62
2024-05-01 14:45:46.982809,198,295.56
2024-05-01 14:45:48.014713,199,295.52
2024-05-01 14:45:49.052294,200,295.54
2024-05-01 14:45:50.127688,201,295.52
2024-05-01 14:45:51.160540,202,295.52
2024-05-01 14:45:52.198928,203,295.63
2024-05-01 14:45:53.272423,204,295.79
2024-05-01 14:45:54.308274,205,295.63
2024-05-01 14:45:55.346386,206,295.48
2024-05-01 14:45:56.417187,207,295.5
2024-05-01 14:45:57.454639,208,295.53
2024-05-01 14:45:58.494048,209,295.75
2024-05-01 14:45:59.561472,210,295.62
2024-05-01 14:46:00.587337,211,295.72
2024-05-01 14:46:01.626233,212,295.48
2024-05-01 14:46:02.666630,213,295.59
2024-05-01 14:46:03.706998,214,295.5
2024-05-01 14:46:04.742793,215,295.79
2024-05-01 14:46:05.782268,216,295.49
2024-05-01 14:46:06.851597,217,295.75
2024-05-01 14:46:07.890931,218,295.54
2024-05-01 14:46:08.930771,219,295.57
2024-05-01 14:46:09.995564,220,295.56
2024-05-01 14:46:11.023237,221,295.77
2024-05-01 14:46:12.062060,222,295.67
2024-05-01 14:46:13.140857,223,295.79
2024-05-01 14:46:14.170821,224,295.58
2024-05-01 14:46:15.209282,225,295.55
2024-05-01 14:46:16.285682,226,295.51
2024-05-01 14:46:17.318684,227,295.67
2024-05-01 14:46:18.358000,228,295.79
2024-05-01 14:46:19.430149,229,295.69
2024-05-01 14:46:20.466719,230,295.61
2024-05-01 14:46:21.505376,231,295.62
2024-05-01 14:46:22.574186,232,295.53
2024-05-01 14:46:23.599315,233,295.59
2024-05-01 14:46:24.638544,234,295.87
2024-05-01 14:46:25.679410,235,295.55
2024-05-01 14:46:26.719202,236,295.84
2024-05-01 14:46:27.754998,237,295.56
2024-05-01 14:46:28.793693,238,295.64
2024-05-01 14:46:29.864845,239,295.5
2024-05-01 14:46:30.902523,240,295.81
2024-05-01 14:46:31.941234,241,295.59
2024-05-01 14:46:33.008769,242,295.71
2024-05-01 14:46:34.034430,243,295.48
2024-05-01 14:46:35.072763,244,295.49
2024-05-01 14:46:36.097257,245,295.7
2024-05-01 14:46:37.154128,246,295.59
2024-05-01 14:46:38.190968,247,295.69
2024-05-01 14:46:39.230447,248,295.41
2024-05-01 14:46:40.298870,249,295.45
2024-05-01 14:46:41.324468,250,295.38
2024-05-01 14:46:42.362450,251,295.55
2024-05-01 14:46:43.404052,252,295.52
2024-05-01 14:46:44.443542,253,295.54
2024-05-01 14:46:45.477882,254,295.36
2024-05-01 14:46:46.517587,255,295.31
2024-05-01 14:46:47.588431,256,295.29
2024-05-01 14:46:48.624893,257,295.25
2024-05-01 14:46:49.662446,258,295.57
2024-05-01 14:46:50.733318,259,295.36
2024-05-01 14:46:51.771808,260,295.4
2024-05-01 14:46:52.809571,261,295.23
2024-05-01 14:46:53.878103,262,295.27
2024-05-01 14:46:54.902985,263,295.2
2024-05-01 14:46:55.941952,264,295.26
2024-05-01 14:46:56.982287,265,295.33
2024-05-01 14:46:58.022905,266,295.48
2024-05-01 14:46:59.058219,267,295.19
2024-05-01 14:47:00.097444,268,295.09
2024-05-01 14:47:01.167429,269,295.13
2024-05-01 14:47:02.205796,270,295.15
2024-05-01 14:47:03.244616,271,295.35
2024-05-01 14:47:04.312147,272,295.25
2024-05-01 14:47:05.337544,273,295.17
2024-05-01 14:47:06.375995,274,295.07
2024-05-01 14:47:07.416783,275,295.26
2024-05-01 14:47:08.457562,276,295.07
2024-05-01 14:47:09.482122,277,295.36
2024-05-01 14:47:10.520986,278,295.13
2024-05-01 14:47:11.562435,279,295.03
2024-05-01 14:47:12.602693,280,295.01
2024-05-01 14:47:13.637257,281,295.09
2024-05-01 14:47:14.675592,282,295.27
2024-05-01 14:47:15.747033,283,295.22
2024-05-01 14:47:16.784035,284,295.01
2024-05-01 14:47:17.822340,285,294.98
2024-05-01 14:47:18.891704,286,294.97
2024-05-01 14:47:19.930909,287,294.96
2024-05-01 14:47:20.969678,288,295.23
2024-05-01 14:47:22.036782,289,295.02
2024-05-01 14:47:23.062461,290,295.06
2024-05-01 14:47:24.100996,291,294.91
2024-05-01 14:47:25.141147,292,294.92
2024-05-01 14:47:26.182389,293,294.82
2024-05-01 14:47:27.216188,294,295.03
2024-05-01 14:47:28.255116,295,294.8
2024-05-01 14:47:29.326998,296,295.06
2024-05-01 14:47:30.363888,297,294.73
2024-05-01 14:47:31.402267,298,294.87
2024-05-01 14:47:32.471216,299,294.75
2024-05-01 14:47:33.510011,300,294.9
2024-05-01 14:47:34.549290,301,295.06
2024-05-01 14:47:35.615692,302,295.04
2024-05-01 14:47:36.643556,303,294.78
2024-05-01 14:47:37.682473,304,294.68
2024-05-01 14:47:38.760359,305,294.77
2024-05-01 14:47:39.790444,306,294.75
2024-05-01 14:47:40.828263,307,295.07
2024-05-01 14:47:41.905263,308,294.82
2024-05-01 14:47:42.937036,309,294.75
2024-05-01 14:47:43.976480,310,294.65
2024-05-01 14:47:45.050338,311,294.77
2024-05-01 14:47:46.085124,312,294.66
2024-05-01 14:47:47.123031,313,294.93
2024-05-01 14:47:48.194680,314,294.65
2024-05-01 14:47:49.231474,315,294.83
2024-05-01 14:47:50.269375,316,294.57
2024-05-01 14:47:51.339806,317,294.62
2024-05-01 14:47:52.378563,318,294.53
2024-05-01 14:47:53.417445,319,294.72
2024-05-01 14:47:54.484250,320,294.5
2024-05-01 14:47:55.511537,321,294.85
2024-05-01 14:47:56.550259,322,294.56
2024-05-01 14:47:57.628458,323,294.52
2024-05-01 14:47:58.659272,324,294.4
2024-05-01 14:47:59.698091,325,294.39
2024-05-01 14:48:00.772920,326,294.37
2024-05-01 14:48:01.806568,327,294.62
2024-05-01 14:48:02.845112,328,294.42
2024-05-01 14:48:03.917953,329,294.5
2024-05-01 14:48:04.954022,330,294.34
2024-05-01 14:48:05.992802,331,294.25
2024-05-01 14:48:07.062069,332,294.2
2024-05-01 14:48:08.102394,333,294.27
2024-05-01 14:48:09.141166,334,294.44
2024-05-01 14:48:10.207156,335,294.56
2024-05-01 14:48:11.234843,336,294.28
2024-05-01 14:48:12.273868,337,294.15
2024-05-01 14:48:13.351300,338,294.09
2024-05-01 14:48:14.381693,339,294.07
2024-05-01 14:48:15.420411,340,294.55
2024-05-01 14:48:16.495774,341,294.18
2024-05-01 14:48:17.529077,342,294.24
2024-05-01 14:48:18.568266,343,293.98
2024-05-01 14:48:19.641026,344,294.07
2024-05-01 14:48:20.677648,345,293.92
2024-05-01 14:48:21.715875,346,294.3
2024-05-01 14:48:22.785669,347,293.88
2024-05-01 14:48:23.824524,348,294.37
2024-05-01 14:48:24.862816,349,293.91
2024-05-01 14:48:25.930197,350,294.09
2024-05-01 14:48:26.957508,351,293.84
2024-05-01 14:48:27.995653,352,293.86
2024-05-01 14:48:29.074063,353,293.83
2024-05-01 14:48:30.104972,354,294.15
2024-05-01 14:48:31.144369,355,293.96
2024-05-01 14:48:32.219394,356,294.22
2024-05-01 14:48:33.252726,357,293.78
2024-05-01 14:48:34.291979,358,293.73
2024-05-01 14:48:35.363390,359,293.74
2024-05-01 14:48:36.400873,360,293.84
2024-05-01 14:48:37.439678,361,294.08
2024-05-01 14:48:38.508022,362,294.01
2024-05-01 14:48:39.533352,363,293.85
2024-05-01 14:48:40.572336,364,293.68
2024-05-01 14:48:41.612734,365,293.85
2024-05-01 14:48:42.653193,366,293.65
2024-05-01 14:48:43.688426,367,294.0
2024-05-01 14:48:44.727749,368,293.59
2024-05-01 14:48:45.798153,369,293.88
2024-05-01 14:48:46.836915,370,293.59
2024-05-01 14:48:47.875224,371,293.77
2024-05-01 14:48:48.942658,372,293.54
2024-05-01 14:48:49.967853,373,293.94
2024-05-01 14:48:51.005907,374,293.61
2024-05-01 14:48:52.047286,375,293.46
2024-05-01 14:48:53.087737,376,293.42
2024-05-01 14:48:54.122649,377,293.46
2024-05-01 14:48:55.160219,378,293.48
2024-05-01 14:48:56.232731,379,293.39
2024-05-01 14:48:57.268183,380,293.46
2024-05-01 14:48:58.306926,381,293.25
2024-05-01 14:48:59.377105,382,293.35
2024-05-01 14:49:00.415958,383,293.19
2024-05-01 14:49:01.455829,384,293.42
2024-05-01 14:49:02.521678,385,293.17
2024-05-01 14:49:03.549008,386,293.43
2024-05-01 14:49:04.588047,387,293.2
2024-05-01 14:49:05.627062,388,293.19
2024-05-01 14:49:06.666894,389,293.17
2024-05-01 14:49:07.703682,390,293.29
2024-05-01 14:49:08.741910,391,293.24
2024-05-01 14:49:09.811324,392,293.35
2024-05-01 14:49:10.850700,393,293.2
2024-05-01 14:49:11.889612,394,293.15
2024-05-01 14:49:12.956012,395,293.12
2024-05-01 14:49:13.983298,396,293.18
2024-05-01 14:49:15.021771,397,293.41
2024-05-01 14:49:16.060883,398,293.09
2024-05-01 14:49:17.101155,399,293.22
2024-05-01 14:49:18.136557,400,293.09
2024-05-01 14:49:19.176390,401,293.2
2024-05-01 14:49:20.246308,402,293.0
2024-05-01 14:49:21.284924,403,293.22
2024-05-01 14:49:22.322978,404,293.01
2024-05-01 14:49:23.391118,405,293.18
2024-05-01 14:49:24.416073,406,293.03
2024-05-01 14:49:25.454747,407,293.05
2024-05-01 14:49:26.495623,408,293.26
2024-05-01 14:49:27.535841,409,293.16
2024-05-01 14:49:28.569796,410,293.05
2024-05-01 14:49:29.609556,411,292.84
2024-05-01 14:49:30.680109,412,292.87
2024-05-01 14:49:31.718015,413,292.76
2024-05-01 14:49:32.756802,414,293.15
2024-05-01 14:49:33.824662,415,292.87
2024-05-01 14:49:34.849510,416,293.09
2024-05-01 14:49:35.888776,417,292.72
2024-05-01 14:49:36.930269,418,292.79
2024-05-01 14:49:37.970226,419,292.74
2024-05-01 14:49:39.004579,420,293.13
2024-05-01 14:49:40.044788,421,292.86
2024-05-01 14:49:41.114658,422,293.02
2024-05-01 14:49:42.152508,423,292.64
2024-05-01 14:49:43.191769,424,292.65
2024-05-01 14:49:44.259540,425,292.62
2024-05-01 14:49:45.284732,426,292.93
2024-05-01 14:49:46.324189,427,292.8
2024-05-01 14:49:47.364472,428,292.53
2024-05-01 14:49:48.404903,429,292.56
2024-05-01 14:49:49.440267,430,292.47
2024-05-01 14:49:50.480144,431,292.81
2024-05-01 14:49:51.549515,432,292.57
2024-05-01 14:49:52.588810,433,292.7
2024-05-01 14:49:53.627261,434,292.38
2024-05-01 14:49:54.694178,435,292.54
2024-05-01 14:49:55.719812,436,292.32
2024-05-01 14:49:56.759185,437,292.61
2024-05-01 14:49:57.799223,438,292.51
2024-05-01 14:49:58.839667,439,292.7
2024-05-01 14:49:59.874702,440,292.26
2024-05-01 14:50:00.912392,441,292.29
2024-05-01 14:50:01.983648,442,292.12
2024-05-01 14:50:03.021685,443,292.24
2024-05-01 14:50:04.060126,444,292.42
2024-05-01 14:50:05.128011,445,292.27
2024-05-01 14:50:06.168284,446,292.11
2024-05-01 14:50:07.206673,447,291.9
2024-05-01 14:50:08.272864,448,291.87
2024-05-01 14:50:09.300247,449,291.77
2024-05-01 14:50:10.338834,450,292.04
2024-05-01 14:50:11.377593,451,291.67
2024-05-01 14:50:12.418026,452,291.95
2024-05-01 14:50:13.455754,453,291.59
2024-05-01 14:50:14.494041,454,291.66
2024-05-01 14:50:15.562304,455,291.53
2024-05-01 14:50:16.588829,456,291.77
2024-05-01 14:50:17.626413,457,291.6
2024-05-01 14:50:18.667249,458,291.52
2024-05-01 14:50:19.707551,459,291.49
2024-05-01 14:50:20.742602,460,291.5
2024-05-01 14:50:21.780597,461,291.84
2024-05-01 14:50:22.852653,462,291.59
2024-05-01 14:50:23.889462,463,291.78
2024-05-01 14:50:24.927831,464,291.42
2024-05-01 14:50:25.997068,465,291.49
2024-05-01 14:50:27.036122,466,291.35
2024-05-01 14:50:28.075339,467,291.67
2024-05-01 14:50:29.141692,468,291.44
2024-05-01 14:50:30.167011,469,291.75
2024-05-01 14:50:31.205511,470,291.32
2024-05-01 14:50:32.246464,471,291.37
2024-05-01 14:50:33.287260,472,291.33
2024-05-01 14:50:34.322814,473,291.47
2024-05-01 14:50:35.361750,474,291.53
2024-05-01 14:50:36.432294,475,291.6
2024-05-01 14:50:37.470627,476,291.29
2024-05-01 14:50:38.509462,477,291.22
2024-05-01 14:50:39.576457,478,291.17
2024-05-01 14:50:40.601730,479,291.32
2024-05-01 14:50:41.641020,480,291.47
2024-05-01 14:50:42.681162,481,291.18
2024-05-01 14:50:43.720940,482,291.27
2024-05-01 14:50:44.757072,483,291.19
2024-05-01 14:50:45.796113,484,291.4
2024-05-01 14:50:46.865923,485,291.15
2024-05-01 14:50:47.904202,486,291.42
2024-05-01 14:50:48.943092,487,291.0
2024-05-01 14:50:50.011174,488,291.24
2024-05-01 14:50:51.036756,489,291.0
2024-05-01 14:50:52.075263,490,291.17
2024-05-01 14:50:53.115317,491,291.21
2024-05-01 14:50:54.156100,492,291.29
2024-05-01 14:50:55.191735,493,290.93
2024-05-01 14:50:56.229845,494,290.87
2024-05-01 14:50:57.300459,495,290.9
2024-05-01 14:50:58.339603,496,290.94
2024-05-01 14:50:59.378203,497,291.18
2024-05-01 14:51:00.445359,498,291.05
2024-05-01 14:51:01.471959,499,290.98
2024-05-01 14:51:02.510606,500,290.8
2024-05-01 14:51:03.549759,501,290.9
2024-05-01 14:51:04.590389,502,290.78
2024-05-01 14:51:05.627030,503,291.04
2024-05-01 14:51:06.666130,504,290.71
2024-05-01 14:51:07.734756,505,290.97
2024-05-01 14:51:08.759368,506,290.6
2024-05-01 14:51:09.798501,507,290.57
2024-05-01 14:51:10.839517,508,290.94
2024-05-01 14:51:11.880013,509,290.68
2024-05-01 14:51:12.914255,510,290.83
2024-05-01 14:51:13.953236,511,290.57
2024-05-01 14:51:15.024995,512,290.58
2024-05-01 14:51:16.062260,513,290.47
2024-05-01 14:51:17.101553,514,290.75
2024-05-01 14:51:18.169487,515,290.47
2024-05-01 14:51:19.196232,516,290.8
2024-05-01 14:51:20.233547,517,290.41
2024-05-01 14:51:21.274454,518,290.46
2024-05-01 14:51:22.314410,519,290.42
2024-05-01 14:51:23.350785,520,290.53
2024-05-01 14:51:24.389148,521,290.73
2024-05-01 14:51:25.459474,522,290.75
2024-05-01 14:51:26.498899,523,290.53
2024-05-01 14:51:27.537824,524,290.39
2024-05-01 14:51:28.603700,525,290.42
2024-05-01 14:51:29.632158,526,290.41
2024-05-01 14:51:30.671192,527,290.68
2024-05-01 14:51:31.749005,528,290.45
2024-05-01 14:51:32.778338,529,290.56
2024-05-01 14:51:33.817523,530,290.27
2024-05-01 14:51:34.893176,531,290.31
2024-05-01 14:51:35.924623,532,290.13
2024-05-01 14:51:36.963681,533,290.46
2024-05-01 14:51:38.037912,534,290.22
2024-05-01 14:51:39.072136,535,290.5
2024-05-01 14:51:40.111083,536,290.06
2024-05-01 14:51:41.182510,537,290.31
2024-05-01 14:51:42.220345,538,290.04
2024-05-01 14:51:43.259454,539,290.19
2024-05-01 14:51:44.326898,540,289.93
2024-05-01 14:51:45.352667,541,290.3
2024-05-01 14:51:46.391951,542,290.06
2024-05-01 14:51:47.431835,543,289.91
2024-05-01 14:51:48.471791,544,289.9
2024-05-01 14:51:49.508199,545,289.94
2024-05-01 14:51:50.547100,546,290.16
2024-05-01 14:51:51.616986,547,290.08
2024-05-01 14:51:52.656088,548,289.97
2024-05-01 14:51:53.694429,549,289.79
2024-05-01 14:51:54.761575,550,289.75
2024-05-01 14:51:55.800999,551,289.81
2024-05-01 14:51:56.839819,552,290.06
2024-05-01 14:51:57.906053,553,289.85
2024-05-01 14:51:58.932905,554,289.94
2024-05-01 14:51:59.971658,555,289.65
2024-05-01 14:52:01.050490,556,289.81
2024-05-01 14:52:02.079969,557,289.61
2024-05-01 14:52:03.119831,558,289.87
2024-05-01 14:52:04.195236,559,289.55
2024-05-01 14:52:05.229152,560,289.89
2024-05-01 14:52:06.267681,561,289.5
2024-05-01 14:52:07.340445,562,289.77
2024-05-01 14:52:08.376177,563,289.39
2024-05-01 14:52:09.415089,564,289.62
2024-05-01 14:52:10.484464,565,289.42
2024-05-01 14:52:11.509205,566,289.72
2024-05-01 14:52:12.547790,567,289.41
2024-05-01 14:52:13.589279,568,289.28
2024-05-01 14:52:14.629805,569,289.22
2024-05-01 14:52:15.663321,570,289.22
2024-05-01 14:52:16.701821,571,289.54
2024-05-01 14:52:17.773980,572,289.41
2024-05-01 14:52:18.810084,573,289.45
2024-05-01 14:52:19.848448,574,289.11
2024-05-01 14:52:20.918272,575,289.18
2024-05-01 14:52:21.956726,576,289.03
2024-05-01 14:52:22.995649,577,289.36
2024-05-01 14:52:24.063165,578,289.02
2024-05-01 14:52:25.089645,579,289.48
2024-05-01 14:52:26.127557,580,289.0
2024-05-01 14:52:27.168322,581,288.95
2024-05-01 14:52:28.209187,582,288.89
2024-05-01 14:52:29.242981,583,288.98
2024-05-01 14:52:30.282512,584,289.16
2024-05-01 14:52:31.353341,585,289.15
2024-05-01 14:52:32.390561,586,288.98
2024-05-01 14:52:33.430328,587,288.75
2024-05-01 14:52:34.498180,588,288.76
2024-05-01 14:52:35.524515,589,288.76
2024-05-01 14:52:36.562957,590,289.16
2024-05-01 14:52:37.603317,591,288.71
2024-05-01 14:52:38.643220,592,289.0
2024-05-01 14:52:39.678966,593,288.65
2024-05-01 14:52:40.718346,594,288.62
2024-05-01 14:52:41.788314,595,288.6
2024-05-01 14:52:42.826970,596,288.76
2024-05-01 14:52:43.865485,597,288.68
2024-05-01 14:52:44.931963,598,288.81
2024-05-01 14:52:45.957780,599,288.43
2024-05-01 14:52:46.996222,600,288.41
2024-05-01 14:52:48.038168,601,288.72
2024-05-01 14:52:49.077663,602,288.35
2024-05-01 14:52:50.112549,603,288.72
2024-05-01 14:52:51.150994,604,288.36
2024-05-01 14:52:52.222886,605,288.52
2024-05-01 14:52:53.259773,606,288.25
2024-05-01 14:52:54.298600,607,288.5
2024-05-01 14:52:55.366695,608,288.22
2024-05-01 14:52:56.393228,609,288.55
2024-05-01 14:52:57.430020,610,288.15
2024-05-01 14:52:58.471415,611,288.08
2024-05-01 14:52:59.512380,612,288.09
2024-05-01 14:53:00.546145,613,288.16
2024-05-01 14:53:01.585849,614,288.45
2024-05-01 14:53:02.656308,615,288.2
2024-05-01 14:53:03.693668,616,288.22
2024-05-01 14:53:04.731749,617,287.95
2024-05-01 14:53:05.801570,618,287.92
2024-05-01 14:53:06.840778,619,287.85
2024-05-01 14:53:07.879228,620,288.16
2024-05-01 14:53:08.945476,621,287.77
2024-05-01 14:53:09.973220,622,288.11
2024-05-01 14:53:11.011883,623,287.67
2024-05-01 14:53:12.050794,624,287.77
2024-05-01 14:53:13.090883,625,287.61
2024-05-01 14:53:14.127050,626,287.82
2024-05-01 14:53:15.166248,627,287.73
2024-05-01 14:53:16.236103,628,287.91
2024-05-01 14:53:17.275487,629,287.62
2024-05-01 14:53:18.314218,630,287.58
2024-05-01 14:53:19.380430,631,287.51
2024-05-01 14:53:20.407683,632,287.65
2024-05-01 14:53:21.446975,633,287.78
2024-05-01 14:53:22.524774,634,287.78
