run_name,start_idx,start_time,grating_spacing[µm],A[Wm^-2],B[Wm^-2],C[Wm^-2],alpha[m^2s^-1],beta[s^0.5],theta[rad],tau[s],f[Hz],A_err[Wm^-2],B_err[Wm^-2],C_err[Wm^-2],alpha_err[m^2s^-1],beta_err[s^0.5],theta_err[rad],tau_err[s],f_err[Hz]
Cu-110-2024-05-01-03.40um-cooldown-POS-1.txt,68,3.4249999999999992e-09,3.5276,0.0012583027849957821,0.16926790851392245,-0.0025298107225646014,0.00010439340908848942,0.025173279581145232,-17.001895990079195,2.793681208122526e-09,542519651.608268,1.1201354840458377,0.009548604398155271,7.556217454246268e-06,3.2495737381980156e-06,22.358271272553697,0.05009954851432176,5.066244360798045e-11,946285.1308516196
Cu-110-2024-05-01-03.40um-cooldown-POS-2.txt,67,3.399999999999999e-09,3.5276,0.0018381579457993227,0.14034573088431723,-0.0019867178092844904,0.0001070841082918334,0.020105518971009446,-16.98956108484078,3.0812362928394184e-09,545020385.2757143,1.1667454767028325,0.006198555178189097,7.384440441035416e-06,2.8956462872050164e-06,12.737904718672857,0.04046283702555349,4.7837774343920716e-11,753399.9038325353
Cu-110-2024-05-01-03.40um-cooldown-POS-3.txt,68,3.4499999999999995e-09,3.5276,0.001480560959482987,0.17702875166638737,-0.0022361435523989646,0.00010631761919325588,0.025382696718039992,-17.159854809470627,2.863627693602225e-09,542031941.5347146,1.286200020866545,0.009044621748813148,7.820102265223587e-06,3.0908993664194257e-06,22.002235169655187,0.04621945680238066,4.789840178138283e-11,864195.1948050561
Cu-110-2024-05-01-03.40um-cooldown-POS-4.txt,69,3.4749999999999997e-09,3.5276,0.0010868448385066346,0.28575411278082635,-0.0020934157981483625,0.00010224602659376733,0.031213466007976674,-17.251156947915263,2.4690615434831475e-09,542216501.0331743,1.1781414713444731,0.01790646932789314,8.123777973493723e-06,3.169192876841839e-06,33.752175753808594,0.05442171368784666,4.4384751872207526e-11,1040417.7150698104
Cu-110-2024-05-01-03.40um-cooldown-POS-5.txt,69,3.4749999999999997e-09,3.5276,0.0020410809309269477,0.21152180156834727,-0.0022325041441817075,0.00010472590959590356,0.017801418343739883,-11.003687926763458,2.6855995627134134e-09,542119062.2212241,1.30470791639988,0.012568138640732071,8.090161262624774e-06,3.227391644795373e-06,11.358002569836378,0.052348283544702376,4.9086113612673073e-11,985029.4225032147
Cu-110-2024-05-01-03.40um-cooldown-POS-6.txt,67,3.3749999999999988e-09,3.5276,31.79236212965879,3.503727970358113,-0.002020566421116217,0.0010922255988374925,-0.02531841419094351,6.587869313546689,2.18069223069564e-09,607.9715441683766,17001173.281998266,3134731.032022762,1.6551555901768172e-05,2.743173036662499,13316.39283024546,281356.76124943304,5.6727452153004016e-08,34089056.0116042
Cu-110-2024-05-01-03.40um-cooldown-POS-7.txt,69,3.4749999999999997e-09,3.5276,0.0018483953149399047,0.22462913246605382,-0.0020504161765477723,0.00010537565776849761,0.02008553360569755,-17.123310002938894,2.618737231042014e-09,539354194.4577355,1.4318729479759602,0.014805036381175815,8.5619902682575e-06,3.446082879590124e-06,15.527090832297757,0.05763468704861921,5.195712715323585e-11,1089641.5697696097
Cu-110-2024-05-01-03.40um-cooldown-POS-8.txt,68,3.4249999999999992e-09,3.5276,26.644648949855107,4.515134129861443,-0.0020373373223100183,0.0010533688962368253,-0.020945277623801474,6.557096817151765,2.122219558988604e-09,901.1898554654972,13257888.062881716,3664774.2753713876,1.550783147126863e-05,2.2408786952235857,10292.564390407804,228056.50982805193,7.927285956129087e-08,42549295.80421007
Cu-110-2024-05-01-03.40um-cooldown-POS-9.txt,69,3.4749999999999997e-09,3.5276,0.0014263481026227267,0.19269992592028204,-0.0017418175452761843,0.00010532645077805101,0.026772939605183017,-17.243514162459913,2.743114025275011e-09,541305318.7485325,1.4401684716627015,0.01243192452334574,8.699190794148939e-06,3.379078929408723e-06,26.967520484458667,0.05691054725988677,5.537935453916504e-11,1066586.5907819243
Cu-110-2024-05-01-03.40um-cooldown-POS-10.txt,69,3.4749999999999997e-09,3.5276,0.002248218865668889,0.16872765899451042,-0.0020040860587344196,0.00010656419949034538,0.016862132189315152,-17.08841916253423,2.8005827038139374e-09,536745034.8487653,1.4764599901717523,0.011090632384143477,8.418840165556234e-06,3.457624521233962e-06,11.05278214686767,0.058468408505399624,5.857845050620902e-11,1089994.166632823
Cu-110-2024-05-01-03.40um-cooldown-POS-11.txt,68,3.4249999999999992e-09,3.5276,0.0015743522806970097,0.14582806103930834,-0.0017142356529155664,0.00010430680962155994,0.021277925134778667,-16.905442099943933,2.881843269739161e-09,541112665.2909317,1.2241639228344954,0.009356562996538526,8.322550770364091e-06,3.362815402944671e-06,16.50855085433264,0.05686033081667253,6.093376993416098e-11,1068065.9113555076
Cu-110-2024-05-01-03.40um-cooldown-POS-12.txt,69,3.4749999999999997e-09,3.5276,0.0013637597465254862,0.21131152868839076,-0.00197330614834365,0.00010209764475668975,0.02477254192487648,-17.131713807046,2.614096814757933e-09,537770305.3033464,1.1379413784431147,0.013761576589459857,7.953382675490366e-06,3.0817270969813776e-06,20.624544779301104,0.057386995257806064,5.1221871168515244e-11,1084853.0727378435
Cu-110-2024-05-01-03.40um-cooldown-POS-13.txt,68,3.4249999999999992e-09,3.5276,0.0015291976628514156,0.19380358919646912,-0.0017101271218903033,0.00010458696905777736,0.021629922732464495,-16.88808574935575,2.6071435206395472e-09,538941856.6422508,1.269763233117756,0.013933213415275826,8.382738767941436e-06,3.510086813923181e-06,17.919951141668538,0.06392109508479825,5.693207310322681e-11,1221430.1712264055
Cu-110-2024-05-01-03.40um-cooldown-POS-14.txt,68,3.4249999999999992e-09,3.5276,0.0008490610169438038,0.13960128109010997,-0.0018194908023175225,0.00010389495394004689,0.03802904931448924,-16.744615240917796,2.927986780083658e-09,537391113.9343618,1.192990851574458,0.00877188024205423,8.275673776916716e-06,3.412511906880839e-06,53.286162783350846,0.05574198734609725,6.139313399080962e-11,1043526.9614971395
Cu-110-2024-05-01-03.40um-cooldown-POS-15.txt,68,3.4249999999999992e-09,3.5276,0.0013817509019997188,0.16018957702346215,-0.0019230787055159696,0.00011634308771762981,0.03285410548747963,6.813366458453946,2.789365973296205e-10,98449754.13990155,inf,inf,inf,inf,inf,inf,inf,inf
Cu-110-2024-05-01-03.40um-cooldown-POS-16.txt,68,3.4499999999999995e-09,3.5276,0.0008381199053140865,0.1595904543362587,-0.0018944950267672299,9.878546377417745e-05,0.03237555710087949,-16.87188958655973,2.73201245150482e-09,536194293.7702491,0.8618181487122409,0.010326853841838525,7.440056461328375e-06,3.022434942534014e-06,33.20801742818136,0.05757377475918505,5.568001206873978e-11,1088909.705680988
Cu-110-2024-05-01-03.40um-cooldown-POS-17.txt,68,3.4249999999999992e-09,3.5276,0.0015152579962314733,0.0880314209605764,-0.0016449950202075299,0.00010458809808751765,0.019832975271752165,-10.531639294388018,3.224384951183301e-09,538308768.685532,1.0743996532116973,0.0054458487466317144,7.307557495975838e-06,3.295449813277653e-06,14.033850136529672,0.05550793056344364,7.19130299866908e-11,1018086.625840391
Cu-110-2024-05-01-03.40um-cooldown-POS-18.txt,66,3.325e-09,3.5276,0.0007427390770668021,0.2430643764484689,-0.0011699870500337425,0.0001118075727480421,0.04247907290737979,5.848983255186162,2.3619529083565506e-11,239510751.7195114,inf,inf,inf,inf,inf,inf,inf,inf
Cu-110-2024-05-01-03.40um-cooldown-POS-19.txt,70,3.5e-09,3.5276,0.0004385023351763722,0.1748981362657716,-0.0017105074774617219,9.637772079437972e-05,0.04864056506301265,-17.42863585577604,2.4599861755823363e-09,539327506.7108577,0.7864614429734835,0.01593803784271297,6.89308722286106e-06,3.469272668179122e-06,86.97384043758542,0.07919264226252999,6.361572032292358e-11,1502808.1368882274
Cu-110-2024-05-01-03.40um-cooldown-POS-20.txt,67,3.3750000000000004e-09,3.5276,0.0003388048009203771,0.14674529799147287,-0.001037223453710202,9.326287683412728e-05,0.04492112893658081,-16.302486922057614,2.4117611672625206e-09,533733556.8945689,0.5304432985858257,0.01377004137176501,6.336486936160907e-06,3.513743641437543e-06,70.11267034561298,0.08167677328595804,6.522246929163147e-11,1606371.8129507594
Cu-110-2024-05-01-03.40um-cooldown-POS-21.txt,68,3.4249999999999992e-09,3.5276,0.0004349032384710514,0.13714032171343016,-0.001352113732983265,9.47430752806403e-05,0.042063979992170285,-16.620536723841447,2.53537181269543e-09,532977239.03830683,0.6191304608945611,0.012125428773962398,6.5340588425299125e-06,3.3231022446434538e-06,59.70753565129136,0.0775663530323985,6.656390693947416e-11,1493415.392520066
Cu-110-2024-05-01-03.40um-cooldown-POS-22.txt,70,3.5e-09,3.5276,0.0002938074805402229,0.18565178606711086,-0.0013013111061259096,9.319848297004885e-05,0.05510969112833155,-17.54652878938444,2.277220115779888e-09,542786064.4228644,0.6367302101631137,0.02105557145787732,6.4773217281592505e-06,3.7796057945517715e-06,119.04013640786661,0.097235062584503,6.870801181839975e-11,1870726.1043089984
