fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.650000 9.650979 9.123649
3.700000 9.585590 8.970766
3.750000 9.507230 8.820533
3.800000 9.414534 8.672902
3.850000 9.306548 8.527823
3.900000 9.182740 8.385249
3.950000 9.043003 8.245135
4.000000 8.887646 8.107435
4.050000 8.717381 7.972105
4.100000 8.533296 7.839100
4.150000 8.336822 7.708378
4.200000 8.129692 7.579897
4.250000 7.913898 7.453617
4.300000 7.691638 7.329497
4.350000 7.465259 7.207498
4.400000 7.237205 7.087582
4.450000 7.009955 6.969709
4.500000 6.785969 6.853844
4.550000 6.567627 6.739950
4.600000 6.357181 6.627992
4.650000 6.156704 6.517934
4.700000 5.968044 6.409743
4.750000 5.792788 6.303384
4.800000 5.632232 6.198825
4.850000 5.487352 6.096034
4.900000 5.358793 5.994979
4.950000 5.246857 5.895629
5.000000 5.151502 5.797954
5.050000 5.072350 5.701923
5.100000 5.008704 5.607508
5.150000 4.959563 5.514680
5.200000 4.923658 5.423410
5.250000 4.899480 5.333671
5.300000 4.885316 5.245437
5.350000 4.879301 5.158680
5.400000 4.879450 5.073374
5.450000 4.883715 4.989495
5.500000 4.890026 4.907016
5.550000 4.896339 4.825913
5.600000 4.900683 4.746163
5.650000 4.901200 4.667740
5.700000 4.896186 4.590623
5.750000 4.884122 4.514788
5.800000 4.863713 4.440213
5.850000 4.833901 4.366877
5.900000 4.793894 4.294756
5.950000 4.743169 4.223831
6.000000 4.681485 4.154081
6.050000 4.608881 4.085484
6.100000 4.525666 4.018022
6.150000 4.432408 3.951675
6.200000 4.329917 3.886422
6.250000 4.219220 3.822247
6.300000 4.101533 3.759129
6.350000 3.978230 3.697050
6.400000 3.850808 3.635994
6.450000 3.720850 3.575941
6.500000 3.589990 3.516876
6.550000 3.459869 3.458780
6.600000 3.332102 3.401638
6.650000 3.208241 3.345433
6.700000 3.089740 3.290149
6.750000 2.977923 3.235771
6.800000 2.873959 3.182282
6.850000 2.778834 3.129668
6.900000 2.693337 3.077914
6.950000 2.618041 3.027006
7.000000 2.553299 2.976928
7.050000 2.499234 2.927667
7.100000 2.455747 2.879208
7.150000 2.422517 2.831539
7.200000 2.399019 2.784647
7.250000 2.384533 2.738516
7.300000 2.378167 2.693136
7.350000 2.378883 2.648494
7.400000 2.385517 2.604576
7.450000 2.396812 2.561370
7.500000 2.411446 2.518866
7.550000 2.428066 2.477050
7.600000 2.445313 2.435911
7.650000 2.461857 2.395439
7.700000 2.476428 2.355621
7.750000 2.487836 2.316447
7.800000 2.495004 2.277906
7.850000 2.496985 2.239988
7.900000 2.492982 2.202682
7.950000 2.482363 2.165977
8.000000 2.464671 2.129864
8.050000 2.439633 2.094333
8.100000 2.407158 2.059374
8.150000 2.367339 2.024978
8.200000 2.320446 1.991135
8.250000 2.266916 1.957837
8.300000 2.207338 1.925073
8.350000 2.142440 1.892836
8.400000 2.073067 1.861116
8.450000 2.000160 1.829905
8.500000 1.924732 1.799194
8.550000 1.847845 1.768976
8.600000 1.770584 1.739242
8.650000 1.694031 1.709983
8.700000 1.619244 1.681193
8.750000 1.547227 1.652864
8.800000 1.478914 1.624987
8.850000 1.415147 1.597556
8.900000 1.356659 1.570563
8.950000 1.304057 1.544001
9.000000 1.257816 1.517862
9.050000 1.218264 1.492141
9.100000 1.185584 1.466829
9.150000 1.159806 1.441921
9.200000 1.140817 1.417409
9.250000 1.128357 1.393287
9.300000 1.122035 1.369550
9.350000 1.121339 1.346190
9.400000 1.125644 1.323201
9.450000 1.134239 1.300577
9.500000 1.146332 1.278313
9.550000 1.161081 1.256402
9.600000 1.177605 1.234838
9.650000 1.195010 1.213617
