fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.700000 17.847100 17.172802
3.750000 17.646853 16.807212
3.800000 17.432115 16.449341
3.850000 17.199378 16.099018
3.900000 16.945804 15.756076
3.950000 16.669276 15.420353
4.000000 16.368445 15.091689
4.050000 16.042748 14.769930
4.100000 15.692417 14.454923
4.150000 15.318457 14.146521
4.200000 14.922613 13.844579
4.250000 14.507316 13.548955
4.300000 14.075614 13.259512
4.350000 13.631086 12.976115
4.400000 13.177748 12.698632
4.450000 12.719944 12.426935
4.500000 12.262235 12.160898
4.550000 11.809281 11.900398
4.600000 11.365719 11.645315
4.650000 10.936049 11.395532
4.700000 10.524522 11.150934
4.750000 10.135029 10.911410
4.800000 9.771012 10.676850
4.850000 9.435376 10.447148
4.900000 9.130420 10.222198
4.950000 8.857786 10.001899
5.000000 8.618416 9.786152
5.050000 8.412541 9.574857
5.100000 8.239669 9.367921
5.150000 8.098610 9.165250
5.200000 7.987504 8.966753
5.250000 7.903875 8.772340
5.300000 7.844691 8.581925
5.350000 7.806442 8.395423
5.400000 7.785234 8.212751
5.450000 7.776880 8.033827
5.500000 7.777009 7.858571
5.550000 7.781169 7.686906
5.600000 7.784941 7.518757
5.650000 7.784039 7.354047
5.700000 7.774422 7.192705
5.750000 7.752380 7.034660
5.800000 7.714626 6.879842
5.850000 7.658374 6.728183
5.900000 7.581395 6.579617
5.950000 7.482070 6.434079
6.000000 7.359423 6.291504
6.050000 7.213135 6.151831
6.100000 7.043547 6.014999
6.150000 6.851641 5.880948
6.200000 6.639014 5.749620
6.250000 6.407825 5.620958
6.300000 6.160741 5.494907
6.350000 5.900860 5.371412
6.400000 5.631634 5.250419
6.450000 5.356777 5.131877
6.500000 5.080169 5.015734
6.550000 4.805758 4.901940
6.600000 4.537462 4.790447
6.650000 4.279071 4.681206
6.700000 4.034151 4.574172
6.750000 3.805959 4.469298
6.800000 3.597365 4.366539
6.850000 3.410779 4.265852
6.900000 3.248103 4.167194
6.950000 3.110676 4.070522
7.000000 2.999257 3.975796
7.050000 2.914002 3.882976
7.100000 2.854465 3.792022
7.150000 2.819621 3.702896
7.200000 2.807885 3.615559
7.250000 2.817164 3.529976
7.300000 2.844907 3.446111
7.350000 2.888173 3.363927
7.400000 2.943706 3.283390
7.450000 3.008018 3.204467
7.500000 3.077477 3.127124
7.550000 3.148392 3.051329
7.600000 3.217112 2.977051
7.650000 3.280108 2.904257
7.700000 3.334062 2.832918
7.750000 3.375947 2.763005
7.800000 3.403093 2.694487
7.850000 3.413255 2.627337
7.900000 3.404661 2.561527
7.950000 3.376052 2.497028
8.000000 3.326706 2.433815
8.050000 3.256451 2.371861
