fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.550000 19.080482 19.080485
3.600000 18.658483 18.658484
3.650000 18.245975 18.245975
3.700000 17.842735 17.842735
3.750000 17.448546 17.448545
3.800000 17.063195 17.063193
3.850000 16.686475 16.686473
3.900000 16.318185 16.318182
3.950000 15.958128 15.958125
4.000000 15.606112 15.606108
4.050000 15.261949 15.261945
4.100000 14.925458 14.925453
4.150000 14.596459 14.596454
4.200000 14.274780 14.274775
4.250000 13.960251 13.960246
4.300000 13.652706 13.652702
4.350000 13.351985 13.351981
4.400000 13.057929 13.057926
4.450000 12.770387 12.770384
4.500000 12.489207 12.489205
4.550000 12.214244 12.214242
4.600000 11.945355 11.945354
4.650000 11.682401 11.682401
4.700000 11.425247 11.425247
4.750000 11.173759 11.173759
4.800000 10.927808 10.927809
4.850000 10.687268 10.687270
4.900000 10.452016 10.452019
4.950000 10.221932 10.221935
5.000000 9.996898 9.996901
5.050000 9.776800 9.776803
5.100000 9.561525 9.561528
5.150000 9.350964 9.350968
5.200000 9.145011 9.145015
5.250000 8.943562 8.943566
5.300000 8.746515 8.746518
5.350000 8.553770 8.553774
5.400000 8.365231 8.365234
5.450000 8.180804 8.180806
5.500000 8.000394 8.000396
5.550000 7.823913 7.823914
5.600000 7.651272 7.651273
5.650000 7.482385 7.482385
5.700000 7.317168 7.317168
5.750000 7.155539 7.155538
5.800000 6.997417 6.997416
5.850000 6.842724 6.842723
5.900000 6.691385 6.691382
5.950000 6.543323 6.543320
6.000000 6.398465 6.398463
6.050000 6.256742 6.256739
6.100000 6.118082 6.118079
6.150000 5.982418 5.982415
6.200000 5.849684 5.849681
6.250000 5.719814 5.719811
6.300000 5.592744 5.592741
6.350000 5.468414 5.468411
6.400000 5.346761 5.346759
6.450000 5.227728 5.227726
6.500000 5.111256 5.111255
6.550000 4.997289 4.997288
6.600000 4.885771 4.885771
6.650000 4.776649 4.776649
6.700000 4.669869 4.669870
6.750000 4.565381 4.565382
6.800000 4.463134 4.463135
6.850000 4.363078 4.363079
6.900000 4.265166 4.265167
6.950000 4.169350 4.169352
7.000000 4.075585 4.075587
7.050000 3.983825 3.983828
7.100000 3.894028 3.894030
7.150000 3.806149 3.806151
7.200000 3.720147 3.720149
7.250000 3.635981 3.635983
7.300000 3.553611 3.553613
7.350000 3.472997 3.472999
7.400000 3.394102 3.394104
7.450000 3.316888 3.316889
7.500000 3.241318 3.241319
7.550000 3.167356 3.167357
7.600000 3.094968 3.094969
7.650000 3.024120 3.024120
7.700000 2.954777 2.954777
7.750000 2.886908 2.886907
7.800000 2.820479 2.820478
7.850000 2.755461 2.755460
7.900000 2.691822 2.691821
7.950000 2.629533 2.629531
8.000000 2.568564 2.568562
8.050000 2.508887 2.508885
8.100000 2.450474 2.450472
8.150000 2.393297 2.393295
8.200000 2.337331 2.337329
8.250000 2.282548 2.282546
8.300000 2.228923 2.228921
8.350000 2.176432 2.176430
8.400000 2.125050 2.125048
8.450000 2.074752 2.074751
8.500000 2.025517 2.025516
8.550000 1.977320 1.977320
8.600000 1.930140 1.930140
8.650000 1.883955 1.883955
8.700000 1.838743 1.838743
8.750000 1.794483 1.794484
8.800000 1.751156 1.751157
8.850000 1.708741 1.708742
8.900000 1.667218 1.667220
8.950000 1.626569 1.626571
9.000000 1.586775 1.586777
9.050000 1.547817 1.547819
9.100000 1.509678 1.509680
9.150000 1.472340 1.472342
9.200000 1.435786 1.435788
9.250000 1.400000 1.400001
9.300000 1.364964 1.364965
9.350000 1.330663 1.330664
9.400000 1.297081 1.297082
9.450000 1.264204 1.264205
9.500000 1.232015 1.232015
9.550000 1.200500 1.200501
9.600000 1.169645 1.169646
9.650000 1.139437 1.139436
9.700000 1.109860 1.109859
9.750000 1.080902 1.080901
9.800000 1.052549 1.052548
9.850000 1.024789 1.024788
9.900000 0.997609 0.997608
9.950000 0.970997 0.970995
10.000000 0.944940 0.944939
10.050000 0.919427 0.919426
10.100000 0.894447 0.894446
10.150000 0.869988 0.869987
10.200000 0.846039 0.846038
10.250000 0.822590 0.822588
10.300000 0.799629 0.799627
10.350000 0.777146 0.777145
10.400000 0.755132 0.755131
10.450000 0.733576 0.733575
10.500000 0.712469 0.712468
10.550000 0.691801 0.691801
10.600000 0.671563 0.671563
10.650000 0.651746 0.651747
10.700000 0.632342 0.632342
10.750000 0.613340 0.613341
10.800000 0.594734 0.594734
10.850000 0.576514 0.576514
10.900000 0.558672 0.558673
10.950000 0.541201 0.541202
11.000000 0.524093 0.524094
11.050000 0.507339 0.507340
11.100000 0.490934 0.490935
