fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.700000 26.149524 25.286121
3.750000 25.802733 24.781770
3.800000 25.440492 24.287356
3.850000 25.059720 23.802671
3.900000 24.658029 23.327513
3.950000 24.233772 22.861687
4.000000 23.786067 22.404997
4.050000 23.314807 21.957256
4.100000 22.820652 21.518279
4.150000 22.305002 21.087886
4.200000 21.769952 20.665900
4.250000 21.218235 20.252149
4.300000 20.653146 19.846464
4.350000 20.078453 19.448679
4.400000 19.498306 19.058634
4.450000 18.917129 18.676171
4.500000 18.339510 18.301135
4.550000 17.770089 17.933375
4.600000 17.213444 17.572743
4.650000 16.673981 17.219095
4.700000 16.155829 16.872288
4.750000 15.662743 16.532186
4.800000 15.198012 16.198652
4.850000 14.764390 15.871553
4.900000 14.364024 15.550761
4.950000 13.998413 15.236148
5.000000 13.668374 14.927589
5.050000 13.374024 14.624965
5.100000 13.114781 14.328154
5.150000 12.889384 14.037042
5.200000 12.695923 13.751513
5.250000 12.531888 13.471458
5.300000 12.394230 13.196765
5.350000 12.279436 12.927329
5.400000 12.183613 12.663045
5.450000 12.102579 12.403810
5.500000 12.031963 12.149524
5.550000 11.967305 11.900089
5.600000 11.904162 11.655409
5.650000 11.838206 11.415389
5.700000 11.765326 11.179938
5.750000 11.681720 10.948965
5.800000 11.583974 10.722383
5.850000 11.469146 10.500103
5.900000 11.334820 10.282042
5.950000 11.179161 10.068117
6.000000 11.000949 9.858247
6.050000 10.799600 9.652351
6.100000 10.575173 9.450352
6.150000 10.328362 9.252173
6.200000 10.060470 9.057741
6.250000 9.773370 8.866981
6.300000 9.469458 8.679821
6.350000 9.151590 8.496193
6.400000 8.823005 8.316026
6.450000 8.487247 8.139253
6.500000 8.148078 7.965808
6.550000 7.809385 7.795627
6.600000 7.475084 7.628646
6.650000 7.149032 7.464803
6.700000 6.834930 7.304037
6.750000 6.536238 7.146289
6.800000 6.256095 6.991499
6.850000 5.997246 6.839612
6.900000 5.761981 6.690570
6.950000 5.552082 6.544319
7.000000 5.368788 6.400805
7.050000 5.212764 6.259976
7.100000 5.084093 6.121778
7.150000 4.982281 5.986163
7.200000 4.906264 5.853080
7.250000 4.854445 5.722480
7.300000 4.824731 5.594317
7.350000 4.814588 5.468542
7.400000 4.821101 5.345111
7.450000 4.841045 5.223978
7.500000 4.870964 5.105100
7.550000 4.907252 4.988432
7.600000 4.946239 4.873934
7.650000 4.984275 4.761564
7.700000 5.017817 4.651280
7.750000 5.043507 4.543044
7.800000 5.058251 4.436816
7.850000 5.059288 4.332558
7.900000 5.044248 4.230232
7.950000 5.011209 4.129802
8.000000 4.958730 4.031231
8.050000 4.885887 3.934485
8.100000 4.792283 3.839529
8.150000 4.678055 3.746328
8.200000 4.543866 3.654850
8.250000 4.390879 3.565062
8.300000 4.220731 3.476931
8.350000 4.035486 3.390427
8.400000 3.837582 3.305519
8.450000 3.629768 3.222177
8.500000 3.415042 3.140370
8.550000 3.196570 3.060071
8.600000 2.977616 2.981250
8.650000 2.761458 2.903880
8.700000 2.551316 2.827933
8.750000 2.350272 2.753383
8.800000 2.161200 2.680203
8.850000 1.986699 2.608368
8.900000 1.829036 2.537852
8.950000 1.690092 2.468631
