fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.700000 17.672497 17.206775
3.750000 17.478244 16.841350
3.800000 17.274315 16.483527
3.850000 17.056843 16.133138
3.900000 16.822518 15.790023
3.950000 16.568664 15.454023
4.000000 16.293291 15.124984
4.050000 15.995140 14.802754
4.100000 15.673701 14.487185
4.150000 15.329220 14.178135
4.200000 14.962679 13.875461
4.250000 14.575764 13.579027
4.300000 14.170815 13.288698
4.350000 13.750754 13.004342
4.400000 13.319012 12.725832
4.450000 12.879428 12.453042
4.500000 12.436151 12.185850
4.550000 11.993531 11.924135
4.600000 11.556005 11.667781
4.650000 11.127980 11.416674
4.700000 10.713725 11.170701
4.750000 10.317260 10.929753
4.800000 9.942256 10.693723
4.850000 9.591943 10.462508
4.900000 9.269030 10.236005
4.950000 8.975638 10.014114
5.000000 8.713253 9.796737
5.050000 8.482688 9.583780
5.100000 8.284068 9.375149
5.150000 8.116828 9.170752
5.200000 7.979732 8.970501
5.250000 7.870907 8.774309
5.300000 7.787891 8.582089
5.350000 7.727699 8.393760
5.400000 7.686899 8.209238
5.450000 7.661698 8.028446
5.500000 7.648041 7.851303
5.550000 7.641707 7.677735
5.600000 7.638418 7.507667
5.650000 7.633943 7.341025
5.700000 7.624202 7.177738
5.750000 7.605363 7.017737
5.800000 7.573935 6.860953
5.850000 7.526852 6.707319
5.900000 7.461541 6.556770
5.950000 7.375984 6.409242
6.000000 7.268760 6.264672
6.050000 7.139075 6.123000
6.100000 6.986776 5.984165
6.150000 6.812346 5.848109
6.200000 6.616887 5.714774
6.250000 6.402085 5.584104
6.300000 6.170162 5.456044
6.350000 5.923817 5.330541
6.400000 5.666150 5.207543
6.450000 5.400581 5.086997
6.500000 5.130762 4.968853
6.550000 4.860484 4.853062
6.600000 4.593576 4.739576
6.650000 4.333811 4.628347
6.700000 4.084808 4.519330
6.750000 3.849947 4.412479
6.800000 3.632282 4.307750
6.850000 3.434464 4.205100
6.900000 3.258683 4.104486
6.950000 3.106611 4.005867
7.000000 2.979365 3.909202
7.050000 2.877484 3.814451
7.100000 2.800916 3.721576
7.150000 2.749028 3.630538
7.200000 2.720620 3.541300
7.250000 2.713961 3.453826
7.300000 2.726839 3.368079
7.350000 2.756613 3.284025
7.400000 2.800285 3.201630
7.450000 2.854577 3.120860
7.500000 2.916013 3.041682
7.550000 2.981006 2.964064
7.600000 3.045952 2.887975
7.650000 3.107311 2.813383
7.700000 3.161703 2.740258
7.750000 3.205985 2.668572
7.800000 3.237327 2.598294
7.850000 3.253280 2.529397
7.900000 3.251837 2.461853
7.950000 3.231471 2.395635
8.000000 3.191177 2.330716
8.050000 3.130484 2.267069
8.100000 3.049470 2.204670
8.150000 2.948748 2.143494
8.200000 2.829450 2.083516
8.250000 2.693192 2.024711
8.300000 2.542031 1.967057
8.350000 2.378407 1.910531
8.400000 2.205078 1.855109
8.450000 2.025054 1.800771
8.500000 1.841512 1.747494
8.550000 1.657718 1.695257
8.600000 1.476945 1.644039
8.650000 1.302389 1.593820
8.700000 1.137090 1.544581
8.750000 0.983859 1.496301
8.800000 0.845205 1.448962
8.850000 0.723278 1.402545
8.900000 0.619816 1.357032
8.950000 0.536104 1.312404
9.000000 0.472948 1.268644
9.050000 0.430656 1.225735
9.100000 0.409033 1.183660
9.150000 0.407391 1.142403
9.200000 0.424571 1.101947
9.250000 0.458973 1.062276
9.300000 0.508600 1.023375
9.350000 0.571111 0.985229
9.400000 0.643881 0.947823
9.450000 0.724068 0.911141
9.500000 0.808689 0.875171
9.550000 0.894690 0.839897
9.600000 0.979025 0.805306
9.650000 1.058732 0.771385
9.700000 1.131006 0.738121
9.750000 1.193265 0.705499
9.800000 1.243216 0.673509
9.850000 1.278905 0.642137
9.900000 1.298769 0.611371
9.950000 1.301664 0.581199
10.000000 1.286896 0.551610
10.050000 1.254231 0.522592
10.100000 1.203899 0.494135
10.150000 1.136582 0.466226
10.200000 1.053393 0.438855
10.250000 0.955850 0.412012
10.300000 0.845825 0.385686
10.350000 0.725502 0.359867
10.400000 0.597318 0.334546
10.450000 0.463896 0.309712
10.500000 0.327984 0.285356
10.550000 0.192379 0.261469
10.600000 0.059862 0.238041
10.650000 -0.066875 0.215064
10.700000 -0.185296 0.192528
10.750000 -0.293080 0.170425
10.800000 -0.388180 0.148747
10.850000 -0.468870 0.127486
10.900000 -0.533791 0.106632
10.950000 -0.581974 0.086179
11.000000 -0.612867 0.066118
11.050000 -0.626345 0.046442
11.100000 -0.622707 0.027143
11.150000 -0.602668 0.008215
11.200000 -0.567339 -0.010351
11.250000 -0.518191 -0.028562
11.300000 -0.457021 -0.046423
11.350000 -0.385903 -0.063943
11.400000 -0.307133 -0.081127
11.450000 -0.223171 -0.097982
11.500000 -0.136579 -0.114515
11.550000 -0.049954 -0.130731
11.600000 0.034133 -0.146638
11.650000 0.113204 -0.162240
11.700000 0.184934 -0.177544
11.750000 0.247206 -0.192556
11.800000 0.298167 -0.207281
11.850000 0.336264 -0.221725
11.900000 0.360288 -0.235893
11.950000 0.369396 -0.249791
12.000000 0.363133 -0.263423
12.050000 0.341435 -0.276796
12.100000 0.304632 -0.289913
12.150000 0.253436 -0.302780
12.200000 0.188915 -0.315403
12.250000 0.112470 -0.327784
12.300000 0.025793 -0.339930
12.350000 -0.069175 -0.351844
12.400000 -0.170297 -0.363532
12.450000 -0.275296 -0.374997
12.500000 -0.381807 -0.386244
12.550000 -0.487444 -0.397276
12.600000 -0.589855 -0.408099
12.650000 -0.686784 -0.418716
12.700000 -0.776123 -0.429132
12.750000 -0.855967 -0.439349
12.800000 -0.924658 -0.449372
12.850000 -0.980823 -0.459205
12.900000 -1.023410 -0.468850
12.950000 -1.051709 -0.478313
13.000000 -1.065367 -0.487596
13.050000 -1.064397 -0.496703
13.100000 -1.049169 -0.505637
13.150000 -1.020404 -0.514401
13.200000 -0.979150 -0.523000
13.250000 -0.926754 -0.531435
13.300000 -0.864826 -0.539710
13.350000 -0.795196 -0.547828
13.400000 -0.719869 -0.555793
13.450000 -0.640970 -0.563606
13.500000 -0.560695 -0.571272
13.550000 -0.481250 -0.578792
13.600000 -0.404801 -0.586170
13.650000 -0.333416 -0.593409
13.700000 -0.269018 -0.600510
13.750000 -0.213337 -0.607477
13.800000 -0.167865 -0.614312
13.850000 -0.133828 -0.621018
13.900000 -0.112151 -0.627597
13.950000 -0.103441 -0.634052
14.000000 -0.107972 -0.640384
14.050000 -0.125683 -0.646597
14.100000 -0.156183 -0.652693
14.150000 -0.198760 -0.658673
14.200000 -0.252404 -0.664541
14.250000 -0.315835 -0.670297
14.300000 -0.387535 -0.675945
14.350000 -0.465791 -0.681486
14.400000 -0.548737 -0.686923
14.450000 -0.634401 -0.692257
14.500000 -0.720758 -0.697491
14.550000 -0.805779 -0.702626
14.600000 -0.887483 -0.707664
14.650000 -0.963984 -0.712607
14.700000 -1.033541 -0.717457
14.750000 -1.094594 -0.722215
14.800000 -1.145811 -0.726884
14.850000 -1.186109 -0.731465
14.900000 -1.214687 -0.735959
14.950000 -1.231039 -0.740369
15.000000 -1.234967 -0.744696
15.050000 -1.226584 -0.748941
15.100000 -1.206303 -0.753107
15.150000 -1.174834 -0.757194
15.200000 -1.133153 -0.761204
15.250000 -1.082486 -0.765139
15.300000 -1.024267 -0.769000
15.350000 -0.960108 -0.772788
15.400000 -0.891754 -0.776505
15.450000 -0.821037 -0.780152
15.500000 -0.749833 -0.783731
15.550000 -0.680013 -0.787242
15.600000 -0.613397 -0.790687
15.650000 -0.551706 -0.794068
15.700000 -0.496527 -0.797385
15.750000 -0.449266 -0.800640
15.800000 -0.411120 -0.803834
15.850000 -0.383049 -0.806967
15.900000 -0.365750 -0.810042
15.950000 -0.359645 -0.813060
16.000000 -0.364871 -0.816020
16.050000 -0.381281 -0.818925
16.100000 -0.408448 -0.821776
16.150000 -0.445679 -0.824573
16.200000 -0.492034 -0.827318
16.250000 -0.546351 -0.830011
16.300000 -0.607278 -0.832654
16.350000 -0.673307 -0.835247
16.400000 -0.742816 -0.837792
16.450000 -0.814105 -0.840289
16.500000 -0.885444 -0.842739
16.550000 -0.955114 -0.845143
16.600000 -1.021450 -0.847503
16.650000 -1.082884 -0.849818
16.700000 -1.137980 -0.852090
16.750000 -1.185472 -0.854319
16.800000 -1.224293 -0.856507
16.850000 -1.253599 -0.858653
16.900000 -1.272790 -0.860760
16.950000 -1.281521 -0.862827
17.000000 -1.279712 -0.864855
17.050000 -1.267544 -0.866846
17.100000 -1.245454 -0.868799
17.150000 -1.214123 -0.870716
17.200000 -1.174457 -0.872597
17.250000 -1.127559 -0.874443
17.300000 -1.074705 -0.876254
17.350000 -1.017307 -0.878031
17.400000 -0.956880 -0.879776
17.450000 -0.894999 -0.881487
17.500000 -0.833264 -0.883167
17.550000 -0.773255 -0.884815
17.600000 -0.716499 -0.886433
17.650000 -0.664426 -0.888020
17.700000 -0.618336 -0.889578
17.750000 -0.579372 -0.891107
17.800000 -0.548485 -0.892607
17.850000 -0.526420 -0.894079
17.900000 -0.513692 -0.895524
17.950000 -0.510580 -0.896942
18.000000 -0.517120 -0.898333
18.050000 -0.533104 -0.899699
18.100000 -0.558093 -0.901039
18.150000 -0.591422 -0.902354
18.200000 -0.632227 -0.903644
18.250000 -0.679462 -0.904911
18.300000 -0.731926 -0.906153
18.350000 -0.788300 -0.907373
18.400000 -0.847176 -0.908570
18.450000 -0.907096 -0.909745
18.500000 -0.966584 -0.910898
18.550000 -1.024189 -0.912029
18.600000 -1.078517 -0.913139
18.650000 -1.128267 -0.914229
18.700000 -1.172262 -0.915298
18.750000 -1.209478 -0.916348
18.800000 -1.239066 -0.917378
18.850000 -1.260378 -0.918388
18.900000 -1.272972 -0.919380
18.950000 -1.276630 -0.920354
19.000000 -1.271359 -0.921309
19.050000 -1.257385 -0.922247
19.100000 -1.235151 -0.923167
19.150000 -1.205302 -0.924070
19.200000 -1.168668 -0.924957
19.250000 -1.126240 -0.925826
19.300000 -1.079144 -0.926680
19.350000 -1.028617 -0.927518
19.400000 -0.975966 -0.928340
19.450000 -0.922545 -0.929147
19.500000 -0.869712 -0.929939
19.550000 -0.818802 -0.930716
19.600000 -0.771088 -0.931479
19.650000 -0.727754 -0.932228
19.700000 -0.689866 -0.932963
19.750000 -0.658343 -0.933684
19.800000 -0.633938 -0.934392
19.850000 -0.617220 -0.935086
19.900000 -0.608562 -0.935768
19.950000 -0.608133 -0.936437
20.000000 -0.615892 -0.937094
20.050000 -0.631596 -0.937738
20.100000 -0.654807 -0.938371
20.150000 -0.684898 -0.938992
20.200000 -0.721080 -0.939601
20.250000 -0.762416 -0.940199
20.300000 -0.807847 -0.940786
20.350000 -0.856222 -0.941362
20.400000 -0.906324 -0.941927
20.450000 -0.956903 -0.942482
20.500000 -1.006707 -0.943027
20.550000 -1.054514 -0.943561
20.600000 -1.099159 -0.944086
20.650000 -1.139567 -0.944601
20.700000 -1.174779 -0.945106
20.750000 -1.203969 -0.945602
20.800000 -1.226470 -0.946089
20.850000 -1.241788 -0.946567
20.900000 -1.249610 -0.947036
20.950000 -1.249813 -0.947496
21.000000 -1.242466 -0.947948
21.050000 -1.227825 -0.948391
21.100000 -1.206324 -0.948826
21.150000 -1.178568 -0.949254
21.200000 -1.145309 -0.949673
21.250000 -1.107434 -0.950084
21.300000 -1.065934 -0.950488
21.350000 -1.021885 -0.950885
21.400000 -0.976417 -0.951274
21.450000 -0.930685 -0.951656
21.500000 -0.885843 -0.952030
21.550000 -0.843011 -0.952398
21.600000 -0.803252 -0.952759
21.650000 -0.767541 -0.953114
21.700000 -0.736747 -0.953462
21.750000 -0.711606 -0.953803
21.800000 -0.692708 -0.954138
21.850000 -0.680484 -0.954467
21.900000 -0.675191 -0.954790
21.950000 -0.676916 -0.955107
22.000000 -0.685565 -0.955418
22.050000 -0.700874 -0.955723
22.100000 -0.722416 -0.956023
22.150000 -0.749610 -0.956317
22.200000 -0.781738 -0.956606
22.250000 -0.817968 -0.956889
22.300000 -0.857367 -0.957167
22.350000 -0.898936 -0.957440
22.400000 -0.941625 -0.957708
22.450000 -0.984367 -0.957971
22.500000 -1.026102 -0.958229
22.550000 -1.065803 -0.958483
22.600000 -1.102501 -0.958732
22.650000 -1.135313 -0.958976
22.700000 -1.163456 -0.959215
22.750000 -1.186273 -0.959451
22.800000 -1.203243 -0.959681
22.850000 -1.213995 -0.959908
22.900000 -1.218317 -0.960131
22.950000 -1.216159 -0.960349
23.000000 -1.207634 -0.960563
23.050000 -1.193009 -0.960774
23.100000 -1.172706 -0.960980
23.150000 -1.147282 -0.961183
23.200000 -1.117417 -0.961382
23.250000 -1.083899 -0.961577
23.300000 -1.047597 -0.961769
23.350000 -1.009445 -0.961957
23.400000 -0.970415 -0.962142
23.450000 -0.931493 -0.962323
23.500000 -0.893653 -0.962501
23.550000 -0.857836 -0.962675
23.600000 -0.824922 -0.962847
23.650000 -0.795715 -0.963015
23.700000 -0.770918 -0.963180
