fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.700000 42.193620 37.500063
3.750000 42.536614 36.836408
3.800000 42.724363 36.184356
3.850000 42.738309 35.543688
3.900000 42.565034 34.914192
3.950000 42.196501 34.295660
4.000000 41.630144 33.687888
4.050000 40.868828 33.090675
4.100000 39.920655 32.503827
4.150000 38.798652 31.927151
4.200000 37.520328 31.360460
4.250000 36.107134 30.803568
4.300000 34.583825 30.256297
4.350000 32.977749 29.718469
4.400000 31.318093 29.189912
4.450000 29.635084 28.670454
4.500000 27.959186 28.159930
4.550000 26.320308 27.658178
4.600000 24.747039 27.165036
4.650000 23.265932 26.680349
4.700000 21.900858 26.203963
4.750000 20.672437 25.735727
4.800000 19.597570 25.275494
4.850000 18.689072 24.823119
4.900000 17.955417 24.378461
4.950000 17.400607 23.941380
5.000000 17.024147 23.511740
5.050000 16.821150 23.089407
5.100000 16.782541 22.674251
5.150000 16.895373 22.266142
5.200000 17.143235 21.864955
5.250000 17.506739 21.470565
5.300000 17.964074 21.082853
5.350000 18.491616 20.701698
5.400000 19.064567 20.326984
5.450000 19.657617 19.958596
5.500000 20.245601 19.596423
5.550000 20.804144 19.240355
5.600000 21.310269 18.890282
5.650000 21.742958 18.546100
5.700000 22.083657 18.207704
5.750000 22.316697 17.874992
5.800000 22.429640 17.547864
5.850000 22.413535 17.226222
5.900000 22.263074 16.909970
5.950000 21.976657 16.599013
6.000000 21.556356 16.293258
6.050000 21.007786 15.992615
6.100000 20.339888 15.696993
6.150000 19.564632 15.406305
6.200000 18.696645 15.120466
6.250000 17.752778 14.839390
6.300000 16.751627 14.562995
6.350000 15.713018 14.291199
6.400000 14.657467 14.023923
6.450000 13.605636 13.761088
6.500000 12.577800 13.502618
6.550000 11.593322 13.248436
6.600000 10.670177 12.998468
6.650000 9.824512 12.752642
6.700000 9.070263 12.510887
6.750000 8.418838 12.273132
6.800000 7.878875 12.039307
6.850000 7.456065 11.809347
6.900000 7.153071 11.583184
6.950000 6.969510 11.360752
7.000000 6.902025 11.141989
7.050000 6.944428 10.926831
7.100000 7.087915 10.715216
7.150000 7.321342 10.507085
7.200000 7.631557 10.302376
7.250000 8.003777 10.101033
7.300000 8.422001 9.902997
7.350000 8.869445 9.708212
7.400000 9.328985 9.516624
7.450000 9.783610 9.328176
7.500000 10.216851 9.142817
7.550000 10.613198 8.960493
7.600000 10.958474 8.781154
7.650000 11.240180 8.604748
7.700000 11.447773 8.431226
7.750000 11.572909 8.260540
7.800000 11.609602 8.092640
7.850000 11.554341 7.927481
7.900000 11.406120 7.765015
7.950000 11.166421 7.605198
8.000000 10.839123 7.447985
8.050000 10.430352 7.293331
8.100000 9.948276 7.141195
8.150000 9.402861 6.991533
8.200000 8.805566 6.844304
8.250000 8.169026 6.699467
8.300000 7.506700 6.556983
8.350000 6.832501 6.416811
8.400000 6.160437 6.278913
8.450000 5.504240 6.143251
8.500000 4.877017 6.009787
8.550000 4.290929 5.878485
8.600000 3.756888 5.749309
8.650000 3.284306 5.622223
8.700000 2.880877 5.497192
8.750000 2.552413 5.374182
8.800000 2.302731 5.253160
8.850000 2.133595 5.134092
8.900000 2.044704 5.016946
8.950000 2.033750 4.901690
9.000000 2.096505 4.788293
9.050000 2.226978 4.676723
9.100000 2.417593 4.566951
9.150000 2.659424 4.458946
9.200000 2.942447 4.352680
9.250000 3.255818 4.248123
9.300000 3.588170 4.145248
9.350000 3.927915 4.044026
9.400000 4.263548 3.944430
9.450000 4.583937 3.846434
9.500000 4.878606 3.750011
9.550000 5.137991 3.655135
9.600000 5.353665 3.561780
9.650000 5.518533 3.469922
9.700000 5.626989 3.379536
9.750000 5.675031 3.290597
9.800000 5.660329 3.203083
9.850000 5.582255 3.116969
9.900000 5.441859 3.032232
9.950000 5.241816 2.948850
10.000000 4.986318 2.866801
10.050000 4.680938 2.786063
10.100000 4.332458 2.706615
10.150000 3.948670 2.628434
10.200000 3.538153 2.551501
10.250000 3.110039 2.475795
10.300000 2.673764 2.401297
10.350000 2.238817 2.327985
10.400000 1.814497 2.255842
