fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.700000 22.144776 20.424125
3.750000 22.121875 19.990592
3.800000 22.047907 19.566165
3.850000 21.915231 19.150643
3.900000 21.718012 18.743831
3.950000 21.452325 18.345537
4.000000 21.116208 17.955575
4.050000 20.709672 17.573762
4.100000 20.234655 17.199920
4.150000 19.694935 16.833874
4.200000 19.095993 16.475456
4.250000 18.444850 16.124499
4.300000 17.749853 15.780841
4.350000 17.020446 15.444324
4.400000 16.266909 15.114793
4.450000 15.500092 14.792096
4.500000 14.731126 14.476086
4.550000 13.971151 14.166618
4.600000 13.231028 13.863552
4.650000 12.521082 13.566750
4.700000 11.850855 13.276076
4.750000 11.228881 12.991400
4.800000 10.662492 12.712593
4.850000 10.157663 12.439528
4.900000 9.718884 12.172084
4.950000 9.349076 11.910139
5.000000 9.049548 11.653577
5.050000 8.819994 11.402283
5.100000 8.658523 11.156144
5.150000 8.561741 10.915051
5.200000 8.524853 10.678897
5.250000 8.541812 10.447577
5.300000 8.605481 10.220988
5.350000 8.707835 9.999030
5.400000 8.840165 9.781605
5.450000 8.993306 9.568618
5.500000 9.157869 9.359974
5.550000 9.324471 9.155582
5.600000 9.483964 8.955353
5.650000 9.627653 8.759198
5.700000 9.747496 8.567032
5.750000 9.836293 8.378772
5.800000 9.887834 8.194335
5.850000 9.897042 8.013641
5.900000 9.860064 7.836612
5.950000 9.774345 7.663172
6.000000 9.638665 7.493244
6.050000 9.453137 7.326756
6.100000 9.219181 7.163636
6.150000 8.939459 7.003813
6.200000 8.617786 6.847220
6.250000 8.259013 6.693788
6.300000 7.868885 6.543452
6.350000 7.453882 6.396148
6.400000 7.021045 6.251813
6.450000 6.577787 6.110386
6.500000 6.131711 5.971805
6.550000 5.690408 5.836012
6.600000 5.261277 5.702949
6.650000 4.851343 5.572561
6.700000 4.467092 5.444791
6.750000 4.114317 5.319585
6.800000 3.797993 5.196892
6.850000 3.522166 5.076658
6.900000 3.289871 4.958834
6.950000 3.103077 4.843369
7.000000 2.962655 4.730216
7.050000 2.868382 4.619327
7.100000 2.818958 4.510654
7.150000 2.812068 4.404154
7.200000 2.844446 4.299781
7.250000 2.911981 4.197492
7.300000 3.009829 4.097243
7.350000 3.132545 3.998995
7.400000 3.274229 3.902704
7.450000 3.428677 3.808332
7.500000 3.589536 3.715839
7.550000 3.750466 3.625188
7.600000 3.905293 3.536340
7.650000 4.048153 3.449258
7.700000 4.173635 3.363907
7.750000 4.276898 3.280252
7.800000 4.353782 3.198258
7.850000 4.400894 3.117891
7.900000 4.415678 3.039119
7.950000 4.396457 2.961908
8.000000 4.342462 2.886228
8.050000 4.253827 2.812047
8.100000 4.131570 2.739335
8.150000 3.977551 2.668062
8.200000 3.794409 2.598199
8.250000 3.585481 2.529718
8.300000 3.354706 2.462591
8.350000 3.106517 2.396789
8.400000 2.845722 2.332288
8.450000 2.577377 2.269059
8.500000 2.306658 2.207079
8.550000 2.038729 2.146321
8.600000 1.778618 2.086761
8.650000 1.531093 2.028374
8.700000 1.300551 1.971138
8.750000 1.090917 1.915029
8.800000 0.905553 1.860025
8.850000 0.747191 1.806103
8.900000 0.617872 1.753241
8.950000 0.518913 1.701419
9.000000 0.450886 1.650615
9.050000 0.413619 1.600810
9.100000 0.406212 1.551982
9.150000 0.427075 1.504113
9.200000 0.473977 1.457183
9.250000 0.544116 1.411174
9.300000 0.634195 1.366067
9.350000 0.740515 1.321844
9.400000 0.859069 1.278488
9.450000 0.985650 1.235981
9.500000 1.115955 1.194306
9.550000 1.245693 1.153447
9.600000 1.370691 1.113387
9.650000 1.486988 1.074111
9.700000 1.590936 1.035603
9.750000 1.679276 0.997847
9.800000 1.749215 0.960829
9.850000 1.798482 0.924534
9.900000 1.825375 0.888948
9.950000 1.828791 0.854056
10.000000 1.808240 0.819846
10.050000 1.763847 0.786302
10.100000 1.696337 0.753412
10.150000 1.607002 0.721164
10.200000 1.497662 0.689544
10.250000 1.370608 0.658540
10.300000 1.228535 0.628139
10.350000 1.074471 0.598331
10.400000 0.911694 0.569102
10.450000 0.743648 0.540442
10.500000 0.573853 0.512340
10.550000 0.405817 0.484784
10.600000 0.242954 0.457763
10.650000 0.088495 0.431268
10.700000 -0.054582 0.405287
10.750000 -0.183624 0.379810
10.800000 -0.296359 0.354828
10.850000 -0.390949 0.330331
10.900000 -0.466024 0.306309
10.950000 -0.520705 0.282754
11.000000 -0.554622 0.259654
11.050000 -0.567909 0.237003
11.100000 -0.561191 0.214790
11.150000 -0.535563 0.193008
11.200000 -0.492552 0.171648
11.250000 -0.434070 0.150701
11.300000 -0.362364 0.130160
11.350000 -0.279951 0.110016
11.400000 -0.189553 0.090262
11.450000 -0.094025 0.070889
11.500000 0.003716 0.051892
11.550000 0.100762 0.033261
11.600000 0.194290 0.014991
11.650000 0.281624 -0.002927
11.700000 0.360302 -0.020498
11.750000 0.428128 -0.037730
11.800000 0.483225 -0.054630
11.850000 0.524070 -0.071203
11.900000 0.549529 -0.087457
11.950000 0.558874 -0.103397
12.000000 0.551795 -0.119030
12.050000 0.528396 -0.134362
12.100000 0.489190 -0.149398
12.150000 0.435073 -0.164144
12.200000 0.367297 -0.178606
12.250000 0.287432 -0.192790
12.300000 0.197322 -0.206701
12.350000 0.099032 -0.220344
12.400000 -0.005203 -0.233724
12.450000 -0.113040 -0.246847
12.500000 -0.222088 -0.259718
12.550000 -0.329964 -0.272341
12.600000 -0.434353 -0.284721
12.650000 -0.533065 -0.296864
12.700000 -0.624087 -0.308773
12.750000 -0.705625 -0.320454
12.800000 -0.776147 -0.331910
12.850000 -0.834418 -0.343146
12.900000 -0.879517 -0.354166
12.950000 -0.910863 -0.364975
13.000000 -0.928215 -0.375576
13.050000 -0.931678 -0.385975
13.100000 -0.921687 -0.396173
13.150000 -0.898998 -0.406176
13.200000 -0.864656 -0.415988
13.250000 -0.819968 -0.425611
13.300000 -0.766464 -0.435050
13.350000 -0.705860 -0.444308
13.400000 -0.640004 -0.453389
13.450000 -0.570837 -0.462296
13.500000 -0.500336 -0.471032
13.550000 -0.430472 -0.479601
13.600000 -0.363156 -0.488006
13.650000 -0.300197 -0.496250
13.700000 -0.243258 -0.504337
13.750000 -0.193818 -0.512269
13.800000 -0.153141 -0.520049
13.850000 -0.122246 -0.527681
13.900000 -0.101892 -0.535167
13.950000 -0.092558 -0.542509
14.000000 -0.094442 -0.549712
14.050000 -0.107459 -0.556776
14.100000 -0.131249 -0.563706
14.150000 -0.165191 -0.570504
14.200000 -0.208425 -0.577172
14.250000 -0.259874 -0.583712
14.300000 -0.318280 -0.590128
14.350000 -0.382234 -0.596421
14.400000 -0.450213 -0.602595
14.450000 -0.520626 -0.608650
14.500000 -0.591845 -0.614590
14.550000 -0.662255 -0.620417
14.600000 -0.730287 -0.626133
14.650000 -0.794458 -0.631740
14.700000 -0.853404 -0.637240
14.750000 -0.905917 -0.642636
14.800000 -0.950963 -0.647928
14.850000 -0.987710 -0.653120
14.900000 -1.015545 -0.658213
14.950000 -1.034079 -0.663209
15.000000 -1.043161 -0.668110
15.050000 -1.042869 -0.672918
15.100000 -1.033508 -0.677634
15.150000 -1.015598 -0.682260
15.200000 -0.989856 -0.686799
15.250000 -0.957175 -0.691251
15.300000 -0.918600 -0.695619
15.350000 -0.875296 -0.699904
15.400000 -0.828523 -0.704107
15.450000 -0.779598 -0.708230
15.500000 -0.729863 -0.712275
15.550000 -0.680653 -0.716243
15.600000 -0.633262 -0.720136
15.650000 -0.588914 -0.723955
15.700000 -0.548732 -0.727702
15.750000 -0.513713 -0.731377
15.800000 -0.484707 -0.734983
15.850000 -0.462399 -0.738520
15.900000 -0.447294 -0.741990
15.950000 -0.439709 -0.745394
16.000000 -0.439770 -0.748734
16.050000 -0.447409 -0.752010
16.100000 -0.462375 -0.755225
16.150000 -0.484238 -0.758378
16.200000 -0.512406 -0.761472
16.250000 -0.546144 -0.764507
16.300000 -0.584592 -0.767484
16.350000 -0.626787 -0.770405
16.400000 -0.671696 -0.773271
16.450000 -0.718235 -0.776082
16.500000 -0.765299 -0.778841
16.550000 -0.811792 -0.781547
16.600000 -0.856650 -0.784202
16.650000 -0.898870 -0.786806
16.700000 -0.937531 -0.789362
16.750000 -0.971815 -0.791869
16.800000 -1.001026 -0.794328
16.850000 -1.024606 -0.796741
16.900000 -1.042145 -0.799109
16.950000 -1.053385 -0.801431
17.000000 -1.058229 -0.803710
17.050000 -1.056737 -0.805946
17.100000 -1.049123 -0.808139
17.150000 -1.035744 -0.810291
17.200000 -1.017092 -0.812403
17.250000 -0.993778 -0.814474
17.300000 -0.966514 -0.816507
17.350000 -0.936095 -0.818500
17.400000 -0.903376 -0.820457
17.450000 -0.869252 -0.822376
17.500000 -0.834635 -0.824259
17.550000 -0.800429 -0.826107
17.600000 -0.767511 -0.827920
17.650000 -0.736708 -0.829698
17.700000 -0.708778 -0.831443
17.750000 -0.684395 -0.833155
17.800000 -0.664131 -0.834835
17.850000 -0.648443 -0.836483
17.900000 -0.637671 -0.838100
17.950000 -0.632023 -0.839687
18.000000 -0.631578 -0.841244
18.050000 -0.636286 -0.842771
18.100000 -0.645969 -0.844270
18.150000 -0.660331 -0.845740
18.200000 -0.678966 -0.847183
18.250000 -0.701370 -0.848598
18.300000 -0.726955 -0.849987
18.350000 -0.755068 -0.851350
18.400000 -0.785003 -0.852687
18.450000 -0.816024 -0.853998
18.500000 -0.847380 -0.855285
18.550000 -0.878329 -0.856548
18.600000 -0.908149 -0.857788
18.650000 -0.936161 -0.859003
18.700000 -0.961743 -0.860196
18.750000 -0.984343 -0.861367
18.800000 -1.003492 -0.862515
18.850000 -1.018815 -0.863642
18.900000 -1.030038 -0.864748
18.950000 -1.036991 -0.865833
