fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.650000 21.732782 21.306545
3.700000 21.461234 20.855063
3.750000 21.182970 20.412980
3.800000 20.893955 19.980091
3.850000 20.590669 19.556193
3.900000 20.270190 19.141092
3.950000 19.930247 18.734596
4.000000 19.569272 18.336517
4.050000 19.186423 17.946674
4.100000 18.781597 17.564888
4.150000 18.355420 17.190984
4.200000 17.909221 16.824793
4.250000 17.444994 16.466148
4.300000 16.965336 16.114886
4.350000 16.473379 15.770848
4.400000 15.972700 15.433880
4.450000 15.467236 15.103830
4.500000 14.961175 14.780550
4.550000 14.458850 14.463894
4.600000 13.964634 14.153722
4.650000 13.482825 13.849894
4.700000 13.017542 13.552277
4.750000 12.572625 13.260737
4.800000 12.151536 12.975145
4.850000 11.757282 12.695376
4.900000 11.392338 12.421306
4.950000 11.058587 12.152813
5.000000 10.757284 11.889781
5.050000 10.489020 11.632093
5.100000 10.253714 11.379638
5.150000 10.050616 11.132304
5.200000 9.878329 10.889984
5.250000 9.734846 10.652573
5.300000 9.617599 10.419967
5.350000 9.523524 10.192065
5.400000 9.449137 9.968770
5.450000 9.390620 9.749984
5.500000 9.343910 9.535613
5.550000 9.304800 9.325565
5.600000 9.269042 9.119750
5.650000 9.232442 8.918080
5.700000 9.190962 8.720468
5.750000 9.140815 8.526830
5.800000 9.078552 8.337083
5.850000 9.001137 8.151146
5.900000 8.906022 7.968940
5.950000 8.791198 7.790389
6.000000 8.655235 7.615416
6.050000 8.497318 7.443948
6.100000 8.317252 7.275911
6.150000 8.115465 7.111235
6.200000 7.892987 6.949852
6.250000 7.651422 6.791692
6.300000 7.392902 6.636689
6.350000 7.120026 6.484780
6.400000 6.835798 6.335899
6.450000 6.543546 6.189985
6.500000 6.246834 6.046977
6.550000 5.949381 5.906816
6.600000 5.654959 5.769442
6.650000 5.367309 5.634800
6.700000 5.090040 5.502832
6.750000 4.826550 5.373486
6.800000 4.579938 5.246706
6.850000 4.352933 5.122441
6.900000 4.147831 5.000639
6.950000 3.966437 4.881250
7.000000 3.810030 4.764226
7.050000 3.679331 4.649517
7.100000 3.574489 4.537078
7.150000 3.495085 4.426861
7.200000 3.440140 4.318822
7.250000 3.408145 4.212917
7.300000 3.397103 4.109102
7.350000 3.404574 4.007335
7.400000 3.427742 3.907575
7.450000 3.463483 3.809781
7.500000 3.508444 3.713913
7.550000 3.559120 3.619933
7.600000 3.611945 3.527802
7.650000 3.663374 3.437483
7.700000 3.709968 3.348940
7.750000 3.748479 3.262137
7.800000 3.775920 3.177038
7.850000 3.789640 3.093610
7.900000 3.787379 3.011819
7.950000 3.767326 2.931632
8.000000 3.728150 2.853017
8.050000 3.669034 2.775943
8.100000 3.589687 2.700377
8.150000 3.490346 2.626292
8.200000 3.371766 2.553656
8.250000 3.235196 2.482440
8.300000 3.082346 2.412617
8.350000 2.915338 2.344158
8.400000 2.736653 2.277037
8.450000 2.549069 2.211226
8.500000 2.355586 2.146699
8.550000 2.159354 2.083432
8.600000 1.963597 2.021398
8.650000 1.771529 1.960573
8.700000 1.586280 1.900933
8.750000 1.410818 1.842455
8.800000 1.247879 1.785115
8.850000 1.099900 1.728891
8.900000 0.968968 1.673760
8.950000 0.856763 1.619702
9.000000 0.764528 1.566694
9.050000 0.693037 1.514716
9.100000 0.642582 1.463748
9.150000 0.612969 1.413769
9.200000 0.603524 1.364759
9.250000 0.613116 1.316701
9.300000 0.640187 1.269575
9.350000 0.682789 1.223362
9.400000 0.738640 1.178044
9.450000 0.805173 1.133604
9.500000 0.879611 1.090025
9.550000 0.959024 1.047289
9.600000 1.040410 1.005380
9.650000 1.120761 0.964282
9.700000 1.197140 0.923978
9.750000 1.266748 0.884453
9.800000 1.326992 0.845692
9.850000 1.375545 0.807680
9.900000 1.410400 0.770401
9.950000 1.429915 0.733842
10.000000 1.432850 0.697988
10.050000 1.418393 0.662826
10.100000 1.386177 0.628342
10.150000 1.336282 0.594522
10.200000 1.269233 0.561354
10.250000 1.185980 0.528825
10.300000 1.087874 0.496922
10.350000 0.976629 0.465633
10.400000 0.854276 0.434947
10.450000 0.723117 0.404850
10.500000 0.585659 0.375333
10.550000 0.444556 0.346382
10.600000 0.302544 0.317989
10.650000 0.162370 0.290140
10.700000 0.026730 0.262827
10.750000 -0.101799 0.236038
10.800000 -0.220822 0.209763
10.850000 -0.328178 0.183992
10.900000 -0.421994 0.158716
10.950000 -0.500729 0.133924
11.000000 -0.563206 0.109608
11.050000 -0.608639 0.085758
11.100000 -0.636650 0.062364
11.150000 -0.647272 0.039419
11.200000 -0.640951 0.016913
11.250000 -0.618525 -0.005162
11.300000 -0.581205 -0.026815
11.350000 -0.530543 -0.048053
11.400000 -0.468390 -0.068886
11.450000 -0.396850 -0.089319
11.500000 -0.318228 -0.109363
11.550000 -0.234971 -0.129023
11.600000 -0.149611 -0.148308
11.650000 -0.064697 -0.167224
11.700000 0.017258 -0.185779
11.750000 0.093844 -0.203980
11.800000 0.162808 -0.221834
11.850000 0.222110 -0.239347
11.900000 0.269965 -0.256526
11.950000 0.304891 -0.273377
12.000000 0.325736 -0.289907
12.050000 0.331707 -0.306122
12.100000 0.322384 -0.322029
12.150000 0.297729 -0.337632
12.200000 0.258081 -0.352938
12.250000 0.204146 -0.367952
12.300000 0.136979 -0.382681
12.350000 0.057951 -0.397130
12.400000 -0.031283 -0.411303
12.450000 -0.128829 -0.425207
12.500000 -0.232600 -0.438847
12.550000 -0.340369 -0.452228
12.600000 -0.449825 -0.465354
12.650000 -0.558626 -0.478230
12.700000 -0.664463 -0.490863
12.750000 -0.765107 -0.503255
12.800000 -0.858470 -0.515412
12.850000 -0.942650 -0.527338
12.900000 -1.015975 -0.539038
12.950000 -1.077048 -0.550515
13.000000 -1.124769 -0.561776
13.050000 -1.158368 -0.572822
13.100000 -1.177417 -0.583659
13.150000 -1.181836 -0.594291
13.200000 -1.171897 -0.604721
13.250000 -1.148210 -0.614954
13.300000 -1.111710 -0.624992
13.350000 -1.063628 -0.634841
13.400000 -1.005460 -0.644503
13.450000 -0.938930 -0.653983
13.500000 -0.865946 -0.663282
13.550000 -0.788551 -0.672406
13.600000 -0.708876 -0.681358
13.650000 -0.629084 -0.690139
13.700000 -0.551319 -0.698755
13.750000 -0.477655 -0.707208
13.800000 -0.410048 -0.715502
13.850000 -0.350284 -0.723638
13.900000 -0.299944 -0.731621
13.950000 -0.260363 -0.739453
14.000000 -0.232603 -0.747137
14.050000 -0.217426 -0.754676
14.100000 -0.215282 -0.762073
14.150000 -0.226298 -0.769330
14.200000 -0.250276 -0.776450
14.250000 -0.286707 -0.783436
14.300000 -0.334779 -0.790290
14.350000 -0.393402 -0.797015
14.400000 -0.461238 -0.803613
14.450000 -0.536733 -0.810086
14.500000 -0.618157 -0.816438
14.550000 -0.703647 -0.822670
14.600000 -0.791257 -0.828785
14.650000 -0.878999 -0.834784
14.700000 -0.964897 -0.840670
14.750000 -1.047033 -0.846446
14.800000 -1.123592 -0.852113
14.850000 -1.192905 -0.857673
14.900000 -1.253492 -0.863128
14.950000 -1.304091 -0.868481
15.000000 -1.343689 -0.873734
15.050000 -1.371547 -0.878887
15.100000 -1.387211 -0.883943
15.150000 -1.390525 -0.888905
15.200000 -1.381630 -0.893773
15.250000 -1.360959 -0.898550
15.300000 -1.329222 -0.903237
15.350000 -1.287391 -0.907836
15.400000 -1.236673 -0.912348
15.450000 -1.178474 -0.916776
15.500000 -1.114371 -0.921121
15.550000 -1.046068 -0.925384
15.600000 -0.975355 -0.929567
15.650000 -0.904062 -0.933671
15.700000 -0.834018 -0.937699
15.750000 -0.767005 -0.941651
15.800000 -0.704716 -0.945529
15.850000 -0.648713 -0.949334
15.900000 -0.600392 -0.953068
15.950000 -0.560950 -0.956732
16.000000 -0.531358 -0.960327
16.050000 -0.512341 -0.963855
16.100000 -0.504357 -0.967316
16.150000 -0.507596 -0.970713
16.200000 -0.521971 -0.974046
16.250000 -0.547126 -0.977317
16.300000 -0.582444 -0.980527
16.350000 -0.627068 -0.983676
16.400000 -0.679921 -0.986767
16.450000 -0.739732 -0.989799
16.500000 -0.805074 -0.992775
16.550000 -0.874394 -0.995695
16.600000 -0.946054 -0.998561
16.650000 -1.018374 -1.001373
16.700000 -1.089668 -1.004132
16.750000 -1.158286 -1.006840
16.800000 -1.222659 -1.009497
16.850000 -1.281327 -1.012105
16.900000 -1.332984 -1.014664
16.950000 -1.376498 -1.017175
