fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.600000 38.657092 37.971113
3.650000 38.309542 37.292024
3.700000 37.946003 36.625070
3.750000 37.558688 35.970019
3.800000 37.140774 35.326643
3.850000 36.686563 34.694720
3.900000 36.191617 34.074031
3.950000 35.652856 33.464364
4.000000 35.068620 32.865510
4.050000 34.438701 32.277263
4.100000 33.764329 31.699424
4.150000 33.048130 31.131797
4.200000 32.294042 30.574189
4.250000 31.507202 30.026412
4.300000 30.693801 29.488281
4.350000 29.860919 28.959617
4.400000 29.016327 28.440243
4.450000 28.168284 27.929984
4.500000 27.325320 27.428673
4.550000 26.496008 26.936141
4.600000 25.688743 26.452226
4.650000 24.911527 25.976769
4.700000 24.171758 25.509613
4.750000 23.476046 25.050605
4.800000 22.830043 24.599595
4.850000 22.238303 24.156435
4.900000 21.704168 23.720981
4.950000 21.229687 23.293091
5.000000 20.815570 22.872627
5.050000 20.461171 22.459454
5.100000 20.164515 22.053437
5.150000 19.922351 21.654446
5.200000 19.730241 21.262354
5.250000 19.582675 20.877035
5.300000 19.473219 20.498365
5.350000 19.394679 20.126223
5.400000 19.339288 19.760493
5.450000 19.298905 19.401057
5.500000 19.265221 19.047803
5.550000 19.229969 18.700617
5.600000 19.185134 18.359392
5.650000 19.123149 18.024019
5.700000 19.037086 17.694393
5.750000 18.920826 17.370412
5.800000 18.769202 17.051974
5.850000 18.578128 16.738980
5.900000 18.344691 16.431331
5.950000 18.067214 16.128934
6.000000 17.745290 15.831694
6.050000 17.379783 15.539519
6.100000 16.972789 15.252319
6.150000 16.527581 14.970005
6.200000 16.048509 14.692491
6.250000 15.540882 14.419692
6.300000 15.010824 14.151523
6.350000 14.465110 13.887904
6.400000 13.910987 13.628753
6.450000 13.355985 13.373992
6.500000 12.807719 13.123542
6.550000 12.273694 12.877329
6.600000 11.761111 12.635277
6.650000 11.276684 12.397314
6.700000 10.826471 12.163367
6.750000 10.415719 11.933366
6.800000 10.048738 11.707241
6.850000 9.728792 11.484926
6.900000 9.458022 11.266352
6.950000 9.237395 11.051456
7.000000 9.066691 10.840171
7.050000 8.944507 10.632436
7.100000 8.868306 10.428189
7.150000 8.834482 10.227368
7.200000 8.838462 10.029915
7.250000 8.874823 9.835770
7.300000 8.937438 9.644876
7.350000 9.019634 9.457177
7.400000 9.114364 9.272617
7.450000 9.214387 9.091142
7.500000 9.312457 8.912699
7.550000 9.401499 8.737235
7.600000 9.474795 8.564698
7.650000 9.526144 8.395038
7.700000 9.550023 8.228206
7.750000 9.541717 8.064153
7.800000 9.497434 7.902830
7.850000 9.414394 7.744191
7.900000 9.290895 7.588190
7.950000 9.126344 7.434781
8.000000 8.921266 7.283920
8.050000 8.677282 7.135563
8.100000 8.397061 6.989668
8.150000 8.084238 6.846192
8.200000 7.743322 6.705093
8.250000 7.379568 6.566332
8.300000 6.998840 6.429867
8.350000 6.607455 6.295661
8.400000 6.212019 6.163674
8.450000 5.819256 6.033869
8.500000 5.435832 5.906208
8.550000 5.068188 5.780654
8.600000 4.722373 5.657173
8.650000 4.403894 5.535729
8.700000 4.117577 5.416287
8.750000 3.867446 5.298814
8.800000 3.656630 5.183275
8.850000 3.487280 5.069638
8.900000 3.360526 4.957871
8.950000 3.276452 4.847943
9.000000 3.234101 4.739821
9.050000 3.231504 4.633476
9.100000 3.265734 4.528878
9.150000 3.332993 4.425996
9.200000 3.428707 4.324803
9.250000 3.547648 4.225269
9.300000 3.684077 4.127367
9.350000 3.831883 4.031070
9.400000 3.984750 3.936349
9.450000 4.136312 3.843179
9.500000 4.280321 3.751534
9.550000 4.410799 3.661388
9.600000 4.522192 3.572715
9.650000 4.609505 3.485492
9.700000 4.668431 3.399694
9.750000 4.695449 3.315296
9.800000 4.687910 3.232276
9.850000 4.644103 3.150611
9.900000 4.563285 3.070277
9.950000 4.445697 2.991253
10.000000 4.292549 2.913517
10.050000 4.105986 2.837046
10.100000 3.889020 2.761821
10.150000 3.645454 2.687820
10.200000 3.379775 2.615023
10.250000 3.097035 2.543409
10.300000 2.802719 2.472960
10.350000 2.502602 2.403655
10.400000 2.202596 2.335476
10.450000 1.908604 2.268404
10.500000 1.626363 2.202421
10.550000 1.361301 2.137508
10.600000 1.118401 2.073648
10.650000 0.902073 2.010823
10.700000 0.716050 1.949016
10.750000 0.563290 1.888210
10.800000 0.445912 1.828389
10.850000 0.365142 1.769536
10.900000 0.321291 1.711636
10.950000 0.313748 1.654672
11.000000 0.341007 1.598630
11.050000 0.400705 1.543493
11.100000 0.489692 1.489247
11.150000 0.604114 1.435877
11.200000 0.739516 1.383369
11.250000 0.890959 1.331709
11.300000 1.053149 1.280882
11.350000 1.220574 1.230875
11.400000 1.387645 1.181674
11.450000 1.548840 1.133267
