fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.700000 16.284243 16.001850
3.750000 16.100613 15.651670
3.800000 15.911524 15.309002
3.850000 15.713022 14.973677
3.900000 15.501617 14.645531
3.950000 15.274365 14.324402
4.000000 15.028935 14.010135
4.050000 14.763653 13.702575
4.100000 14.477543 13.401574
4.150000 14.170335 13.106985
4.200000 13.842462 12.818666
4.250000 13.495043 12.536478
4.300000 13.129839 12.260286
4.350000 12.749204 11.989955
4.400000 12.356013 11.725357
4.450000 11.953580 11.466366
4.500000 11.545569 11.212857
4.550000 11.135893 10.964711
4.600000 10.728608 10.721808
4.650000 10.327808 10.484035
4.700000 9.937515 10.251277
4.750000 9.561576 10.023427
4.800000 9.203563 9.800375
4.850000 8.866683 9.582018
4.900000 8.553694 9.368253
4.950000 8.266843 9.158979
5.000000 8.007803 8.954100
5.050000 7.777639 8.753519
5.100000 7.576781 8.557142
5.150000 7.405019 8.364880
5.200000 7.261509 8.176642
5.250000 7.144802 7.992341
5.300000 7.052880 7.811892
5.350000 6.983213 7.635213
5.400000 6.932824 7.462220
5.450000 6.898372 7.292836
5.500000 6.876229 7.126982
5.550000 6.862584 6.964582
5.600000 6.853530 6.805563
5.650000 6.845168 6.649850
5.700000 6.833703 6.497374
5.750000 6.815538 6.348065
5.800000 6.787360 6.201856
5.850000 6.746222 6.058679
5.900000 6.689611 5.918470
5.950000 6.615510 5.781166
6.000000 6.522438 5.646704
6.050000 6.409485 5.515025
6.100000 6.276325 5.386068
6.150000 6.123221 5.259776
6.200000 5.951008 5.136092
6.250000 5.761068 5.014961
6.300000 5.555285 4.896329
6.350000 5.335995 4.780142
6.400000 5.105917 4.666349
6.450000 4.868080 4.554898
6.500000 4.625745 4.445742
6.550000 4.382315 4.338830
6.600000 4.141245 4.234116
6.650000 3.905957 4.131553
6.700000 3.679749 4.031096
6.750000 3.465710 3.932700
6.800000 3.266644 3.836322
6.850000 3.085002 3.741920
6.900000 2.922818 3.649452
6.950000 2.781660 3.558877
7.000000 2.662599 3.470156
7.050000 2.566179 3.383250
7.100000 2.492411 3.298120
7.150000 2.440774 3.214730
7.200000 2.410234 3.133043
7.250000 2.399273 3.053023
7.300000 2.405935 2.974636
7.350000 2.427872 2.897848
7.400000 2.462412 2.822624
7.450000 2.506627 2.748933
7.500000 2.557411 2.676743
7.550000 2.611556 2.606022
7.600000 2.665837 2.536739
7.650000 2.717094 2.468865
7.700000 2.762307 2.402371
7.750000 2.798676 2.337228
7.800000 2.823684 2.273407
7.850000 2.835162 2.210881
7.900000 2.831338 2.149624
7.950000 2.810880 2.089609
8.000000 2.772921 2.030810
8.050000 2.717080 1.973203
8.100000 2.643465 1.916762
8.150000 2.552665 1.861464
8.200000 2.445729 1.807284
8.250000 2.324138 1.754200
8.300000 2.189759 1.702190
8.350000 2.044792 1.651230
8.400000 1.891717 1.601299
8.450000 1.733221 1.552377
8.500000 1.572131 1.504442
8.550000 1.411338 1.457474
8.600000 1.253724 1.411453
8.650000 1.102089 1.366360
8.700000 0.959076 1.322175
8.750000 0.827110 1.278880
8.800000 0.708333 1.236457
8.850000 0.604555 1.194888
8.900000 0.517210 1.154155
8.950000 0.447322 1.114241
9.000000 0.395481 1.075130
9.050000 0.361835 1.036804
9.100000 0.346086 0.999248
9.150000 0.347505 0.962447
9.200000 0.364952 0.926384
9.250000 0.396907 0.891044
9.300000 0.441516 0.856414
9.350000 0.496637 0.822478
9.400000 0.559899 0.789221
9.450000 0.628765 0.756632
9.500000 0.700592 0.724695
9.550000 0.772707 0.693397
9.600000 0.842468 0.662726
9.650000 0.907337 0.632668
9.700000 0.964937 0.603212
9.750000 1.013113 0.574345
9.800000 1.049988 0.546054
9.850000 1.074002 0.518329
9.900000 1.083952 0.491158
9.950000 1.079018 0.464529
10.000000 1.058782 0.438431
10.050000 1.023230 0.412855
10.100000 0.972754 0.387788
10.150000 0.908132 0.363222
10.200000 0.830510 0.339145
10.250000 0.741365 0.315548
10.300000 0.642467 0.292421
10.350000 0.535829 0.269754
10.400000 0.423655 0.247539
10.450000 0.308279 0.225766
10.500000 0.192108 0.204426
10.550000 0.077556 0.183511
10.600000 -0.033013 0.163012
10.650000 -0.137350 0.142920
10.700000 -0.233375 0.123227
10.750000 -0.319226 0.103926
10.800000 -0.393310 0.085008
10.850000 -0.454337 0.066466
10.900000 -0.501351 0.048291
10.950000 -0.533754 0.030477
11.000000 -0.551314 0.013017
11.050000 -0.554170 -0.004097
11.100000 -0.542825 -0.020872
11.150000 -0.518131 -0.037314
11.200000 -0.481261 -0.053430
11.250000 -0.433682 -0.069227
11.300000 -0.377107 -0.084712
11.350000 -0.313457 -0.099889
11.400000 -0.244806 -0.114767
11.450000 -0.173330 -0.129350
11.500000 -0.101247 -0.143644
11.550000 -0.030764 -0.157656
11.600000 0.035983 -0.171390
11.650000 0.096978 -0.184854
11.700000 0.150376 -0.198051
11.750000 0.194551 -0.210987
11.800000 0.228134 -0.223668
11.850000 0.250043 -0.236099
11.900000 0.259511 -0.248284
11.950000 0.256100 -0.260228
12.000000 0.239709 -0.271937
12.050000 0.210577 -0.283415
12.100000 0.169268 -0.294667
12.150000 0.116659 -0.305696
12.200000 0.053908 -0.316509
12.250000 -0.017570 -0.327108
12.300000 -0.096147 -0.337498
12.350000 -0.180026 -0.347684
12.400000 -0.267283 -0.357669
12.450000 -0.355925 -0.367458
12.500000 -0.443935 -0.377054
12.550000 -0.529325 -0.386461
12.600000 -0.610188 -0.395683
12.650000 -0.684747 -0.404724
12.700000 -0.751395 -0.413587
12.750000 -0.808738 -0.422275
12.800000 -0.855625 -0.430793
12.850000 -0.891181 -0.439144
12.900000 -0.914820 -0.447330
12.950000 -0.926261 -0.455356
13.000000 -0.925533 -0.463224
13.050000 -0.912970 -0.470937
13.100000 -0.889198 -0.478500
13.150000 -0.855121 -0.485913
13.200000 -0.811892 -0.493182
13.250000 -0.760883 -0.500307
13.300000 -0.703645 -0.507293
13.350000 -0.641872 -0.514142
13.400000 -0.577353 -0.520857
13.450000 -0.511929 -0.527440
13.500000 -0.447440 -0.533895
13.550000 -0.385683 -0.540222
13.600000 -0.328367 -0.546426
13.650000 -0.277068 -0.552508
13.700000 -0.233191 -0.558472
13.750000 -0.197935 -0.564318
13.800000 -0.172269 -0.570050
13.850000 -0.156901 -0.575670
13.900000 -0.152273 -0.581180
13.950000 -0.158542 -0.586583
14.000000 -0.175587 -0.591879
14.050000 -0.203010 -0.597072
14.100000 -0.240149 -0.602164
14.150000 -0.286100 -0.607156
14.200000 -0.339741 -0.612050
14.250000 -0.399760 -0.616849
14.300000 -0.464695 -0.621554
14.350000 -0.532968 -0.626168
14.400000 -0.602930 -0.630691
14.450000 -0.672901 -0.635126
14.500000 -0.741215 -0.639474
14.550000 -0.806261 -0.643738
14.600000 -0.866525 -0.647918
14.650000 -0.920623 -0.652017
14.700000 -0.967344 -0.656036
14.750000 -1.005669 -0.659977
14.800000 -1.034803 -0.663840
14.850000 -1.054190 -0.667629
14.900000 -1.063523 -0.671343
14.950000 -1.062755 -0.674986
15.000000 -1.052092 -0.678557
15.050000 -1.031989 -0.682059
15.100000 -1.003136 -0.685492
15.150000 -0.966435 -0.688859
15.200000 -0.922979 -0.692160
15.250000 -0.874022 -0.695397
15.300000 -0.820944 -0.698571
15.350000 -0.765213 -0.701683
15.400000 -0.708353 -0.704735
15.450000 -0.651899 -0.707727
15.500000 -0.597360 -0.710661
15.550000 -0.546181 -0.713538
15.600000 -0.499706 -0.716359
15.650000 -0.459146 -0.719126
15.700000 -0.425550 -0.721838
15.750000 -0.399776 -0.724498
15.800000 -0.382476 -0.727106
15.850000 -0.374077 -0.729664
15.900000 -0.374777 -0.732172
15.950000 -0.384537 -0.734631
16.000000 -0.403088 -0.737042
16.050000 -0.429938 -0.739407
16.100000 -0.464387 -0.741726
16.150000 -0.505548 -0.743999
16.200000 -0.552369 -0.746229
16.250000 -0.603664 -0.748416
16.300000 -0.658143 -0.750560
16.350000 -0.714444 -0.752662
16.400000 -0.771172 -0.754724
16.450000 -0.826934 -0.756745
16.500000 -0.880371 -0.758728
16.550000 -0.930197 -0.760672
16.600000 -0.975227 -0.762578
16.650000 -1.014409 -0.764448
16.700000 -1.046849 -0.766281
16.750000 -1.071831 -0.768079
16.800000 -1.088835 -0.769842
16.850000 -1.097548 -0.771571
16.900000 -1.097870 -0.773266
16.950000 -1.089914 -0.774929
17.000000 -1.074002 -0.776559
17.050000 -1.050654 -0.778158
17.100000 -1.020576 -0.779726
17.150000 -0.984634 -0.781263
17.200000 -0.943837 -0.782771
17.250000 -0.899307 -0.784250
17.300000 -0.852250 -0.785700
17.350000 -0.803922 -0.787122
17.400000 -0.755602 -0.788516
17.450000 -0.708555 -0.789884
17.500000 -0.664001 -0.791225
17.550000 -0.623084 -0.792540
17.600000 -0.586846 -0.793830
17.650000 -0.556197 -0.795095
17.700000 -0.531899 -0.796336
17.750000 -0.514541 -0.797552
17.800000 -0.504532 -0.798745
17.850000 -0.502089 -0.799915
17.900000 -0.507234 -0.801063
17.950000 -0.519795 -0.802188
18.000000 -0.539411 -0.803292
18.050000 -0.565548 -0.804374
18.100000 -0.597506 -0.805436
18.150000 -0.634446 -0.806476
18.200000 -0.675408 -0.807497
18.250000 -0.719340 -0.808498
18.300000 -0.765121 -0.809480
18.350000 -0.811595 -0.810443
18.400000 -0.857599 -0.811388
18.450000 -0.901989 -0.812314
18.500000 -0.943675 -0.813222
18.550000 -0.981647 -0.814113
18.600000 -1.014994 -0.814987
18.650000 -1.042934 -0.815844
18.700000 -1.064829 -0.816684
18.750000 -1.080199 -0.817508
18.800000 -1.088734 -0.818316
18.850000 -1.090303 -0.819109
18.900000 -1.084951 -0.819886
