fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.550000 13.624766 13.063989
3.600000 13.491497 12.737956
3.650000 13.344459 12.419626
3.700000 13.179287 12.108808
3.750000 12.992325 11.805319
3.800000 12.780708 11.508978
3.850000 12.542422 11.219612
3.900000 12.276347 10.937048
3.950000 11.982265 10.661121
4.000000 11.660854 10.391669
4.050000 11.313658 10.128534
4.100000 10.943033 9.871562
4.150000 10.552073 9.620604
4.200000 10.144520 9.375514
4.250000 9.724654 9.136150
4.300000 9.297176 8.902372
4.350000 8.867078 8.674046
4.400000 8.439509 8.451041
4.450000 8.019635 8.233228
4.500000 7.612502 8.020481
4.550000 7.222910 7.812680
4.600000 6.855282 7.609705
4.650000 6.513555 7.411440
4.700000 6.201079 7.217772
4.750000 5.920535 7.028592
4.800000 5.673873 6.843792
4.850000 5.462260 6.663268
4.900000 5.286063 6.486916
4.950000 5.144842 6.314638
5.000000 5.037367 6.146337
5.050000 4.961658 5.981918
5.100000 4.915038 5.821289
5.150000 4.894210 5.664360
5.200000 4.895347 5.511043
5.250000 4.914190 5.361253
5.300000 4.946162 5.214905
5.350000 4.986489 5.071919
5.400000 5.030320 4.932215
5.450000 5.072852 4.795716
5.500000 5.109451 4.662346
5.550000 5.135766 4.532031
5.600000 5.147839 4.404700
5.650000 5.142197 4.280282
5.700000 5.115938 4.158708
5.750000 5.066796 4.039913
5.800000 4.993188 3.923831
5.850000 4.894253 3.810397
5.900000 4.769855 3.699551
5.950000 4.620587 3.591232
6.000000 4.447737 3.485381
6.050000 4.253254 3.381939
6.100000 4.039683 3.280851
6.150000 3.810096 3.182062
6.200000 3.568002 3.085518
6.250000 3.317253 2.991168
6.300000 3.061942 2.898959
6.350000 2.806287 2.808842
6.400000 2.554526 2.720769
6.450000 2.310805 2.634693
6.500000 2.079069 2.550566
6.550000 1.862963 2.468343
6.600000 1.665740 2.387982
6.650000 1.490181 2.309437
6.700000 1.338528 2.232669
6.750000 1.212427 2.157634
6.800000 1.112895 2.084295
6.850000 1.040300 2.012610
6.900000 0.994354 1.942542
6.950000 0.974129 1.874055
7.000000 0.978087 1.807111
7.050000 1.004122 1.741674
7.100000 1.049625 1.677711
7.150000 1.111551 1.615188
7.200000 1.186503 1.554070
7.250000 1.270820 1.494327
7.300000 1.360678 1.435926
7.350000 1.452186 1.378837
7.400000 1.541486 1.323030
7.450000 1.624852 1.268475
7.500000 1.698783 1.215144
7.550000 1.760091 1.163009
7.600000 1.805978 1.112042
7.650000 1.834105 1.062216
7.700000 1.842642 1.013506
7.750000 1.830315 0.965887
7.800000 1.796426 0.919333
7.850000 1.740871 0.873820
7.900000 1.664127 0.829324
7.950000 1.567242 0.785822
8.000000 1.451795 0.743292
8.050000 1.319850 0.701711
8.100000 1.173900 0.661059
8.150000 1.016794 0.621313
8.200000 0.851663 0.582453
8.250000 0.681831 0.544460
8.300000 0.510732 0.507313
8.350000 0.341816 0.470993
8.400000 0.178464 0.435482
8.450000 0.023894 0.400761
8.500000 -0.118913 0.366813
8.550000 -0.247290 0.333619
8.600000 -0.358954 0.301163
8.650000 -0.452055 0.269429
8.700000 -0.525222 0.238399
8.750000 -0.577594 0.208059
8.800000 -0.608837 0.178391
8.850000 -0.619145 0.149382
8.900000 -0.609233 0.121017
8.950000 -0.580313 0.093280
9.000000 -0.534054 0.066159
9.050000 -0.472539 0.039638
9.100000 -0.398205 0.013704
9.150000 -0.313778 -0.011655
9.200000 -0.222198 -0.036453
9.250000 -0.126545 -0.060703
9.300000 -0.029953 -0.084416
9.350000 0.064464 -0.107604
9.400000 0.153697 -0.130281
9.450000 0.234917 -0.152456
9.500000 0.305543 -0.174141
9.550000 0.363307 -0.195347
9.600000 0.406312 -0.216086
9.650000 0.433069 -0.236366
9.700000 0.442539 -0.256199
9.750000 0.434149 -0.275595
9.800000 0.407802 -0.294564
9.850000 0.363878 -0.313114
9.900000 0.303214 -0.331255
9.950000 0.227080 -0.348997
10.000000 0.137141 -0.366348
10.050000 0.035410 -0.383318
10.100000 -0.075810 -0.399913
10.150000 -0.193985 -0.416144
10.200000 -0.316421 -0.432018
10.250000 -0.440334 -0.447543
10.300000 -0.562922 -0.462726
10.350000 -0.681440 -0.477576
10.400000 -0.793268 -0.492100
10.450000 -0.895977 -0.506305
10.500000 -0.987392 -0.520198
10.550000 -1.065643 -0.533786
10.600000 -1.129211 -0.547075
10.650000 -1.176964 -0.560074
10.700000 -1.208182 -0.572787
10.750000 -1.222571 -0.585221
10.800000 -1.220263 -0.597383
10.850000 -1.201816 -0.609279
10.900000 -1.168186 -0.620914
10.950000 -1.120706 -0.632294
11.000000 -1.061042 -0.643425
11.050000 -0.991150 -0.654312
11.100000 -0.913223 -0.664961
11.150000 -0.829629 -0.675377
11.200000 -0.742851 -0.685565
11.250000 -0.655422 -0.695531
11.300000 -0.569857 -0.705278
11.350000 -0.488592 -0.714813
11.400000 -0.413920 -0.724139
11.450000 -0.347932 -0.733262
11.500000 -0.292472 -0.742185
11.550000 -0.249085 -0.750913
11.600000 -0.218983 -0.759451
11.650000 -0.203021 -0.767803
11.700000 -0.201673 -0.775972
11.750000 -0.215029 -0.783964
11.800000 -0.242794 -0.791781
11.850000 -0.284302 -0.799427
11.900000 -0.338534 -0.806907
11.950000 -0.404153 -0.814224
12.000000 -0.479537 -0.821382
12.050000 -0.562826 -0.828383
12.100000 -0.651975 -0.835232
12.150000 -0.744803 -0.841932
12.200000 -0.839056 -0.848487
12.250000 -0.932464 -0.854898
12.300000 -1.022798 -0.861170
12.350000 -1.107929 -0.867306
12.400000 -1.185883 -0.873308
12.450000 -1.254887 -0.879180
12.500000 -1.313414 -0.884924
12.550000 -1.360219 -0.890543
12.600000 -1.394371 -0.896041
12.650000 -1.415271 -0.901418
12.700000 -1.422663 -0.906679
12.750000 -1.416638 -0.911826
12.800000 -1.397631 -0.916861
12.850000 -1.366402 -0.921787
12.900000 -1.324014 -0.926606
12.950000 -1.271803 -0.931320
13.000000 -1.211341 -0.935932
13.050000 -1.144393 -0.940444
13.100000 -1.072870 -0.944858
13.150000 -0.998775 -0.949177
13.200000 -0.924156 -0.953402
13.250000 -0.851048 -0.957535
13.300000 -0.781423 -0.961579
13.350000 -0.717142 -0.965535
13.400000 -0.659904 -0.969406
13.450000 -0.611205 -0.973193
13.500000 -0.572306 -0.976898
13.550000 -0.544198 -0.980522
13.600000 -0.527583 -0.984069
13.650000 -0.522856 -0.987538
13.700000 -0.530100 -0.990932
13.750000 -0.549089 -0.994254
13.800000 -0.579294 -0.997503
13.850000 -0.619900 -1.000682
13.900000 -0.669833 -1.003792
13.950000 -0.727789 -1.006835
14.000000 -0.792268 -1.009812
14.050000 -0.861617 -1.012725
14.100000 -0.934077 -1.015576
14.150000 -1.007821 -1.018364
14.200000 -1.081011 -1.021092
14.250000 -1.151841 -1.023762
14.300000 -1.218582 -1.026374
14.350000 -1.279629 -1.028929
14.400000 -1.333538 -1.031430
14.450000 -1.379065 -1.033876
14.500000 -1.415191 -1.036270
14.550000 -1.441149 -1.038612
14.600000 -1.456444 -1.040903
14.650000 -1.460855 -1.043145
14.700000 -1.454445 -1.045339
14.750000 -1.437552 -1.047486
14.800000 -1.410780 -1.049586
14.850000 -1.374979 -1.051641
14.900000 -1.331221 -1.053652
14.950000 -1.280769 -1.055619
15.000000 -1.225047 -1.057545
15.050000 -1.165594 -1.059428
15.100000 -1.104029 -1.061271
15.150000 -1.042009 -1.063075
15.200000 -0.981180 -1.064840
15.250000 -0.923140 -1.066566
15.300000 -0.869400 -1.068256
15.350000 -0.821338 -1.069909
15.400000 -0.780173 -1.071527
15.450000 -0.746933 -1.073110
15.500000 -0.722429 -1.074659
15.550000 -0.707236 -1.076174
15.600000 -0.701686 -1.077657
15.650000 -0.705855 -1.079109
15.700000 -0.719570 -1.080529
15.750000 -0.742410 -1.081918
15.800000 -0.773726 -1.083278
15.850000 -0.812657 -1.084608
15.900000 -0.858152 -1.085910
15.950000 -0.909004 -1.087184
16.000000 -0.963879 -1.088431
16.050000 -1.021355 -1.089651
16.100000 -1.079956 -1.090844
16.150000 -1.138192 -1.092013
16.200000 -1.194599 -1.093156
16.250000 -1.247775 -1.094274
16.300000 -1.296416 -1.095369
16.350000 -1.339346 -1.096440
16.400000 -1.375552 -1.097488
16.450000 -1.404199 -1.098513
16.500000 -1.424660 -1.099517
16.550000 -1.436523 -1.100499
16.600000 -1.439599 -1.101460
16.650000 -1.433930 -1.102401
16.700000 -1.419781 -1.103321
16.750000 -1.397630 -1.104222
16.800000 -1.368158 -1.105103
16.850000 -1.332225 -1.105966
16.900000 -1.290847 -1.106810
16.950000 -1.245170 -1.107636
17.000000 -1.196438 -1.108444
17.050000 -1.145957 -1.109235
17.100000 -1.095068 -1.110009
17.150000 -1.045104 -1.110767
17.200000 -0.997361 -1.111508
17.250000 -0.953062 -1.112234
17.300000 -0.913329 -1.112944
17.350000 -0.879154 -1.113638
17.400000 -0.851374 -1.114318
17.450000 -0.830654 -1.114984
17.500000 -0.817467 -1.115635
17.550000 -0.812089 -1.116272
17.600000 -0.814590 -1.116896
17.650000 -0.824838 -1.117506
17.700000 -0.842500 -1.118103
17.750000 -0.867058 -1.118688
17.800000 -0.897820 -1.119260
17.850000 -0.933944 -1.119820
