fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.600000 37.484840 36.557348
3.650000 37.138746 35.889645
3.700000 36.771469 35.234056
3.750000 36.375853 34.590346
3.800000 35.945797 33.958284
3.850000 35.476389 33.337645
3.900000 34.964017 32.728209
3.950000 34.406440 32.129760
4.000000 33.802834 31.542088
4.050000 33.153791 30.964986
4.100000 32.461295 30.398251
4.150000 31.728652 29.841686
4.200000 30.960396 29.295096
4.250000 30.162167 28.758292
4.300000 29.340549 28.231087
4.350000 28.502905 27.713300
4.400000 27.657176 27.204753
4.450000 26.811683 26.705269
4.500000 25.974904 26.214679
4.550000 25.155269 25.732815
4.600000 24.360937 25.259513
4.650000 23.599597 24.794611
4.700000 22.878276 24.337953
4.750000 22.203162 23.889384
4.800000 21.579457 23.448752
4.850000 21.011247 23.015910
4.900000 20.501408 22.590712
4.950000 20.051537 22.173017
5.000000 19.661921 21.762684
5.050000 19.331531 21.359577
5.100000 19.058058 20.963562
5.150000 18.837975 20.574508
5.200000 18.666628 20.192287
5.250000 18.538358 19.816771
5.300000 18.446644 19.447838
5.350000 18.384271 19.085367
5.400000 18.343508 18.729238
5.450000 18.316300 18.379336
5.500000 18.294472 18.035546
5.550000 18.269924 17.697756
5.600000 18.234834 17.365856
5.650000 18.181841 17.039740
5.700000 18.104231 16.719301
5.750000 17.996087 16.404436
5.800000 17.852434 16.095044
5.850000 17.669349 15.791025
5.900000 17.444053 15.492281
5.950000 17.174964 15.198718
6.000000 16.861730 14.910241
6.050000 16.505224 14.626759
6.100000 16.107512 14.348180
6.150000 15.671791 14.074418
6.200000 15.202300 13.805383
6.250000 14.704204 13.540993
6.300000 14.183457 13.281163
6.350000 13.646647 13.025810
6.400000 13.100829 12.774856
6.450000 12.553337 12.528221
6.500000 12.011606 12.285827
6.550000 11.482978 12.047599
6.600000 10.974526 11.813463
6.650000 10.492870 11.583345
6.700000 10.044021 11.357173
6.750000 9.633231 11.134878
6.800000 9.264867 10.916389
6.850000 8.942305 10.701641
6.900000 8.667857 10.490566
6.950000 8.442714 10.283098
7.000000 8.266926 10.079175
7.050000 8.139405 9.878733
7.100000 8.057960 9.681710
7.150000 8.019358 9.488047
7.200000 8.019410 9.297683
7.250000 8.053079 9.110561
7.300000 8.114611 8.926624
7.350000 8.197680 8.745814
7.400000 8.295550 8.568078
7.450000 8.401242 8.393361
7.500000 8.507707 8.221611
7.550000 8.608004 8.052774
7.600000 8.695465 7.886800
7.650000 8.763861 7.723639
7.700000 8.807549 7.563242
7.750000 8.821611 7.405559
7.800000 8.801967 7.250545
7.850000 8.745469 7.098151
7.900000 8.649971 6.948333
7.950000 8.514376 6.801045
8.000000 8.338653 6.656243
8.050000 8.123831 6.513885
8.100000 7.871960 6.373927
8.150000 7.586059 6.236327
8.200000 7.270026 6.101046
8.250000 6.928540 5.968042
8.300000 6.566934 5.837276
8.350000 6.191058 5.708709
8.400000 5.807130 5.582303
8.450000 5.421579 5.458021
8.500000 5.040879 5.335826
8.550000 4.671393 5.215682
8.600000 4.319208 5.097553
8.650000 3.989992 4.981405
8.700000 3.688850 4.867204
8.750000 3.420202 4.754915
8.800000 3.187680 4.644507
8.850000 2.994039 4.535946
8.900000 2.841095 4.429201
8.950000 2.729686 4.324241
9.000000 2.659660 4.221034
9.050000 2.629880 4.119552
9.100000 2.638262 4.019764
9.150000 2.681833 3.921641
9.200000 2.756808 3.825154
9.250000 2.858691 3.730277
9.300000 2.982390 3.636980
9.350000 3.122347 3.545238
9.400000 3.272680 3.455023
9.450000 3.427328 3.366310
9.500000 3.580204 3.279073
9.550000 3.725346 3.193286
9.600000 3.857062 3.108925
9.650000 3.970069 3.025966
9.700000 4.059624 2.944384
9.750000 4.121630 2.864157
9.800000 4.152740 2.785261
9.850000 4.150429 2.707674
9.900000 4.113055 2.631373
9.950000 4.039888 2.556336
10.000000 3.931124 2.482543
10.050000 3.787872 2.409972
10.100000 3.612121 2.338602
10.150000 3.406680 2.268413
10.200000 3.175108 2.199384
10.250000 2.921614 2.131498
10.300000 2.650949 2.064733
10.350000 2.368288 1.999071
10.400000 2.079091 1.934493
10.450000 1.788970 1.870982
10.500000 1.503546 1.808518
10.550000 1.228310 1.747085
10.600000 0.968488 1.686665
10.650000 0.728909 1.627241
10.700000 0.513892 1.568796
10.750000 0.327138 1.511313
10.800000 0.171646 1.454777
10.850000 0.049642 1.399172
10.900000 -0.037475 1.344482
10.950000 -0.089157 1.290691
11.000000 -0.105717 1.237784
11.050000 -0.088316 1.185747
11.100000 -0.038927 1.134565
11.150000 0.039716 1.084224
11.200000 0.144195 1.034709
11.250000 0.270497 0.986007
11.300000 0.414112 0.938104
11.350000 0.570157 0.890987
11.400000 0.733493 0.844642
11.450000 0.898853 0.799057
11.500000 1.060982 0.754219
11.550000 1.214756 0.710115
11.600000 1.355317 0.666733
11.650000 1.478185 0.624062
11.700000 1.579371 0.582089
11.750000 1.655468 0.540802
11.800000 1.703734 0.500191
11.850000 1.722156 0.460244
11.900000 1.709490 0.420949
11.950000 1.665290 0.382296
12.000000 1.589913 0.344275
12.050000 1.484501 0.306875
12.100000 1.350952 0.270085
12.150000 1.191861 0.233895
12.200000 1.010455 0.198296
12.250000 0.810508 0.163277
12.300000 0.596239 0.128830
12.350000 0.372210 0.094943
12.400000 0.143204 0.061609
12.450000 -0.085892 0.028818
12.500000 -0.310208 -0.003439
12.550000 -0.525017 -0.035171
12.600000 -0.725846 -0.066387
12.650000 -0.908589 -0.097095
12.700000 -1.069607 -0.127304
12.750000 -1.205810 -0.157021
12.800000 -1.314738 -0.186255
12.850000 -1.394611 -0.215014
12.900000 -1.444370 -0.243306
12.950000 -1.463703 -0.271138
13.000000 -1.453041 -0.298518
13.050000 -1.413546 -0.325454
13.100000 -1.347077 -0.351953
13.150000 -1.256137 -0.378022
13.200000 -1.143810 -0.403668
13.250000 -1.013677 -0.428898
13.300000 -0.869725 -0.453720
13.350000 -0.716245 -0.478138
13.400000 -0.557726 -0.502162
13.450000 -0.398738 -0.525796
13.500000 -0.243821 -0.549047
13.550000 -0.097374 -0.571922
13.600000 0.036458 -0.594427
13.650000 0.153880 -0.616568
13.700000 0.251542 -0.638350
13.750000 0.326615 -0.659780
13.800000 0.376862 -0.680864
13.850000 0.400686 -0.701606
13.900000 0.397165 -0.722014
13.950000 0.366071 -0.742092
14.000000 0.307872 -0.761845
14.050000 0.223712 -0.781280
14.100000 0.115378 -0.800401
14.150000 -0.014744 -0.819213
14.200000 -0.163740 -0.837722
14.250000 -0.328238 -0.855932
14.300000 -0.504500 -0.873848
14.350000 -0.688515 -0.891475
14.400000 -0.876099 -0.908818
14.450000 -1.063003 -0.925882
14.500000 -1.245019 -0.942671
14.550000 -1.418083 -0.959189
14.600000 -1.578375 -0.975441
14.650000 -1.722413 -0.991432
14.700000 -1.847136 -1.007165
14.750000 -1.949979 -1.022644
14.800000 -2.028931 -1.037875
14.850000 -2.082583 -1.052861
14.900000 -2.110158 -1.067605
14.950000 -2.111524 -1.082113
15.000000 -2.087197 -1.096387
15.050000 -2.038320 -1.110432
15.100000 -1.966633 -1.124251
15.150000 -1.874421 -1.137848
15.200000 -1.764460 -1.151227
15.250000 -1.639939 -1.164391
15.300000 -1.504383 -1.177343
15.350000 -1.361559 -1.190088
15.400000 -1.215381 -1.202628
15.450000 -1.069815 -1.214967
15.500000 -0.928779 -1.227108
15.550000 -0.796044 -1.239054
15.600000 -0.675145 -1.250809
15.650000 -0.569292 -1.262375
15.700000 -0.481294 -1.273755
15.750000 -0.413493 -1.284954
15.800000 -0.367708 -1.295973
15.850000 -0.345193 -1.306815
15.900000 -0.346613 -1.317484
15.950000 -0.372028 -1.327982
16.000000 -0.420899 -1.338312
16.050000 -0.492104 -1.348476
16.100000 -0.583970 -1.358478
16.150000 -0.694318 -1.368320
16.200000 -0.820525 -1.378004
16.250000 -0.959585 -1.387534
16.300000 -1.108194 -1.396911
16.350000 -1.262829 -1.406138
16.400000 -1.419838 -1.415218
16.450000 -1.575534 -1.424152
16.500000 -1.726285 -1.432944
16.550000 -1.868602 -1.441596
16.600000 -1.999230 -1.450109
16.650000 -2.115222 -1.458486
16.700000 -2.214011 -1.466730
16.750000 -2.293474 -1.474842
16.800000 -2.351978 -1.482824
16.850000 -2.388419 -1.490679
16.900000 -2.402247 -1.498409
16.950000 -2.393472 -1.506016
17.000000 -2.362662 -1.513501
17.050000 -2.310926 -1.520867
17.100000 -2.239882 -1.528115
17.150000 -2.151612 -1.535248
17.200000 -2.048606 -1.542267
17.250000 -1.933703 -1.549174
17.300000 -1.810013 -1.555972
17.350000 -1.680836 -1.562661
17.400000 -1.549588 -1.569243
17.450000 -1.419703 -1.575721
17.500000 -1.294559 -1.582095
17.550000 -1.177388 -1.588369
17.600000 -1.071198 -1.594542
17.650000 -0.978701 -1.600617
17.700000 -0.902248 -1.606595
17.750000 -0.843770 -1.612479
17.800000 -0.804739 -1.618268
17.850000 -0.786130 -1.623966
17.900000 -0.788401 -1.629573
17.950000 -0.811488 -1.635091
18.000000 -0.854806 -1.640521
18.050000 -0.917273 -1.645865
18.100000 -0.997334 -1.651125
18.150000 -1.093008 -1.656300
18.200000 -1.201939 -1.661393
18.250000 -1.321454 -1.666406
18.300000 -1.448638 -1.671339
18.350000 -1.580401 -1.676193
18.400000 -1.713561 -1.680971
18.450000 -1.844922 -1.685673
18.500000 -1.971354 -1.690300
18.550000 -2.089868 -1.694854
18.600000 -2.197693 -1.699335
18.650000 -2.292341 -1.703745
18.700000 -2.371665 -1.708086
18.750000 -2.433913 -1.712358
18.800000 -2.477770 -1.716562
18.850000 -2.502382 -1.720699
18.900000 -2.507379 -1.724771
18.950000 -2.492878 -1.728778
19.000000 -2.459477 -1.732722
19.050000 -2.408239 -1.736603
19.100000 -2.340660 -1.740423
19.150000 -2.258629 -1.744182
19.200000 -2.164379 -1.747882
19.250000 -2.060428 -1.751523
19.300000 -1.949518 -1.755107
19.350000 -1.834541 -1.758634
19.400000 -1.718468 -1.762105
19.450000 -1.604273 -1.765521
19.500000 -1.494865 -1.768883
19.550000 -1.393009 -1.772192
19.600000 -1.301262 -1.775449
19.650000 -1.221911 -1.778654
19.700000 -1.156917 -1.781808
19.750000 -1.107871 -1.784913
19.800000 -1.075953 -1.787969
19.850000 -1.061910 -1.790976
19.900000 -1.066040 -1.793936
19.950000 -1.088183 -1.796849
20.000000 -1.127735 -1.799716
20.050000 -1.183661 -1.802537
20.100000 -1.254527 -1.805314
20.150000 -1.338537 -1.808048
20.200000 -1.433580 -1.810738
20.250000 -1.537285 -1.813386
20.300000 -1.647083 -1.815991
20.350000 -1.760269 -1.818556
20.400000 -1.874074 -1.821080
20.450000 -1.985731 -1.823565
20.500000 -2.092546 -1.826010
20.550000 -2.191963 -1.828417
20.600000 -2.281628 -1.830786
20.650000 -2.359441 -1.833117
20.700000 -2.423616 -1.835412
20.750000 -2.472712 -1.837670
20.800000 -2.505675 -1.839893
20.850000 -2.521858 -1.842081
20.900000 -2.521032 -1.844235
20.950000 -2.503393 -1.846354
21.000000 -2.469551 -1.848440
21.050000 -2.420514 -1.850493
21.100000 -2.357658 -1.852514
21.150000 -2.282694 -1.854503
21.200000 -2.197616 -1.856461
21.250000 -2.104660 -1.858388
21.300000 -2.006234 -1.860284
