fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.600000 29.632033 27.804912
3.650000 29.563688 27.247511
3.700000 29.440891 26.701104
3.750000 29.254395 26.165460
3.800000 28.996937 25.640356
3.850000 28.663365 25.125573
3.900000 28.250725 24.620895
3.950000 27.758275 24.126115
4.000000 27.187467 23.641026
4.050000 26.541855 23.165429
4.100000 25.826971 22.699127
4.150000 25.050145 22.241931
4.200000 24.220289 21.793651
4.250000 23.347647 21.354106
4.300000 22.443516 20.923116
4.350000 21.519949 20.500507
4.400000 20.589443 20.086107
4.450000 19.664625 19.679748
4.500000 18.757938 19.281267
4.550000 17.881340 18.890504
4.600000 17.046020 18.507302
4.650000 16.262135 18.131508
4.700000 15.538584 17.762971
4.750000 14.882811 17.401545
4.800000 14.300646 17.047086
4.850000 13.796196 16.699454
4.900000 13.371771 16.358511
4.950000 13.027861 16.024123
5.000000 12.763154 15.696158
5.050000 12.574602 15.374487
5.100000 12.457519 15.058984
5.150000 12.405731 14.749526
5.200000 12.411742 14.445992
5.250000 12.466946 14.148264
5.300000 12.561847 13.856225
5.350000 12.686309 13.569764
5.400000 12.829807 13.288767
5.450000 12.981687 13.013129
5.500000 13.131428 12.742741
5.550000 13.268886 12.477500
5.600000 13.384534 12.217303
5.650000 13.469679 11.962053
5.700000 13.516651 11.711649
5.750000 13.518969 11.465998
5.800000 13.471473 11.225005
5.850000 13.370423 10.988578
5.900000 13.213557 10.756629
5.950000 13.000116 10.529068
6.000000 12.730836 10.305810
6.050000 12.407895 10.086770
6.100000 12.034830 9.871866
6.150000 11.616427 9.661017
6.200000 11.158579 9.454143
6.250000 10.668117 9.251168
6.300000 10.152627 9.052014
6.350000 9.620249 8.856609
6.400000 9.079468 8.664877
6.450000 8.538902 8.476749
6.500000 8.007083 8.292154
6.550000 7.492258 8.111023
6.600000 7.002185 7.933290
6.650000 6.543961 7.758888
6.700000 6.123854 7.587754
6.750000 5.747168 7.419823
6.800000 5.418133 7.255034
6.850000 5.139819 7.093326
6.900000 4.914084 6.934640
6.950000 4.741548 6.778917
7.000000 4.621605 6.626101
7.050000 4.552454 6.476136
7.100000 4.531168 6.328966
7.150000 4.553783 6.184539
7.200000 4.615416 6.042801
7.250000 4.710394 5.903701
7.300000 4.832408 5.767188
7.350000 4.974680 5.633212
7.400000 5.130130 5.501726
7.450000 5.291553 5.372682
7.500000 5.451798 5.246033
7.550000 5.603935 5.121733
7.600000 5.741422 4.999737
7.650000 5.858250 4.880002
7.700000 5.949082 4.762484
7.750000 6.009365 4.647142
7.800000 6.035426 4.533933
7.850000 6.024544 4.422818
7.900000 5.974995 4.313757
7.950000 5.886074 4.206710
8.000000 5.758093 4.101640
8.050000 5.592353 3.998508
8.100000 5.391090 3.897279
8.150000 5.157406 3.797916
8.200000 4.895175 3.700384
8.250000 4.608931 3.604648
8.300000 4.303749 3.510675
8.350000 3.985107 3.418431
8.400000 3.658749 3.327884
8.450000 3.330536 3.239001
8.500000 3.006302 3.151751
8.550000 2.691713 3.066104
8.600000 2.392135 2.982029
8.650000 2.112501 2.899497
8.700000 1.857209 2.818479
8.750000 1.630017 2.738946
8.800000 1.433967 2.660871
8.850000 1.271325 2.584226
8.900000 1.143537 2.508984
8.950000 1.051213 2.435119
9.000000 0.994124 2.362605
9.050000 0.971225 2.291418
9.100000 0.980694 2.221532
9.150000 1.019992 2.152922
9.200000 1.085936 2.085566
9.250000 1.174789 2.019439
9.300000 1.282358 1.954519
9.350000 1.404109 1.890783
9.400000 1.535277 1.828209
9.450000 1.670988 1.766776
9.500000 1.806380 1.706462
9.550000 1.936718 1.647246
9.600000 2.057505 1.589108
9.650000 2.164589 1.532029
9.700000 2.254254 1.475987
9.750000 2.323302 1.420965
9.800000 2.369121 1.366943
9.850000 2.389735 1.313902
9.900000 2.383840 1.261825
9.950000 2.350824 1.210693
10.000000 2.290766 1.160490
10.050000 2.204420 1.111197
10.100000 2.093186 1.062798
10.150000 1.959062 1.015277
10.200000 1.804582 0.968617
10.250000 1.632749 0.922802
10.300000 1.446947 0.877817
10.350000 1.250854 0.833646
10.400000 1.048349 0.790275
10.450000 0.843410 0.747688
10.500000 0.640018 0.705872
10.550000 0.442059 0.664811
10.600000 0.253231 0.624493
10.650000 0.076959 0.584903
10.700000 -0.083684 0.546028
10.750000 -0.226045 0.507855
10.800000 -0.347948 0.470371
10.850000 -0.447738 0.433563
10.900000 -0.524309 0.397419
10.950000 -0.577124 0.361927
11.000000 -0.606216 0.327074
11.050000 -0.612176 0.292850
11.100000 -0.596130 0.259242
11.150000 -0.559700 0.226239
11.200000 -0.504957 0.193830
11.250000 -0.434362 0.162005
11.300000 -0.350697 0.130752
11.350000 -0.256996 0.100062
11.400000 -0.156463 0.069923
11.450000 -0.052396 0.040326
11.500000 0.051901 0.011260
11.550000 0.153192 -0.017283
11.600000 0.248390 -0.045314
11.650000 0.334624 -0.072841
11.700000 0.409310 -0.099874
11.750000 0.470204 -0.126423
11.800000 0.515451 -0.152495
11.850000 0.543621 -0.178099
11.900000 0.553737 -0.203245
11.950000 0.545291 -0.227940
12.000000 0.518241 -0.252192
12.050000 0.473012 -0.276010
12.100000 0.410469 -0.299402
12.150000 0.331891 -0.322375
