fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.600000 27.021682 26.174059
3.650000 26.716569 25.651318
3.700000 26.394460 25.139017
3.750000 26.050814 24.636936
3.800000 25.681899 24.144860
3.850000 25.284861 23.662579
3.900000 24.857782 23.189886
3.950000 24.399717 22.726581
4.000000 23.910697 22.272467
4.050000 23.391717 21.827353
4.100000 22.844702 21.391050
4.150000 22.272445 20.963375
4.200000 21.678528 20.544148
4.250000 21.067226 20.133195
4.300000 20.443395 19.730343
4.350000 19.812344 19.335425
4.400000 19.179700 18.948278
4.450000 18.551271 18.568740
4.500000 17.932893 18.196655
4.550000 17.330294 17.831870
4.600000 16.748949 17.474234
4.650000 16.193950 17.123601
4.700000 15.669881 16.779827
4.750000 15.180714 16.442773
4.800000 14.729709 16.112301
4.850000 14.319345 15.788275
4.900000 13.951259 15.470567
4.950000 13.626216 15.159045
5.000000 13.344091 14.853586
5.050000 13.103880 14.554065
5.100000 12.903724 14.260362
5.150000 12.740964 13.972361
5.200000 12.612206 13.689944
5.250000 12.513404 13.413000
5.300000 12.439966 13.141418
5.350000 12.386857 12.875090
5.400000 12.348731 12.613910
5.450000 12.320051 12.357775
5.500000 12.295227 12.106584
5.550000 12.268742 11.860237
5.600000 12.235288 11.618637
5.650000 12.189884 11.381689
5.700000 12.127990 11.149301
5.750000 12.045615 10.921381
5.800000 11.939399 10.697840
5.850000 11.806690 10.478591
5.900000 11.645599 10.263549
5.950000 11.455034 10.052629
6.000000 11.234719 9.845750
6.050000 10.985193 9.642832
6.100000 10.707784 9.443796
6.150000 10.404573 9.248565
6.200000 10.078332 9.057065
6.250000 9.732449 8.869220
6.300000 9.370847 8.684960
6.350000 8.997872 8.504213
6.400000 8.618193 8.326911
6.450000 8.236682 8.152985
6.500000 7.858294 7.982368
6.550000 7.487944 7.814997
6.600000 7.130393 7.650807
6.650000 6.790126 7.489735
6.700000 6.471255 7.331722
6.750000 6.177414 7.176706
6.800000 5.911678 7.024629
6.850000 5.676494 6.875433
6.900000 5.473624 6.729063
6.950000 5.304109 6.585464
7.000000 5.168248 6.444580
7.050000 5.065596 6.306360
7.100000 4.994982 6.170751
7.150000 4.954540 6.037703
7.200000 4.941757 5.907166
7.250000 4.953544 5.779090
7.300000 4.986305 5.653429
7.350000 5.036036 5.530136
7.400000 5.098415 5.409164
7.450000 5.168912 5.290469
7.500000 5.242899 5.174007
7.550000 5.315755 5.059734
7.600000 5.382983 4.947608
7.650000 5.440310 4.837588
7.700000 5.483792 4.729633
7.750000 5.509897 4.623703
7.800000 5.515591 4.519760
7.850000 5.498407 4.417765
7.900000 5.456489 4.317680
7.950000 5.388642 4.219469
8.000000 5.294345 4.123097
8.050000 5.173760 4.028526
8.100000 5.027723 3.935724
8.150000 4.857714 3.844656
8.200000 4.665818 3.755289
8.250000 4.454664 3.667590
8.300000 4.227365 3.581528
8.350000 3.987429 3.497071
8.400000 3.738677 3.414188
8.450000 3.485145 3.332850
8.500000 3.230987 3.253027
8.550000 2.980370 3.174690
8.600000 2.737377 3.097810
8.650000 2.505908 3.022361
8.700000 2.289586 2.948314
8.750000 2.091675 2.875644
8.800000 1.915001 2.804323
8.850000 1.761888 2.734327
8.900000 1.634109 2.665630
8.950000 1.532846 2.598207
9.000000 1.458663 2.532035
9.050000 1.411502 2.467090
9.100000 1.390689 2.403347
9.150000 1.394951 2.340786
9.200000 1.422456 2.279382
9.250000 1.470856 2.219115
9.300000 1.537352 2.159963
9.350000 1.618765 2.101904
9.400000 1.711608 2.044919
9.450000 1.812180 1.988987
9.500000 1.916652 1.934088
9.550000 2.021159 1.880202
9.600000 2.121895 1.827311
9.650000 2.215201 1.775395
9.700000 2.297651 1.724437
9.750000 2.366133 1.674418
9.800000 2.417920 1.625321
9.850000 2.450732 1.577129
9.900000 2.462783 1.529823
9.950000 2.452824 1.483389
10.000000 2.420166 1.437809
10.050000 2.364688 1.393067
10.100000 2.286840 1.349148
10.150000 2.187622 1.306036
10.200000 2.068559 1.263717
10.250000 1.931655 1.222174
10.300000 1.779345 1.181395
10.350000 1.614429 1.141364
10.400000 1.440003 1.102067
10.450000 1.259383 1.063491
10.500000 1.076019 1.025623
10.550000 0.893416 0.988448
10.600000 0.715045 0.951955
10.650000 0.544264 0.916130
10.700000 0.384234 0.880961
10.750000 0.237847 0.846436
10.800000 0.107657 0.812543
10.850000 -0.004174 0.779270
10.900000 -0.095932 0.746605
10.950000 -0.166382 0.714538
11.000000 -0.214796 0.683056
11.050000 -0.240967 0.652150
11.100000 -0.245210 0.621808
11.150000 -0.228348 0.592020
11.200000 -0.191688 0.562776
11.250000 -0.136989 0.534065
11.300000 -0.066414 0.505879
11.350000 0.017526 0.478206
