fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.700000 12.133308 11.682411
3.750000 11.947555 11.426396
3.800000 11.754167 11.176046
3.850000 11.551799 10.931231
3.900000 11.339468 10.691823
3.950000 11.116576 10.457698
4.000000 10.882911 10.228734
4.050000 10.638649 10.004813
4.100000 10.384340 9.785819
4.150000 10.120889 9.571640
4.200000 9.849524 9.362166
4.250000 9.571769 9.157289
4.300000 9.289389 8.956905
4.350000 9.004355 8.760911
4.400000 8.718782 8.569207
4.450000 8.434879 8.381697
4.500000 8.154893 8.198284
4.550000 7.881049 8.018877
4.600000 7.615499 7.843385
4.650000 7.360263 7.671718
4.700000 7.117188 7.503791
4.750000 6.887896 7.339520
4.800000 6.673749 7.178822
4.850000 6.475818 7.021616
4.900000 6.294858 6.867825
4.950000 6.131289 6.717372
5.000000 5.985191 6.570181
5.050000 5.856305 6.426179
5.100000 5.744036 6.285297
5.150000 5.647476 6.147462
5.200000 5.565422 6.012608
5.250000 5.496411 5.880669
5.300000 5.438752 5.751578
5.350000 5.390573 5.625273
5.400000 5.349862 5.501691
5.450000 5.314515 5.380773
5.500000 5.282390 5.262459
5.550000 5.251355 5.146691
5.600000 5.219337 5.033413
5.650000 5.184371 4.922570
5.700000 5.144644 4.814108
5.750000 5.098536 4.707973
5.800000 5.044653 4.604116
5.850000 4.981862 4.502486
5.900000 4.909307 4.403033
5.950000 4.826431 4.305709
6.000000 4.732982 4.210469
6.050000 4.629014 4.117265
6.100000 4.514885 4.026053
6.150000 4.391236 3.936790
6.200000 4.258982 3.849433
6.250000 4.119277 3.763940
6.300000 3.973486 3.680270
6.350000 3.823149 3.598384
6.400000 3.669942 3.518241
6.450000 3.515631 3.439805
6.500000 3.362031 3.363038
6.550000 3.210960 3.287904
6.600000 3.064194 3.214366
6.650000 2.923424 3.142391
6.700000 2.790217 3.071944
6.750000 2.665975 3.002992
6.800000 2.551909 2.935503
6.850000 2.449004 2.869444
6.900000 2.358003 2.804785
6.950000 2.279390 2.741496
7.000000 2.213375 2.679546
7.050000 2.159901 2.618906
7.100000 2.118639 2.559550
7.150000 2.089004 2.501447
7.200000 2.070167 2.444572
7.250000 2.061081 2.388899
7.300000 2.060506 2.334400
7.350000 2.067039 2.281051
7.400000 2.079151 2.228827
7.450000 2.095225 2.177703
7.500000 2.113591 2.127657
7.550000 2.132572 2.078664
7.600000 2.150519 2.030703
7.650000 2.165852 1.983750
7.700000 2.177098 1.937785
7.750000 2.182919 1.892786
7.800000 2.182148 1.848733
7.850000 2.173813 1.805605
7.900000 2.157154 1.763382
7.950000 2.131646 1.722045
8.000000 2.096998 1.681575
8.050000 2.053167 1.641954
8.100000 2.000349 1.603163
8.150000 1.938974 1.565184
8.200000 1.869693 1.528001
8.250000 1.793358 1.491596
8.300000 1.710999 1.455953
8.350000 1.623797 1.421055
8.400000 1.533054 1.386887
8.450000 1.440161 1.353433
8.500000 1.346562 1.320678
8.550000 1.253716 1.288606
8.600000 1.163066 1.257205
