fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.700000 40.828894 38.521729
3.750000 40.411121 37.853274
3.800000 39.938465 37.196377
3.850000 39.406551 36.550823
3.900000 38.812820 35.916402
3.950000 38.156577 35.292910
4.000000 37.438991 34.680143
4.050000 36.663044 34.077906
4.100000 35.833437 33.486004
4.150000 34.956457 32.904249
4.200000 34.039796 32.332455
4.250000 33.092348 31.770440
4.300000 32.123968 31.218025
4.350000 31.145209 30.675037
4.400000 30.167051 30.141303
4.450000 29.200611 29.616656
4.500000 28.256863 29.100932
4.550000 27.346351 28.593970
4.600000 26.478926 28.095611
4.650000 25.663499 27.605700
4.700000 24.907816 27.124085
4.750000 24.218268 26.650619
4.800000 23.599737 26.185153
4.850000 23.055481 25.727547
4.900000 22.587055 25.277658
4.950000 22.194288 24.835349
5.000000 21.875291 24.400486
5.050000 21.626516 23.972935
5.100000 21.442853 23.552568
5.150000 21.317772 23.139256
5.200000 21.243487 22.732875
5.250000 21.211167 22.333302
5.300000 21.211158 21.940417
5.350000 21.233233 21.554101
5.400000 21.266848 21.174240
5.450000 21.301412 20.800720
5.500000 21.326548 20.433429
5.550000 21.332355 20.072259
5.600000 21.309644 19.717101
5.650000 21.250173 19.367851
5.700000 21.146835 19.024406
5.750000 20.993833 18.686664
5.800000 20.786812 18.354526
5.850000 20.522954 18.027894
5.900000 20.201040 17.706673
5.950000 19.821462 17.390769
6.000000 19.386200 17.080090
6.050000 18.898760 16.774544
6.100000 18.364069 16.474044
6.150000 17.788340 16.178502
6.200000 17.178903 15.887833
6.250000 16.544006 15.601952
6.300000 15.892605 15.320777
6.350000 15.234124 15.044227
6.400000 14.578214 14.772223
6.450000 13.934506 14.504687
6.500000 13.312365 14.241542
6.550000 12.720654 13.982713
6.600000 12.167511 13.728125
6.650000 11.660151 13.477708
6.700000 11.204683 13.231389
6.750000 10.805965 12.989098
6.800000 10.467489 12.750767
6.850000 10.191301 12.516329
6.900000 9.977957 12.285717
6.950000 9.826522 12.058866
7.000000 9.734597 11.835713
7.050000 9.698394 11.616195
7.100000 9.712837 11.400250
7.150000 9.771701 11.187818
7.200000 9.867774 10.978840
7.250000 9.993046 10.773257
7.300000 10.138913 10.571011
7.350000 10.296402 10.372047
7.400000 10.456395 10.176310
7.450000 10.609861 9.983745
7.500000 10.748080 9.794298
7.550000 10.862861 9.607918
7.600000 10.946744 9.424553
7.650000 10.993181 9.244152
7.700000 10.996692 9.066666
7.750000 10.952996 8.892046
7.800000 10.859109 8.720244
7.850000 10.713409 8.551213
7.900000 10.515664 8.384907
7.950000 10.267024 8.221280
8.000000 9.969990 8.060287
8.050000 9.628329 7.901886
8.100000 9.246973 7.746032
8.150000 8.831887 7.592683
8.200000 8.389906 7.441798
8.250000 7.928557 7.293336
8.300000 7.455861 7.147256
8.350000 6.980127 7.003519
8.400000 6.509740 6.862087
8.450000 6.052946 6.722921
8.500000 5.617643 6.585983
8.550000 5.211188 6.451237
8.600000 4.840208 6.318647
8.650000 4.510442 6.188177
8.700000 4.226597 6.059793
8.750000 3.992242 5.933459
8.800000 3.809720 5.809142
8.850000 3.680100 5.686809
8.900000 3.603156 5.566427
8.950000 3.577387 5.447964
9.000000 3.600055 5.331389
9.050000 3.667270 5.216670
9.100000 3.774092 5.103778
9.150000 3.914665 4.992682
9.200000 4.082367 4.883353
9.250000 4.269987 4.775762
9.300000 4.469908 4.669881
9.350000 4.674302 4.565681
9.400000 4.875328 4.463136
9.450000 5.065332 4.362217
9.500000 5.237032 4.262899
9.550000 5.383708 4.165156
9.600000 5.499358 4.068962
9.650000 5.578847 3.974291
9.700000 5.618032 3.881119
9.750000 5.613854 3.789422
9.800000 5.564412 3.699175
9.850000 5.468995 3.610355
9.900000 5.328097 3.522939
9.950000 5.143393 3.436905
10.000000 4.917685 3.352228
10.050000 4.654826 3.268889
10.100000 4.359610 3.186864
10.150000 4.037649 3.106134
10.200000 3.695221 3.026676
10.250000 3.339105 2.948470
10.300000 2.976409 2.871496
10.350000 2.614386 2.795735
10.400000 2.260249 2.721166
10.450000 1.920989 2.647770
10.500000 1.603199 2.575529
10.550000 1.312911 2.504423
10.600000 1.055446 2.434435
10.650000 0.835286 2.365547
10.700000 0.655967 2.297740
10.750000 0.519993 2.230998
10.800000 0.428782 2.165303
10.850000 0.382640 2.100639
10.900000 0.380757 2.036988
10.950000 0.421237 1.974336
11.000000 0.501156 1.912665
11.050000 0.616637 1.851960
11.100000 0.762961 1.792206
11.150000 0.934689 1.733386
11.200000 1.125802 1.675488
11.250000 1.329862 1.618494
11.300000 1.540174 1.562392
11.350000 1.749957 1.507167
11.400000 1.952514 1.452805
11.450000 2.141405 1.399292
11.500000 2.310602 1.346614
11.550000 2.454640 1.294758
11.600000 2.568753 1.243712
11.650000 2.648983 1.193462
11.700000 2.692279 1.143995
11.750000 2.696564 1.095300
11.800000 2.660783 1.047363
11.850000 2.584918 1.000173
11.900000 2.469983 0.953717
11.950000 2.317989 0.907985
12.000000 2.131886 0.862965
12.050000 1.915484 0.818645
12.100000 1.673345 0.775014
12.150000 1.410667 0.732062
12.200000 1.133143 0.689777
12.250000 0.846818 0.648149
12.300000 0.557930 0.607168
12.350000 0.272752 0.566823
12.400000 -0.002566 0.527104
12.450000 -0.262153 0.488002
12.500000 -0.500562 0.449506
12.550000 -0.712907 0.411607
12.600000 -0.894981 0.374296
12.650000 -1.043357 0.337563
12.700000 -1.155469 0.301400
12.750000 -1.229672 0.265796
12.800000 -1.265276 0.230744
12.850000 -1.262557 0.196234
12.900000 -1.222742 0.162259
12.950000 -1.147974 0.128809
13.000000 -1.041246 0.095877
13.050000 -0.906327 0.063453
13.100000 -0.747654 0.031532
13.150000 -0.570220 0.000103
13.200000 -0.379442 -0.030840
13.250000 -0.181020 -0.061305
13.300000 0.019205 -0.091300
13.350000 0.215402 -0.120832
13.400000 0.401898 -0.149908
13.450000 0.573317 -0.178535
13.500000 0.724714 -0.206721
13.550000 0.851700 -0.234472
13.600000 0.950544 -0.261795
13.650000 1.018263 -0.288697
13.700000 1.052697 -0.315185
13.750000 1.052547 -0.341265
13.800000 1.017412 -0.366943
13.850000 0.947785 -0.392225
13.900000 0.845037 -0.417119
13.950000 0.711377 -0.441629
14.000000 0.549785 -0.465763
14.050000 0.363935 -0.489525
14.100000 0.158096 -0.512922
14.150000 -0.062980 -0.535959
14.200000 -0.294182 -0.558643
14.250000 -0.530174 -0.580977
14.300000 -0.765528 -0.602969
14.350000 -0.994864 -0.624623
14.400000 -1.212985 -0.645944
14.450000 -1.415006 -0.666939
14.500000 -1.596479 -0.687611
14.550000 -1.753496 -0.707966
14.600000 -1.882792 -0.728008
14.650000 -1.981813 -0.747744
14.700000 -2.048784 -0.767176
14.750000 -2.082744 -0.786311
14.800000 -2.083565 -0.805153
14.850000 -2.051949 -0.823706
14.900000 -1.989404 -0.841975
14.950000 -1.898202 -0.859964
15.000000 -1.781314 -0.877678
15.050000 -1.642331 -0.895121
15.100000 -1.485368 -0.912297
15.150000 -1.314957 -0.929210
15.200000 -1.135931 -0.945864
15.250000 -0.953296 -0.962264
15.300000 -0.772106 -0.978413
15.350000 -0.597336 -0.994315
15.400000 -0.433756 -1.009974
15.450000 -0.285810 -1.025394
15.500000 -0.157511 -1.040578
15.550000 -0.052338 -1.055530
15.600000 0.026844 -1.070255
15.650000 0.077854 -1.084754
15.700000 0.099244 -1.099032
15.750000 0.090331 -1.113092
15.800000 0.051206 -1.126938
15.850000 -0.017271 -1.140573
15.900000 -0.113500 -1.153999
15.950000 -0.235187 -1.167221
16.000000 -0.379406 -1.180242
16.050000 -0.542680 -1.193064
16.100000 -0.721071 -1.205691
16.150000 -0.910283 -1.218125
16.200000 -1.105773 -1.230370
16.250000 -1.302870 -1.242429
16.300000 -1.496890 -1.254304
16.350000 -1.683259 -1.265998
16.400000 -1.857624 -1.277514
16.450000 -2.015962 -1.288855
16.500000 -2.154682 -1.300024
16.550000 -2.270708 -1.311023
16.600000 -2.361559 -1.321854
16.650000 -2.425400 -1.332521
16.700000 -2.461089 -1.343026
16.750000 -2.468200 -1.353371
16.800000 -2.447027 -1.363559
16.850000 -2.398572 -1.373592
16.900000 -2.324514 -1.383473
16.950000 -2.227164 -1.393204
17.000000 -2.109397 -1.402787
17.050000 -1.974583 -1.412224
17.100000 -1.826491 -1.421519
17.150000 -1.669194 -1.430672
17.200000 -1.506965 -1.439686
17.250000 -1.344164 -1.448564
17.300000 -1.185133 -1.457307
17.350000 -1.034081 -1.465918
17.400000 -0.894982 -1.474398
17.450000 -0.771475 -1.482750
17.500000 -0.666777 -1.490975
17.550000 -0.583600 -1.499075
17.600000 -0.524091 -1.507053
17.650000 -0.489781 -1.514910
17.700000 -0.481549 -1.522647
17.750000 -0.499607 -1.530268
17.800000 -0.543498 -1.537774
17.850000 -0.612114 -1.545165
17.900000 -0.703727 -1.552445
17.950000 -0.816037 -1.559615
18.000000 -0.946240 -1.566676
18.050000 -1.091093 -1.573631
18.100000 -1.247007 -1.580480
18.150000 -1.410138 -1.587226
18.200000 -1.576483 -1.593870
18.250000 -1.741988 -1.600414
18.300000 -1.902645 -1.606858
18.350000 -2.054596 -1.613206
18.400000 -2.194231 -1.619457
18.450000 -2.318273 -1.625614
18.500000 -2.423860 -1.631678
18.550000 -2.508617 -1.637650
18.600000 -2.570709 -1.643533
18.650000 -2.608885 -1.649326
18.700000 -2.622504 -1.655032
18.750000 -2.611549 -1.660652
18.800000 -2.576619 -1.666187
18.850000 -2.518916 -1.671639
18.900000 -2.440201 -1.677008
18.950000 -2.342756 -1.682297
19.000000 -2.229311 -1.687506
19.050000 -2.102983 -1.692636
19.100000 -1.967187 -1.697689
19.150000 -1.825549 -1.702666
19.200000 -1.681816 -1.707568
19.250000 -1.539758 -1.712396
19.300000 -1.403070 -1.717151
19.350000 -1.275287 -1.721834
19.400000 -1.159687 -1.726448
19.450000 -1.059217 -1.730991
19.500000 -0.976418 -1.735467
19.550000 -0.913362 -1.739874
19.600000 -0.871609 -1.744216
19.650000 -0.852166 -1.748492
19.700000 -0.855467 -1.752704
19.750000 -0.881367 -1.756853
19.800000 -0.929152 -1.760939
19.850000 -0.997557 -1.764964
19.900000 -1.084803 -1.768928
19.950000 -1.188650 -1.772833
20.000000 -1.306452 -1.776679
20.050000 -1.435228 -1.780467
20.100000 -1.571742 -1.784198
20.150000 -1.712584 -1.787873
20.200000 -1.854259 -1.791493
20.250000 -1.993276 -1.795059
20.300000 -2.126233 -1.798571
20.350000 -2.249907 -1.802030
20.400000 -2.361333 -1.805438
20.450000 -2.457872 -1.808794
20.500000 -2.537283 -1.812100
20.550000 -2.597770 -1.815356
20.600000 -2.638029 -1.818564
20.650000 -2.657273 -1.821723
20.700000 -2.655253 -1.824835
20.750000 -2.632254 -1.827900
20.800000 -2.589091 -1.830920
20.850000 -2.527079 -1.833894
20.900000 -2.447999 -1.836823
20.950000 -2.354047 -1.839708
21.000000 -2.247779 -1.842551
21.050000 -2.132042 -1.845350
21.100000 -2.009899 -1.848108
21.150000 -1.884551 -1.850825
21.200000 -1.759257 -1.853500
21.250000 -1.637248 -1.856136
21.300000 -1.521647 -1.858732
21.350000 -1.415392 -1.861289
21.400000 -1.321162 -1.863808
21.450000 -1.241311 -1.866290
21.500000 -1.177812 -1.868734
21.550000 -1.132211 -1.871141
21.600000 -1.105587 -1.873513
21.650000 -1.098533 -1.875849
21.700000 -1.111141 -1.878150
21.750000 -1.143007 -1.880417
21.800000 -1.193241 -1.882650
21.850000 -1.260496 -1.884849
21.900000 -1.343003 -1.887016
21.950000 -1.438622 -1.889150
22.000000 -1.544895 -1.891252
22.050000 -1.659113 -1.893323
22.100000 -1.778385 -1.895363
22.150000 -1.899716 -1.897372
22.200000 -2.020076 -1.899351
22.250000 -2.136484 -1.901301
22.300000 -2.246079 -1.903222
22.350000 -2.346192 -1.905114
22.400000 -2.434414 -1.906977
22.450000 -2.508652 -1.908813
22.500000 -2.567181 -1.910622
22.550000 -2.608685 -1.912403
22.600000 -2.632287 -1.914158
22.650000 -2.637568 -1.915887
22.700000 -2.624573 -1.917590
22.750000 -2.593809 -1.919267
22.800000 -2.546227 -1.920920
22.850000 -2.483194 -1.922547
22.900000 -2.406457 -1.924151
22.950000 -2.318095 -1.925731
23.000000 -2.220467 -1.927287
23.050000 -2.116145 -1.928819
23.100000 -2.007851 -1.930329
23.150000 -1.898388 -1.931817
23.200000 -1.790567 -1.933282
23.250000 -1.687134 -1.934726
23.300000 -1.590707 -1.936148
23.350000 -1.503703 -1.937548
23.400000 -1.428287 -1.938928
23.450000 -1.366312 -1.940288
23.500000 -1.319278 -1.941627
23.550000 -1.288297 -1.942946
23.600000 -1.274065 -1.944245
23.650000 -1.276852 -1.945526
23.700000 -1.296493 -1.946787
23.750000 -1.332400 -1.948029
23.800000 -1.383579 -1.949253
23.850000 -1.448654 -1.950458
23.900000 -1.525911 -1.951646
23.950000 -1.613339 -1.952816
24.000000 -1.708685 -1.953969
24.050000 -1.809511 -1.955104
24.100000 -1.913261 -1.956223
24.150000 -2.017322 -1.957325
24.200000 -2.119090 -1.958410
24.250000 -2.216042 -1.959479
24.300000 -2.305791 -1.960533
24.350000 -2.386151 -1.961571
24.400000 -2.455188 -1.962593
24.450000 -2.511270 -1.963600
24.500000 -2.553100 -1.964593
24.550000 -2.579754 -1.965570
24.600000 -2.590694 -1.966533
24.650000 -2.585785 -1.967482
24.700000 -2.565293 -1.968416
24.750000 -2.529873 -1.969337
24.800000 -2.480553 -1.970244
24.850000 -2.418705 -1.971137
24.900000 -2.346005 -1.972017
24.950000 -2.264392 -1.972885
25.000000 -2.176014 -1.973739
25.050000 -2.083175 -1.974581
25.100000 -1.988272 -1.975410
25.150000 -1.893740 -1.976226
25.200000 -1.801983 -1.977031
25.250000 -1.715317 -1.977824
25.300000 -1.635915 -1.978605
25.350000 -1.565746 -1.979374
25.400000 -1.506534 -1.980132
25.450000 -1.459713 -1.980879
25.500000 -1.426392 -1.981615
25.550000 -1.407332 -1.982339
25.600000 -1.402928 -1.983053
25.650000 -1.413199 -1.983757
25.700000 -1.437796 -1.984450
25.750000 -1.476011 -1.985132
25.800000 -1.526794 -1.985805
25.850000 -1.588788 -1.986468
25.900000 -1.660361 -1.987120
25.950000 -1.739651 -1.987764
26.000000 -1.824617 -1.988397
26.050000 -1.913086 -1.989021
26.100000 -2.002815 -1.989636
26.150000 -2.091543 -1.990242
26.200000 -2.177054 -1.990839
26.250000 -2.257227 -1.991427
26.300000 -2.330091 -1.992006
26.350000 -2.393876 -1.992577
26.400000 -2.447052 -1.993139
26.450000 -2.488370 -1.993693
26.500000 -2.516887 -1.994239
26.550000 -2.531992 -1.994777
26.600000 -2.533415 -1.995306
26.650000 -2.521237 -1.995828
26.700000 -2.495877 -1.996342
26.750000 -2.458087 -1.996849
26.800000 -2.408925 -1.997348
26.850000 -2.349730 -1.997840
26.900000 -2.282082 -1.998324
26.950000 -2.207766 -1.998801
27.000000 -2.128717 -1.999271
27.050000 -2.046981 -1.999735
27.100000 -1.964652 -2.000191
27.150000 -1.883824 -2.000641
27.200000 -1.806540 -2.001084
27.250000 -1.734736 -2.001520
27.300000 -1.670196 -2.001950
27.350000 -1.614506 -2.002374
27.400000 -1.569019 -2.002791
27.450000 -1.534818 -2.003202
27.500000 -1.512693 -2.003607
