fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.700000 42.632988 37.812747
3.750000 42.916585 37.147866
3.800000 43.046122 36.494582
3.850000 43.004528 35.852678
3.900000 42.779728 35.221942
3.950000 42.364848 34.602167
4.000000 41.758287 33.993149
4.050000 40.963652 33.394688
4.100000 39.989561 32.806589
4.150000 38.849322 32.228661
4.200000 37.560499 31.660716
4.250000 36.144373 31.102571
4.300000 34.625329 30.554045
4.350000 33.030159 30.014962
4.400000 31.387336 29.485150
4.450000 29.726241 28.964439
4.500000 28.076396 28.452663
4.550000 26.466699 27.949659
4.600000 24.924692 27.455267
4.650000 23.475883 26.969332
4.700000 22.143121 26.491700
4.750000 20.946067 26.022221
4.800000 19.900743 25.560747
4.850000 19.019187 25.107135
4.900000 18.309222 24.661242
4.950000 17.774332 24.222930
5.000000 17.413647 23.792063
5.050000 17.222053 23.368507
5.100000 17.190394 22.952131
5.150000 17.305783 22.542807
5.200000 17.552000 22.140409
5.250000 17.909965 21.744813
5.300000 18.358280 21.355899
5.350000 18.873815 20.973548
5.400000 19.432333 20.597642
5.450000 20.009124 20.228069
5.500000 20.579645 19.864716
5.550000 21.120142 19.507472
5.600000 21.608240 19.156230
5.650000 22.023484 18.810884
5.700000 22.347823 18.471330
5.750000 22.566027 18.137467
5.800000 22.666013 17.809194
5.850000 22.639098 17.486413
5.900000 22.480150 17.169028
5.950000 22.187650 16.856944
6.000000 21.763657 16.550070
6.050000 21.213689 16.248313
6.100000 20.546510 15.951585
6.150000 19.773843 15.659797
6.200000 18.910011 15.372865
6.250000 17.971517 15.090703
6.300000 16.976583 14.813229
6.350000 15.944643 14.540362
6.400000 14.895825 14.272021
6.450000 13.850421 14.008128
6.500000 12.828359 13.748606
6.550000 11.848702 13.493381
6.600000 10.929175 13.242377
6.650000 10.085731 12.995522
6.700000 9.332184 12.752745
6.750000 8.679883 12.513975
6.800000 8.137477 12.279144
6.850000 7.710740 12.048184
6.900000 7.402475 11.821029
6.950000 7.212499 11.597613
7.000000 7.137703 11.377872
7.050000 7.172187 11.161744
7.100000 7.307460 10.949167
7.150000 7.532707 10.740080
7.200000 7.835108 10.534425
7.250000 8.200203 10.332141
7.300000 8.612289 10.133173
7.350000 9.054850 9.937463
7.400000 9.510986 9.744957
7.450000 9.963856 9.555599
7.500000 10.397105 9.369337
7.550000 10.795273 9.186118
7.600000 11.144167 9.005891
7.650000 11.431205 8.828605
7.700000 11.645701 8.654210
7.750000 11.779102 8.482658
7.800000 11.825166 8.313900
7.850000 11.780075 8.147890
7.900000 11.642485 7.984581
7.950000 11.413513 7.823927
8.000000 11.096657 7.665885
8.050000 10.697667 7.510410
8.100000 10.224345 7.357459
8.150000 9.686311 7.206990
8.200000 9.094719 7.058961
8.250000 8.461942 6.913332
8.300000 7.801232 6.770062
8.350000 7.126362 6.629111
8.400000 6.451260 6.490442
8.450000 5.789657 6.354015
8.500000 5.154731 6.219794
8.550000 4.558781 6.087742
8.600000 4.012932 5.957822
8.650000 3.526869 5.830000
8.700000 3.108615 5.704239
8.750000 2.764360 5.580507
8.800000 2.498333 5.458768
8.850000 2.312736 5.338991
8.900000 2.207718 5.221143
8.950000 2.181417 5.105191
