fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.600000 19.558335 18.490420
3.650000 19.226522 18.075558
3.700000 18.875222 17.669857
3.750000 18.503129 17.273102
3.800000 18.109673 16.885090
3.850000 17.695026 16.505617
3.900000 17.260081 16.134489
3.950000 16.806428 15.771512
4.000000 16.336297 15.416501
4.050000 15.852500 15.069273
4.100000 15.358350 14.729650
4.150000 14.857573 14.397459
4.200000 14.354212 14.072530
4.250000 13.852517 13.754697
4.300000 13.356841 13.443800
4.350000 12.871527 13.139681
4.400000 12.400798 12.842187
4.450000 11.948654 12.551166
4.500000 11.518768 12.266474
4.550000 11.114403 11.987967
4.600000 10.738325 11.715505
4.650000 10.392740 11.448953
4.700000 10.079241 11.188177
4.750000 9.798772 10.933048
4.800000 9.551604 10.683438
4.850000 9.337333 10.439224
4.900000 9.154891 10.200286
4.950000 9.002576 9.966505
5.000000 8.878093 9.737765
5.050000 8.778613 9.513955
5.100000 8.700843 9.294965
5.150000 8.641109 9.080687
5.200000 8.595442 8.871016
5.250000 8.559676 8.665850
5.300000 8.529549 8.465089
5.350000 8.500806 8.268636
5.400000 8.469295 8.076394
5.450000 8.431072 7.888271
5.500000 8.382486 7.704175
5.550000 8.320269 7.524018
5.600000 8.241604 7.347713
5.650000 8.144195 7.175175
5.700000 8.026311 7.006320
5.750000 7.886824 6.841068
5.800000 7.725227 6.679340
5.850000 7.541646 6.521059
5.900000 7.336821 6.366147
5.950000 7.112087 6.214533
6.000000 6.869336 6.066143
6.050000 6.610960 5.920907
6.100000 6.339789 5.778757
6.150000 6.059021 5.639623
6.200000 5.772134 5.503442
6.250000 5.482799 5.370148
6.300000 5.194790 5.239679
6.350000 4.911889 5.111973
6.400000 4.637789 4.986969
6.450000 4.376010 4.864610
6.500000 4.129806 4.744838
6.550000 3.902093 4.627597
6.600000 3.695375 4.512831
6.650000 3.511686 4.400487
6.700000 3.352546 4.290513
6.750000 3.218921 4.182858
6.800000 3.111209 4.077471
6.850000 3.029230 3.974303
6.900000 2.972233 3.873307
