fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.200000 6.777179 7.309487
3.250000 6.779760 7.203647
3.300000 6.791171 7.099436
3.350000 6.808693 6.996828
3.400000 6.829563 6.895794
3.450000 6.851032 6.796311
3.500000 6.870426 6.698352
3.550000 6.885205 6.601893
3.600000 6.893012 6.506910
3.650000 6.891725 6.413377
3.700000 6.879495 6.321273
3.750000 6.854782 6.230572
3.800000 6.816383 6.141254
3.850000 6.763452 6.053294
3.900000 6.695508 5.966673
3.950000 6.612442 5.881366
4.000000 6.514508 5.797355
4.050000 6.402312 5.714617
4.100000 6.276789 5.633132
4.150000 6.139180 5.552881
4.200000 5.990993 5.473843
4.250000 5.833966 5.395998
4.300000 5.670024 5.319329
4.350000 5.501232 5.243815
4.400000 5.329748 5.169439
4.450000 5.157769 5.096182
4.500000 4.987487 5.024027
4.550000 4.821036 4.952956
4.600000 4.660447 4.882952
4.650000 4.507605 4.813998
4.700000 4.364211 4.746077
4.750000 4.231746 4.679173
4.800000 4.111443 4.613271
4.850000 4.004266 4.548353
4.900000 3.910889 4.484405
4.950000 3.831694 4.421411
5.000000 3.766759 4.359356
5.050000 3.715872 4.298226
5.100000 3.678531 4.238006
5.150000 3.653968 4.178682
5.200000 3.641168 4.120240
5.250000 3.638896 4.062665
5.300000 3.645726 4.005946
5.350000 3.660083 3.950067
5.400000 3.680272 3.895016
5.450000 3.704522 3.840780
5.500000 3.731026 3.787347
5.550000 3.757980 3.734704
5.600000 3.783625 3.682838
5.650000 3.806280 3.631738
5.700000 3.824381 3.581392
5.750000 3.836514 3.531788
5.800000 3.841438 3.482914
5.850000 3.838112 3.434761
5.900000 3.825716 3.387315
5.950000 3.803658 3.340567
6.000000 3.771588 3.294505
6.050000 3.729399 3.249120
6.100000 3.677224 3.204400
6.150000 3.615428 3.160336
6.200000 3.544594 3.116917
6.250000 3.465509 3.074134
6.300000 3.379140 3.031977
6.350000 3.286607 2.990436
6.400000 3.189160 2.949502
6.450000 3.088144 2.909166
6.500000 2.984972 2.869418
6.550000 2.881086 2.830249
6.600000 2.777930 2.791652
6.650000 2.676916 2.753616
6.700000 2.579392 2.716134
6.750000 2.486615 2.679198
6.800000 2.399726 2.642798
6.850000 2.319724 2.606927
6.900000 2.247447 2.571576
6.950000 2.183560 2.536739
7.000000 2.128539 2.502407
7.050000 2.082668 2.468572
7.100000 2.046033 2.435227
7.150000 2.018526 2.402365
7.200000 1.999851 2.369978
7.250000 1.989534 2.338060
7.300000 1.986934 2.306602
7.350000 1.991266 2.275599
7.400000 2.001615 2.245044
7.450000 2.016962 2.214929
7.500000 2.036209 2.185248
7.550000 2.058202 2.155995
7.600000 2.081758 2.127163
