fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.600000 39.475107 38.986563
3.650000 39.173640 38.296237
3.700000 38.858883 37.618176
3.750000 38.521585 36.952147
3.800000 38.153453 36.297921
3.850000 37.747352 35.655273
3.900000 37.297467 35.023986
3.950000 36.799435 34.403843
4.000000 36.250441 33.794635
4.050000 35.649267 33.196156
4.100000 34.996308 32.608204
4.150000 34.293541 32.030582
4.200000 33.544457 31.463097
4.250000 32.753953 30.905559
4.300000 31.928194 30.357782
4.350000 31.074441 29.819585
4.400000 30.200848 29.290790
4.450000 29.316248 28.771223
4.500000 28.429914 28.260711
4.550000 27.551321 27.759089
4.600000 26.689891 27.266191
4.650000 25.854760 26.781858
4.700000 25.054533 26.305931
4.750000 24.297076 25.838256
4.800000 23.589311 25.378681
4.850000 22.937048 24.927059
4.900000 22.344841 24.483243
4.950000 21.815880 24.047092
5.000000 21.351919 23.618465
5.050000 20.953235 23.197226
5.100000 20.618638 22.783241
5.150000 20.345500 22.376377
5.200000 20.129839 21.976505
5.250000 19.966426 21.583500
5.300000 19.848920 21.197236
5.350000 19.770043 20.817593
5.400000 19.721765 20.444450
5.450000 19.695512 20.077692
5.500000 19.682384 19.717203
5.550000 19.673386 19.362870
5.600000 19.659649 19.014584
5.650000 19.632654 18.672235
5.700000 19.584443 18.335719
5.750000 19.507811 18.004930
5.800000 19.396486 17.679767
5.850000 19.245270 17.360128
5.900000 19.050166 17.045917
5.950000 18.808466 16.737037
6.000000 18.518802 16.433392
6.050000 18.181172 16.134891
6.100000 17.796925 15.841441
6.150000 17.368712 15.552954
6.200000 16.900405 15.269342
6.250000 16.396989 14.990520
6.300000 15.864422 14.716401
6.350000 15.309471 14.446905
6.400000 14.739534 14.181949
6.450000 14.162447 13.921453
6.500000 13.586272 13.665340
6.550000 13.019095 13.413532
6.600000 12.468814 13.165955
6.650000 11.942942 12.922534
6.700000 11.448413 12.683196
6.750000 10.991413 12.447871
6.800000 10.577222 12.216488
6.850000 10.210092 11.988978
6.900000 9.893142 11.765275
6.950000 9.628285 11.545311
7.000000 9.416192 11.329023
7.050000 9.256282 11.116346
7.100000 9.146743 10.907217
7.150000 9.084591 10.701576
7.200000 9.065752 10.499361
7.250000 9.085172 10.300514
7.300000 9.136955 10.104976
7.350000 9.214514 9.912691
7.400000 9.310749 9.723602
7.450000 9.418224 9.537654
7.500000 9.529361 9.354793
7.550000 9.636632 9.174966
7.600000 9.732747 8.998121
7.650000 9.810837 8.824207
7.700000 9.864624 8.653173
7.750000 9.888573 8.484970
7.800000 9.878028 8.319550
7.850000 9.829318 8.156865
7.900000 9.739843 7.996868
7.950000 9.608129 7.839514
8.000000 9.433855 7.684756
8.050000 9.217852 7.532552
8.100000 8.962069 7.382857
8.150000 8.669513 7.235629
8.200000 8.344165 7.090825
8.250000 7.990865 6.948406
8.300000 7.615187 6.808329
8.350000 7.223284 6.670555
8.400000 6.821730 6.535046
8.450000 6.417348 6.401762
8.500000 6.017030 6.270667
