fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
24.550000 -2.167998 -2.044100
24.600000 -2.158691 -2.044989
24.650000 -2.146633 -2.045865
24.700000 -2.132212 -2.046728
24.750000 -2.115872 -2.047579
24.800000 -2.098093 -2.048416
24.850000 -2.079387 -2.049241
24.900000 -2.060275 -2.050053
24.950000 -2.041282 -2.050853
25.000000 -2.022916 -2.051641
25.050000 -2.005659 -2.052417
25.100000 -1.989957 -2.053182
25.150000 -1.976204 -2.053935
25.200000 -1.964737 -2.054677
25.250000 -1.955825 -2.055408
25.300000 -1.949667 -2.056127
25.350000 -1.946387 -2.056836
25.400000 -1.946031 -2.057535
25.450000 -1.948567 -2.058222
25.500000 -1.953891 -2.058900
25.550000 -1.961828 -2.059567
25.600000 -1.972137 -2.060224
25.650000 -1.984523 -2.060872
25.700000 -1.998640 -2.061510
25.750000 -2.014106 -2.062138
25.800000 -2.030510 -2.062756
25.850000 -2.047426 -2.063366
25.900000 -2.064422 -2.063966
25.950000 -2.081073 -2.064558
26.000000 -2.096970 -2.065140
26.050000 -2.111732 -2.065714
26.100000 -2.125015 -2.066279
26.150000 -2.136519 -2.066835
26.200000 -2.145997 -2.067384
26.250000 -2.153257 -2.067924
26.300000 -2.158171 -2.068456
26.350000 -2.160670 -2.068980
26.400000 -2.160752 -2.069496
26.450000 -2.158476 -2.070004
26.500000 -2.153960 -2.070505
26.550000 -2.147379 -2.070999
26.600000 -2.138956 -2.071484
26.650000 -2.128957 -2.071963
26.700000 -2.117686 -2.072435
26.750000 -2.105470 -2.072899
26.800000 -2.092657 -2.073356
26.850000 -2.079600 -2.073807
26.900000 -2.066655 -2.074251
26.950000 -2.054164 -2.074688
27.000000 -2.042453 -2.075119
27.050000 -2.031821 -2.075543
27.100000 -2.022531 -2.075961
27.150000 -2.014809 -2.076373
27.200000 -2.008833 -2.076778
27.250000 -2.004734 -2.077178
27.300000 -2.002591 -2.077571
27.350000 -2.002430 -2.077959
27.400000 -2.004227 -2.078340
27.450000 -2.007906 -2.078716
27.500000 -2.013345 -2.079087
27.550000 -2.020377 -2.079452
27.600000 -2.028799 -2.079811
27.650000 -2.038375 -2.080165
27.700000 -2.048843 -2.080514
27.750000 -2.059924 -2.080858
27.800000 -2.071329 -2.081196
27.850000 -2.082764 -2.081529
27.900000 -2.093943 -2.081858
27.950000 -2.104590 -2.082181
28.000000 -2.114448 -2.082500
28.050000 -2.123286 -2.082814
28.100000 -2.130905 -2.083123
28.150000 -2.137139 -2.083427
28.200000 -2.141863 -2.083727
28.250000 -2.144992 -2.084023
28.300000 -2.146484 -2.084314
28.350000 -2.146341 -2.084601
28.400000 -2.144606 -2.084883
28.450000 -2.141363 -2.085162
28.500000 -2.136732 -2.085436
28.550000 -2.130869 -2.085706
28.600000 -2.123955 -2.085972
28.650000 -2.116198 -2.086234
28.700000 -2.107821 -2.086492
28.750000 -2.099060 -2.086746
28.800000 -2.090155 -2.086997
28.850000 -2.081346 -2.087243
28.900000 -2.072865 -2.087487
28.950000 -2.064931 -2.087726
29.000000 -2.057745 -2.087962
29.050000 -2.051483 -2.088194
29.100000 -2.046296 -2.088423
29.150000 -2.042301 -2.088649
29.200000 -2.039585 -2.088871
29.250000 -2.038197 -2.089089
29.300000 -2.038154 -2.089305
29.350000 -2.039435 -2.089517
29.400000 -2.041987 -2.089726
29.450000 -2.045723 -2.089932
29.500000 -2.050529 -2.090135
29.550000 -2.056264 -2.090335
29.600000 -2.062768 -2.090532
29.650000 -2.069862 -2.090726
29.700000 -2.077356 -2.090917
29.750000 -2.085052 -2.091106
29.800000 -2.092754 -2.091291
29.850000 -2.100267 -2.091474
29.900000 -2.107404 -2.091654
29.950000 -2.113993 -2.091831
30.000000 -2.119881 -2.092006
30.050000 -2.124931 -2.092178
30.100000 -2.129036 -2.092347
30.150000 -2.132112 -2.092514
30.200000 -2.134104 -2.092679
30.250000 -2.134987 -2.092841
30.300000 -2.134764 -2.093001
30.350000 -2.133466 -2.093158
30.400000 -2.131152 -2.093313
30.450000 -2.127907 -2.093465
30.500000 -2.123837 -2.093616
30.550000 -2.119066 -2.093764
30.600000 -2.113737 -2.093910
30.650000 -2.108002 -2.094053
30.700000 -2.102020 -2.094195
30.750000 -2.095955 -2.094335
30.800000 -2.089969 -2.094472
30.850000 -2.084218 -2.094607
30.900000 -2.078851 -2.094741
30.950000 -2.074001 -2.094872
31.000000 -2.069787 -2.095001
31.050000 -2.066310 -2.095129
31.100000 -2.063647 -2.095254
31.150000 -2.061854 -2.095378
31.200000 -2.060964 -2.095500
31.250000 -2.060985 -2.095620
31.300000 -2.061902 -2.095738
31.350000 -2.063676 -2.095855
31.400000 -2.066247 -2.095970
31.450000 -2.069536 -2.096083
31.500000 -2.073447 -2.096194
31.550000 -2.077869 -2.096304
31.600000 -2.082680 -2.096412
31.650000 -2.087752 -2.096519
31.700000 -2.092951 -2.096624
31.750000 -2.098142 -2.096727
31.800000 -2.103194 -2.096829
31.850000 -2.107982 -2.096929
31.900000 -2.112390 -2.097028
31.950000 -2.116314 -2.097125
32.000000 -2.119665 -2.097221
32.050000 -2.122370 -2.097316
32.100000 -2.124374 -2.097409
32.150000 -2.125642 -2.097500
32.200000 -2.126157 -2.097591
32.250000 -2.125925 -2.097680
32.300000 -2.124967 -2.097768
32.350000 -2.123325 -2.097854
32.400000 -2.121058 -2.097939
32.450000 -2.118239 -2.098023
32.500000 -2.114953 -2.098105
32.550000 -2.111297 -2.098187
32.600000 -2.107375 -2.098267
32.650000 -2.103296 -2.098346
32.700000 -2.099170 -2.098424
32.750000 -2.095106 -2.098500
32.800000 -2.091212 -2.098576
32.850000 -2.087585 -2.098650
32.900000 -2.084316 -2.098724
32.950000 -2.081485 -2.098796
33.000000 -2.079158 -2.098867
33.050000 -2.077386 -2.098937
33.100000 -2.076208 -2.099006
33.150000 -2.075642 -2.099074
33.200000 -2.075694 -2.099141
33.250000 -2.076351 -2.099207
33.300000 -2.077586 -2.099272
33.350000 -2.079358 -2.099336
33.400000 -2.081611 -2.099399
33.450000 -2.084280 -2.099461
33.500000 -2.087289 -2.099523
33.550000 -2.090555 -2.099583
33.600000 -2.093989 -2.099642
33.650000 -2.097503 -2.099701
33.700000 -2.101004 -2.099759
33.750000 -2.104403 -2.099815
33.800000 -2.107617 -2.099871
33.850000 -2.110568 -2.099927
33.900000 -2.113185 -2.099981
33.950000 -2.115409 -2.100035
34.000000 -2.117192 -2.100087
34.050000 -2.118498 -2.100139
34.100000 -2.119304 -2.100190
34.150000 -2.119599 -2.100241
34.200000 -2.119389 -2.100291
34.250000 -2.118690 -2.100340
34.300000 -2.117530 -2.100388
34.350000 -2.115950 -2.100435
34.400000 -2.114001 -2.100482
34.450000 -2.111741 -2.100528
34.500000 -2.109236 -2.100574
34.550000 -2.106557 -2.100618
34.600000 -2.103778 -2.100663
34.650000 -2.100973 -2.100706
34.700000 -2.098218 -2.100749
34.750000 -2.095582 -2.100791
34.800000 -2.093134 -2.100833
34.850000 -2.090933 -2.100873
34.900000 -2.089033 -2.100914
34.950000 -2.087478 -2.100954
35.000000 -2.086303 -2.100993
35.050000 -2.085530 -2.101031
35.100000 -2.085174 -2.101069
35.150000 -2.085236 -2.101107
35.200000 -2.085707 -2.101144
35.250000 -2.086568 -2.101180
35.300000 -2.087790 -2.101216
35.350000 -2.089335 -2.101251
35.400000 -2.091158 -2.101286
35.450000 -2.093206 -2.101320
35.500000 -2.095424 -2.101354
35.550000 -2.097752 -2.101387
35.600000 -2.100127 -2.101420
35.650000 -2.102489 -2.101452
35.700000 -2.104778 -2.101484
35.750000 -2.106936 -2.101515
35.800000 -2.108911 -2.101546
35.850000 -2.110658 -2.101576
35.900000 -2.112135 -2.101606
35.950000 -2.113310 -2.101636
36.000000 -2.114161 -2.101665
36.050000 -2.114672 -2.101693
36.100000 -2.114838 -2.101721
36.150000 -2.114661 -2.101749
36.200000 -2.114154 -2.101777
36.250000 -2.113338 -2.101804
36.300000 -2.112239 -2.101830
36.350000 -2.110893 -2.101856
36.400000 -2.109341 -2.101882
36.450000 -2.107626 -2.101908
36.500000 -2.105798 -2.101933
36.550000 -2.103906 -2.101957
36.600000 -2.102002 -2.101982
36.650000 -2.100134 -2.102006
36.700000 -2.098353 -2.102029
36.750000 -2.096701 -2.102052
36.800000 -2.095221 -2.102075
36.850000 -2.093947 -2.102098
36.900000 -2.092910 -2.102120
36.950000 -2.092131 -2.102142
37.000000 -2.091626 -2.102164
37.050000 -2.091404 -2.102185
37.100000 -2.091465 -2.102206
37.150000 -2.091803 -2.102226
37.200000 -2.092404 -2.102247
37.250000 -2.093247 -2.102267
37.300000 -2.094307 -2.102286
37.350000 -2.095552 -2.102306
37.400000 -2.096947 -2.102325
37.450000 -2.098454 -2.102344
37.500000 -2.100032 -2.102362
37.550000 -2.101638 -2.102381
37.600000 -2.103232 -2.102399
37.650000 -2.104774 -2.102417
37.700000 -2.106223 -2.102434
37.750000 -2.107547 -2.102451
37.800000 -2.108712 -2.102468
37.850000 -2.109693 -2.102485
37.900000 -2.110468 -2.102502
37.950000 -2.111022 -2.102518
38.000000 -2.111346 -2.102534
38.050000 -2.111435 -2.102550
38.100000 -2.111293 -2.102565
38.150000 -2.110928 -2.102581
38.200000 -2.110355 -2.102596
38.250000 -2.109592 -2.102611
38.300000 -2.108664 -2.102625
38.350000 -2.107599 -2.102640
38.400000 -2.106426 -2.102654
38.450000 -2.105180 -2.102668
38.500000 -2.103893 -2.102682
38.550000 -2.102600 -2.102695
38.600000 -2.101336 -2.102709
38.650000 -2.100132 -2.102722
38.700000 -2.099019 -2.102735
38.750000 -2.098024 -2.102748
38.800000 -2.097171 -2.102760
38.850000 -2.096479 -2.102773
38.900000 -2.095964 -2.102785
38.950000 -2.095636 -2.102797
39.000000 -2.095499 -2.102809
39.050000 -2.095554 -2.102821
39.100000 -2.095796 -2.102832
39.150000 -2.096215 -2.102844
39.200000 -2.096797 -2.102855
39.250000 -2.097524 -2.102866
39.300000 -2.098375 -2.102877
39.350000 -2.099326 -2.102888
39.400000 -2.100350 -2.102898
39.450000 -2.101419 -2.102909
39.500000 -2.102506 -2.102919
39.550000 -2.103582 -2.102929
39.600000 -2.104620 -2.102939
39.650000 -2.105594 -2.102949
39.700000 -2.106481 -2.102959
39.750000 -2.107259 -2.102968
39.800000 -2.107910 -2.102977
39.850000 -2.108422 -2.102987
39.900000 -2.108782 -2.102996
39.950000 -2.108986 -2.103005
40.000000 -2.109032 -2.103014
40.050000 -2.108920 -2.103022
40.100000 -2.108659 -2.103031
40.150000 -2.108258 -2.103039
40.200000 -2.107729 -2.103048
40.250000 -2.107090 -2.103056
40.300000 -2.106360 -2.103064
40.350000 -2.105558 -2.103072
40.400000 -2.104709 -2.103080
40.450000 -2.103834 -2.103088
40.500000 -2.102957 -2.103095
40.550000 -2.102101 -2.103103
40.600000 -2.101288 -2.103110
40.650000 -2.100538 -2.103117
40.700000 -2.099870 -2.103125
40.750000 -2.099300 -2.103132
40.800000 -2.098839 -2.103139
40.850000 -2.098499 -2.103146
40.900000 -2.098286 -2.103152
40.950000 -2.098203 -2.103159
41.000000 -2.098250 -2.103166
41.050000 -2.098422 -2.103172
41.100000 -2.098715 -2.103179
41.150000 -2.099117 -2.103185
41.200000 -2.099616 -2.103191
41.250000 -2.100198 -2.103197
41.300000 -2.100845 -2.103203
41.350000 -2.101541 -2.103209
41.400000 -2.102267 -2.103215
41.450000 -2.103002 -2.103221
41.500000 -2.103729 -2.103226
41.550000 -2.104428 -2.103232
41.600000 -2.105082 -2.103237
41.650000 -2.105676 -2.103243
41.700000 -2.106196 -2.103248
41.750000 -2.106628 -2.103253
41.800000 -2.106965 -2.103259
41.850000 -2.107200 -2.103264
41.900000 -2.107328 -2.103269
41.950000 -2.107349 -2.103274
42.000000 -2.107264 -2.103279
42.050000 -2.107078 -2.103283
42.100000 -2.106797 -2.103288
42.150000 -2.106431 -2.103293
42.200000 -2.105991 -2.103297
42.250000 -2.105491 -2.103302
42.300000 -2.104944 -2.103306
42.350000 -2.104365 -2.103311
42.400000 -2.103770 -2.103315
42.450000 -2.103176 -2.103320
42.500000 -2.102597 -2.103324
42.550000 -2.102048 -2.103328
42.600000 -2.101544 -2.103332
42.650000 -2.101095 -2.103336
42.700000 -2.100714 -2.103340
42.750000 -2.100407 -2.103344
42.800000 -2.100183 -2.103348
42.850000 -2.100045 -2.103352
42.900000 -2.099996 -2.103355
42.950000 -2.100034 -2.103359
43.000000 -2.100157 -2.103363
43.050000 -2.100361 -2.103366
43.100000 -2.100639 -2.103370
43.150000 -2.100981 -2.103373
43.200000 -2.101379 -2.103377
43.250000 -2.101820 -2.103380
43.300000 -2.102294 -2.103383
43.350000 -2.102785 -2.103387
43.400000 -2.103283 -2.103390
43.450000 -2.103774 -2.103393
43.500000 -2.104245 -2.103396
43.550000 -2.104685 -2.103399
43.600000 -2.105083 -2.103402
43.650000 -2.105429 -2.103405
43.700000 -2.105717 -2.103408
43.750000 -2.105939 -2.103411
43.800000 -2.106091 -2.103414
43.850000 -2.106171 -2.103417
43.900000 -2.106179 -2.103420
43.950000 -2.106115 -2.103422
44.000000 -2.105982 -2.103425
44.050000 -2.105786 -2.103428
44.100000 -2.105533 -2.103430
44.150000 -2.105231 -2.103433
44.200000 -2.104888 -2.103436
44.250000 -2.104515 -2.103438
44.300000 -2.104121 -2.103441
44.350000 -2.103717 -2.103443
44.400000 -2.103314 -2.103445
44.450000 -2.102923 -2.103448
44.500000 -2.102553 -2.103450
44.550000 -2.102213 -2.103452
44.600000 -2.101912 -2.103455
44.650000 -2.101658 -2.103457
44.700000 -2.101454 -2.103459
44.750000 -2.101307 -2.103461
44.800000 -2.101218 -2.103463
44.850000 -2.101189 -2.103466
44.900000 -2.101219 -2.103468
44.950000 -2.101307 -2.103470
45.000000 -2.101449 -2.103472
45.050000 -2.101641 -2.103474
45.100000 -2.101876 -2.103476
45.150000 -2.102148 -2.103477
45.200000 -2.102449 -2.103479
45.250000 -2.102770 -2.103481
45.300000 -2.103104 -2.103483
45.350000 -2.103441 -2.103485
45.400000 -2.103772 -2.103487
45.450000 -2.104089 -2.103488
