fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.650000 23.627628 22.385687
3.700000 23.243270 21.918975
3.750000 22.835965 21.461916
3.800000 22.404585 21.014302
3.850000 21.948822 20.575926
3.900000 21.469186 20.146588
3.950000 20.966974 19.726094
4.000000 20.444234 19.314252
4.050000 19.903701 18.910875
4.100000 19.348722 18.515780
4.150000 18.783165 18.128791
4.200000 18.211317 17.749732
4.250000 17.637773 17.378434
4.300000 17.067319 17.014730
4.350000 16.504810 16.658458
4.400000 15.955050 16.309459
4.450000 15.422671 15.967579
4.500000 14.912021 15.632665
4.550000 14.427058 15.304570
4.600000 13.971250 14.983148
4.650000 13.547501 14.668258
4.700000 13.158073 14.359762
4.750000 12.804539 14.057525
4.800000 12.487748 13.761414
4.850000 12.207805 13.471299
4.900000 11.964073 13.187056
4.950000 11.755192 12.908559
5.000000 11.579113 12.635689
5.050000 11.433154 12.368326
5.100000 11.314064 12.106357
5.150000 11.218103 11.849667
5.200000 11.141138 11.598145
5.250000 11.078737 11.351685
5.300000 11.026280 11.110181
5.350000 10.979069 10.873528
5.400000 10.932436 10.641627
5.450000 10.881857 10.414377
5.500000 10.823055 10.191684
5.550000 10.752098 9.973450
5.600000 10.665490 9.759586
5.650000 10.560248 9.549999
5.700000 10.433967 9.344601
5.750000 10.284874 9.143306
5.800000 10.111858 8.946029
5.850000 9.914492 8.752687
5.900000 9.693036 8.563199
5.950000 9.448420 8.377485
6.000000 9.182218 8.195469
6.050000 8.896598 8.017073
6.100000 8.594266 7.842223
6.150000 8.278394 7.670848
6.200000 7.952538 7.502875
6.250000 7.620544 7.338234
6.300000 7.286458 7.176859
6.350000 6.954416 7.018681
6.400000 6.628551 6.863636
6.450000 6.312887 6.711659
6.500000 6.011241 6.562689
6.550000 5.727135 6.416664
6.600000 5.463707 6.273523
6.650000 5.223644 6.133209
6.700000 5.009113 5.995664
6.750000 4.821715 5.860831
6.800000 4.662452 5.728656
6.850000 4.531702 5.599085
6.900000 4.429219 5.472064
6.950000 4.354138 5.347543
7.000000 4.305004 5.225471
7.050000 4.279808 5.105798
7.100000 4.276042 4.988476
7.150000 4.290758 4.873458
7.200000 4.320648 4.760697
7.250000 4.362119 4.650147
7.300000 4.411385 4.541764
7.350000 4.464557 4.435505
7.400000 4.517738 4.331326
7.450000 4.567114 4.229187
7.500000 4.609045 4.129045
7.550000 4.640153 4.030862
7.600000 4.657392 3.934597
7.650000 4.658129 3.840213
7.700000 4.640192 3.747671
7.750000 4.601924 3.656935
7.800000 4.542218 3.567969
7.850000 4.460531 3.480737
7.900000 4.356901 3.395205
7.950000 4.231932 3.311339
8.000000 4.086780 3.229105
8.050000 3.923115 3.148472
8.100000 3.743077 3.069407
8.150000 3.549222 2.991878
8.200000 3.344453 2.915857
8.250000 3.131947 2.841312
8.300000 2.915077 2.768214
8.350000 2.697326 2.696534
8.400000 2.482203 2.626245
8.450000 2.273159 2.557319
8.500000 2.073500 2.489729
8.550000 1.886312 2.423447
8.600000 1.714382 2.358450
8.650000 1.560142 2.294710
8.700000 1.425605 2.232204
8.750000 1.312321 2.170906
8.800000 1.221346 2.110793
8.850000 1.153218 2.051842
8.900000 1.107949 1.994030
8.950000 1.085027 1.937333
9.000000 1.083435 1.881731
9.050000 1.101674 1.827202
9.100000 1.137812 1.773724
9.150000 1.189523 1.721277
9.200000 1.254154 1.669841
9.250000 1.328788 1.619396
9.300000 1.410314 1.569921
9.350000 1.495509 1.521399
9.400000 1.581110 1.473811
9.450000 1.663896 1.427138
9.500000 1.740763 1.381362
9.550000 1.808798 1.336466
9.600000 1.865350 1.292432
9.650000 1.908084 1.249245
9.700000 1.935041 1.206886
9.750000 1.944678 1.165340
9.800000 1.935904 1.124591
9.850000 1.908097 1.084624
9.900000 1.861121 1.045422
9.950000 1.795319 1.006972
10.000000 1.711504 0.969259
