fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.650000 42.122082 38.270450
3.700000 42.687310 37.589295
3.750000 43.107524 36.920134
3.800000 43.357283 36.262741
3.850000 43.416382 35.616894
3.900000 43.270270 34.982377
3.950000 42.910306 34.358976
4.000000 42.333867 33.746484
4.050000 41.544291 33.144697
4.100000 40.550664 32.553415
4.150000 39.367470 31.972443
4.200000 38.014102 31.401590
4.250000 36.514254 30.840666
4.300000 34.895220 30.289489
4.350000 33.187105 29.747879
4.400000 31.421985 29.215659
4.450000 29.633031 28.692655
4.500000 27.853617 28.178700
4.550000 26.116450 27.673625
4.600000 24.452724 27.177270
4.650000 22.891338 26.689474
4.700000 21.458184 26.210080
4.750000 20.175533 25.738936
4.800000 19.061519 25.275892
4.850000 18.129749 24.820799
4.900000 17.389031 24.373515
4.950000 16.843242 23.933896
5.000000 16.491312 23.501805
5.050000 16.327355 23.077106
5.100000 16.340906 22.659665
5.150000 16.517283 22.249351
5.200000 16.838048 21.846036
5.250000 17.281555 21.449595
5.300000 17.823574 21.059903
5.350000 18.437968 20.676841
5.400000 19.097406 20.300289
5.450000 19.774094 19.930132
5.500000 20.440504 19.566254
5.550000 21.070078 19.208544
5.600000 21.637899 18.856893
5.650000 22.121306 18.511193
5.700000 22.500426 18.171337
5.750000 22.758645 17.837223
5.800000 22.882963 17.508749
5.850000 22.864262 17.185814
5.900000 22.697464 16.868322
5.950000 22.381583 16.556176
6.000000 21.919660 16.249282
6.050000 21.318612 15.947547
6.100000 20.588966 15.650881
6.150000 19.744514 15.359195
6.200000 18.801893 15.072401
6.250000 17.780085 14.790414
6.300000 16.699885 14.513150
6.350000 15.583316 14.240526
6.400000 14.453033 13.972460
6.450000 13.331720 13.708875
6.500000 12.241499 13.449690
6.550000 11.203359 13.194831
6.600000 10.236639 12.944221
6.650000 9.358548 12.697787
6.700000 8.583765 12.455457
6.750000 7.924100 12.217158
6.800000 7.388245 11.982823
6.850000 6.981606 11.752381
6.900000 6.706225 11.525766
6.950000 6.560795 11.302911
7.000000 6.540755 11.083752
7.050000 6.638471 10.868225
7.100000 6.843493 10.656268
7.150000 7.142882 10.447819
7.200000 7.521595 10.242818
7.250000 7.962911 10.041205
7.300000 8.448899 9.842923
7.350000 8.960908 9.647915
7.400000 9.480065 9.456124
7.450000 9.987763 9.267495
7.500000 10.466142 9.081975
7.550000 10.898538 8.899511
7.600000 11.269888 8.720049
7.650000 11.567089 8.543540
7.700000 11.779301 8.369933
7.750000 11.898180 8.199177
7.800000 11.918046 8.031226
7.850000 11.835975 7.866031
7.900000 11.651823 7.703546
7.950000 11.368169 7.543724
8.000000 10.990199 7.386521
8.050000 10.525513 7.231892
8.100000 9.983882 7.079793
8.150000 9.376950 6.930183
8.200000 8.717892 6.783018
8.250000 8.021043 6.638257
8.300000 7.301499 6.495861
8.350000 6.574710 6.355789
8.400000 5.856071 6.218001
8.450000 5.160520 6.082460
8.500000 4.502160 5.949128
8.550000 3.893909 5.817968
8.600000 3.347181 5.688943
8.650000 2.871625 5.562017
8.700000 2.474906 5.437156
8.750000 2.162539 5.314324
8.800000 1.937796 5.193487
8.850000 1.801656 5.074613
8.900000 1.752829 4.957669
8.950000 1.787832 4.842621
9.000000 1.901122 4.729439
9.050000 2.085276 4.618092
9.100000 2.331228 4.508548
9.150000 2.628529 4.400778
9.200000 2.965648 4.294753
9.250000 3.330291 4.190442
9.300000 3.709737 4.087819
9.350000 4.091173 3.986854
9.400000 4.462030 3.887520
9.450000 4.810305 3.789790
9.500000 5.124859 3.693638
9.550000 5.395688 3.599036
9.600000 5.614163 3.505961
9.650000 5.773225 3.414386
9.700000 5.867535 3.324286
9.750000 5.893582 3.235638
9.800000 5.849734 3.148416
9.850000 5.736245 3.062598
9.900000 5.555209 2.978161
9.950000 5.310472 2.895081
10.000000 5.007493 2.813336
10.050000 4.653170 2.732905
10.100000 4.255636 2.653765
10.150000 3.824020 2.575896
10.200000 3.368187 2.499276
10.250000 2.898473 2.423885
10.300000 2.425401 2.349703
10.350000 1.959405 2.276710
10.400000 1.510562 2.204886
10.450000 1.088334 2.134212
10.500000 0.701335 2.064669
10.550000 0.357125 1.996240
10.600000 0.062031 1.928905
10.650000 -0.178994 1.862646
10.700000 -0.362468 1.797447
10.750000 -0.486450 1.733289
10.800000 -0.550551 1.670156
10.850000 -0.555923 1.608031
10.900000 -0.505193 1.546897
10.950000 -0.402369 1.486739
11.000000 -0.252709 1.427540
11.050000 -0.062559 1.369285
11.100000 0.160833 1.311958
11.150000 0.409521 1.255544
11.200000 0.675083 1.200029
11.250000 0.948847 1.145398
11.300000 1.222121 1.091636
11.350000 1.486419 1.038729
11.400000 1.733681 0.986664
11.450000 1.956466 0.935426
11.500000 2.148138 0.885003
11.550000 2.303024 0.835381
11.600000 2.416536 0.786547
11.650000 2.485273 0.738488
11.700000 2.507085 0.691192
11.750000 2.481102 0.644646
11.800000 2.407735 0.598838
11.850000 2.288635 0.553757
11.900000 2.126628 0.509390
11.950000 1.925618 0.465727
12.000000 1.690465 0.422755
12.050000 1.426837 0.380463
12.100000 1.141047 0.338841
12.150000 0.839880 0.297877
12.200000 0.530401 0.257562
12.250000 0.219771 0.217884
12.300000 -0.084946 0.178834
12.350000 -0.376961 0.140400
12.400000 -0.649932 0.102574
12.450000 -0.898122 0.065346
12.500000 -1.116536 0.028705
12.550000 -1.301034 -0.007357
12.600000 -1.448426 -0.042851
12.650000 -1.556533 -0.077784
12.700000 -1.624224 -0.112166
12.750000 -1.651427 -0.146006
12.800000 -1.639112 -0.179313
12.850000 -1.589239 -0.212095
12.900000 -1.504693 -0.244360
12.950000 -1.389192 -0.276117
13.000000 -1.247168 -0.307374
13.050000 -1.083644 -0.338140
13.100000 -0.904092 -0.368421
13.150000 -0.714275 -0.398225
13.200000 -0.520103 -0.427561
13.250000 -0.327466 -0.456436
13.300000 -0.142087 -0.484857
13.350000 0.030621 -0.512831
13.400000 0.185696 -0.540366
13.450000 0.318743 -0.567468
13.500000 0.426034 -0.594145
13.550000 0.504598 -0.620403
13.600000 0.552278 -0.646249
13.650000 0.567773 -0.671689
13.700000 0.550655 -0.696731
13.750000 0.501363 -0.721379
13.800000 0.421170 -0.745642
13.850000 0.312141 -0.769524
13.900000 0.177057 -0.793032
13.950000 0.019331 -0.816171
14.000000 -0.157091 -0.838948
14.050000 -0.347849 -0.861369
14.100000 -0.548284 -0.883439
14.150000 -0.753570 -0.905163
14.200000 -0.958841 -0.926547
14.250000 -1.159318 -0.947597
14.300000 -1.350431 -0.968318
14.350000 -1.527936 -0.988715
14.400000 -1.688017 -1.008793
14.450000 -1.827379 -1.028557
14.500000 -1.943321 -1.048013
14.550000 -2.033796 -1.067165
14.600000 -2.097451 -1.086017
14.650000 -2.133648 -1.104576
14.700000 -2.142469 -1.122844
14.750000 -2.124697 -1.140828
14.800000 -2.081784 -1.158531
14.850000 -2.015799 -1.175958
14.900000 -1.929362 -1.193113
14.950000 -1.825568 -1.210001
15.000000 -1.707891 -1.226626
15.050000 -1.580095 -1.242992
15.100000 -1.446124 -1.259102
15.150000 -1.309997 -1.274962
15.200000 -1.175706 -1.290575
15.250000 -1.047108 -1.305944
15.300000 -0.927831 -1.321075
15.350000 -0.821184 -1.335970
15.400000 -0.730074 -1.350633
15.450000 -0.656943 -1.365068
15.500000 -0.603712 -1.379279
15.550000 -0.571740 -1.393269
15.600000 -0.561802 -1.407041
15.650000 -0.574080 -1.420600
15.700000 -0.608168 -1.433947
15.750000 -0.663097 -1.447088
15.800000 -0.737370 -1.460024
15.850000 -0.829012 -1.472759
15.900000 -0.935629 -1.485297
15.950000 -1.054482 -1.497640
16.000000 -1.182561 -1.509791
16.050000 -1.316671 -1.521754
16.100000 -1.453519 -1.533532
16.150000 -1.589801 -1.545126
16.200000 -1.722287 -1.556541
16.250000 -1.847906 -1.567779
16.300000 -1.963819 -1.578843
16.350000 -2.067493 -1.589736
16.400000 -2.156758 -1.600459
16.450000 -2.229855 -1.611017
16.500000 -2.285477 -1.621411
16.550000 -2.322793 -1.631644
16.600000 -2.341459 -1.641719
16.650000 -2.341617 -1.651637
16.700000 -2.323886 -1.661403
16.750000 -2.289331 -1.671017
16.800000 -2.239431 -1.680482
16.850000 -2.176031 -1.689801
16.900000 -2.101283 -1.698976
16.950000 -2.017593 -1.708009
17.000000 -1.927545 -1.716903
17.050000 -1.833835 -1.725659
17.100000 -1.739196 -1.734280
17.150000 -1.646330 -1.742767
17.200000 -1.557834 -1.751124
17.250000 -1.476138 -1.759351
17.300000 -1.403445 -1.767452
17.350000 -1.341676 -1.775427
17.400000 -1.292428 -1.783279
17.450000 -1.256937 -1.791010
17.500000 -1.236056 -1.798622
17.550000 -1.230235 -1.806117
17.600000 -1.239525 -1.813495
17.650000 -1.263577 -1.820760
17.700000 -1.301665 -1.827913
17.750000 -1.352707 -1.834956
17.800000 -1.415305 -1.841890
17.850000 -1.487784 -1.848718
17.900000 -1.568243 -1.855440
17.950000 -1.654610 -1.862059
18.000000 -1.744695 -1.868575
18.050000 -1.836252 -1.874992
18.100000 -1.927041 -1.881309
18.150000 -2.014881 -1.887529
18.200000 -2.097710 -1.893654
18.250000 -2.173631 -1.899684
18.300000 -2.240965 -1.905622
18.350000 -2.298285 -1.911468
18.400000 -2.344451 -1.917224
18.450000 -2.378632 -1.922892
18.500000 -2.400322 -1.928472
18.550000 -2.409349 -1.933967
18.600000 -2.405869 -1.939378
18.650000 -2.390361 -1.944705
18.700000 -2.363600 -1.949950
18.750000 -2.326642 -1.955115
18.800000 -2.280779 -1.960200
18.850000 -2.227512 -1.965208
18.900000 -2.168500 -1.970138
18.950000 -2.105517 -1.974993
19.000000 -2.040404 -1.979773
19.050000 -1.975018 -1.984480
19.100000 -1.911186 -1.989114
19.150000 -1.850656 -1.993678
19.200000 -1.795054 -1.998171
19.250000 -1.745844 -2.002596
19.300000 -1.704294 -2.006952
19.350000 -1.671445 -2.011242
19.400000 -1.648091 -2.015466
19.450000 -1.634761 -2.019626
19.500000 -1.631711 -2.023721
19.550000 -1.638926 -2.027754
19.600000 -1.656120 -2.031725
19.650000 -1.682752 -2.035635
19.700000 -1.718046 -2.039485
19.750000 -1.761014 -2.043277
19.800000 -1.810486 -2.047010
19.850000 -1.865147 -2.050686
19.900000 -1.923569 -2.054306
19.950000 -1.984253 -2.057870
20.000000 -2.045670 -2.061380
20.050000 -2.106302 -2.064836
20.100000 -2.164678 -2.068240
20.150000 -2.219413 -2.071591
20.200000 -2.269245 -2.074891
20.250000 -2.313059 -2.078140
20.300000 -2.349921 -2.081340
20.350000 -2.379093 -2.084491
20.400000 -2.400049 -2.087593
20.450000 -2.412487 -2.090649
20.500000 -2.416331 -2.093657
20.550000 -2.411729 -2.096620
20.600000 -2.399042 -2.099537
20.650000 -2.378836 -2.102410
20.700000 -2.351858 -2.105239
20.750000 -2.319015 -2.108024
20.800000 -2.281349 -2.110767
20.850000 -2.240005 -2.113469
20.900000 -2.196199 -2.116129
20.950000 -2.151186 -2.118748
21.000000 -2.106229 -2.121327
21.050000 -2.062560 -2.123867
21.100000 -2.021356 -2.126369
21.150000 -1.983703 -2.128832
21.200000 -1.950573 -2.131257
21.250000 -1.922801 -2.133646
21.300000 -1.901065 -2.135998
21.350000 -1.885872 -2.138314
21.400000 -1.877548 -2.140595
21.450000 -1.876233 -2.142841
21.500000 -1.881882 -2.145053
21.550000 -1.894267 -2.147232
21.600000 -1.912991 -2.149377
21.650000 -1.937498 -2.151489
21.700000 -1.967092 -2.153569
21.750000 -2.000958 -2.155618
21.800000 -2.038185 -2.157635
21.850000 -2.077792 -2.159622
21.900000 -2.118754 -2.161578
21.950000 -2.160031 -2.163504
22.000000 -2.200594 -2.165402
22.050000 -2.239452 -2.167270
22.100000 -2.275678 -2.169110
22.150000 -2.308430 -2.170922
22.200000 -2.336972 -2.172706
22.250000 -2.360691 -2.174463
22.300000 -2.379113 -2.176193
22.350000 -2.391907 -2.177898
22.400000 -2.398896 -2.179576
22.450000 -2.400056 -2.181228
22.500000 -2.395515 -2.182856
22.550000 -2.385544 -2.184459
22.600000 -2.370553 -2.186037
22.650000 -2.351069 -2.187592
22.700000 -2.327728 -2.189122
22.750000 -2.301252 -2.190630
22.800000 -2.272430 -2.192115
