fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.700000 20.518136 19.867571
3.750000 20.290545 19.446595
3.800000 20.049462 19.034327
3.850000 19.790710 18.630576
3.900000 19.510789 18.235159
3.950000 19.206950 17.847894
4.000000 18.877252 17.468605
4.050000 18.520597 17.097121
4.100000 18.136749 16.733273
4.150000 17.726322 16.376896
4.200000 17.290760 16.027831
4.250000 16.832286 15.685920
4.300000 16.353842 15.351009
4.350000 15.859003 15.022950
4.400000 15.351885 14.701596
4.450000 14.837033 14.386804
4.500000 14.319305 14.078433
4.550000 13.803747 13.776348
4.600000 13.295464 13.480415
4.650000 12.799493 13.190502
4.700000 12.320678 12.906483
4.750000 11.863549 12.628233
4.800000 11.432212 12.355630
4.850000 11.030249 12.088554
4.900000 10.660631 11.826889
4.950000 10.325650 11.570522
5.000000 10.026866 11.319339
5.050000 9.765070 11.073234
5.100000 9.540270 10.832098
5.150000 9.351695 10.595828
5.200000 9.197816 10.364322
5.250000 9.076391 10.137480
5.300000 8.984518 9.915205
5.350000 8.918714 9.697402
5.400000 8.874997 9.483976
5.450000 8.848991 9.274838
5.500000 8.836029 9.069898
5.550000 8.831267 8.869068
5.600000 8.829808 8.672264
5.650000 8.826809 8.479401
5.700000 8.817608 8.290399
5.750000 8.797824 8.105177
5.800000 8.763466 7.923657
5.850000 8.711023 7.745762
5.900000 8.637544 7.571419
5.950000 8.540703 7.400553
6.000000 8.418849 7.233093
6.050000 8.271038 7.068968
6.100000 8.097050 6.908112
6.150000 7.897385 6.750455
6.200000 7.673243 6.595933
6.250000 7.426490 6.444481
6.300000 7.159602 6.296037
6.350000 6.875599 6.150538
6.400000 6.577967 6.007925
6.450000 6.270564 5.868139
6.500000 5.957525 5.731122
6.550000 5.643156 5.596817
6.600000 5.331825 5.465170
6.650000 5.027857 5.336125
6.700000 4.735422 5.209631
6.750000 4.458440 5.085635
6.800000 4.200482 4.964087
6.850000 3.964683 4.844936
6.900000 3.753675 4.728135
6.950000 3.569516 4.613636
7.000000 3.413655 4.501392
7.050000 3.286889 4.391357
7.100000 3.189356 4.283487
7.150000 3.120533 4.177738
7.200000 3.079255 4.074068
7.250000 3.063744 3.972433
7.300000 3.071660 3.872795
7.350000 3.100161 3.775111
7.400000 3.145975 3.679343
7.450000 3.205483 3.585452
7.500000 3.274806 3.493401
7.550000 3.349907 3.403152
7.600000 3.426685 3.314670
7.650000 3.501076 3.227919
7.700000 3.569151 3.142864
7.750000 3.627211 3.059471
7.800000 3.671870 2.977708
7.850000 3.700140 2.897540
7.900000 3.709496 2.818938
7.950000 3.697935 2.741869
8.000000 3.664017 2.666302
8.050000 3.606897 2.592208
8.100000 3.526339 2.519557
8.150000 3.422715 2.448322
8.200000 3.296993 2.378472
8.250000 3.150704 2.309981
8.300000 2.985902 2.242822
8.350000 2.805108 2.176969
8.400000 2.611243 2.112395
8.450000 2.407555 2.049075
8.500000 2.197533 1.986984
8.550000 1.984825 1.926097
8.600000 1.773140 1.866392
8.650000 1.566161 1.807844
8.700000 1.367455 1.750431
8.750000 1.180385 1.694130
8.800000 1.008027 1.638919
8.850000 0.853103 1.584776
8.900000 0.717911 1.531681
8.950000 0.604276 1.479613
9.000000 0.513505 1.428552
9.050000 0.446364 1.378477
9.100000 0.403060 1.329369
9.150000 0.383239 1.281210
9.200000 0.386003 1.233980
9.250000 0.409934 1.187662
9.300000 0.453130 1.142237
9.350000 0.513260 1.097687
9.400000 0.587618 1.053996
9.450000 0.673198 1.011147
9.500000 0.766766 0.969123
9.550000 0.864937 0.927908
9.600000 0.964268 0.887486
9.650000 1.061331 0.847842
9.700000 1.152805 0.808960
9.750000 1.235548 0.770826
9.800000 1.306680 0.733424
9.850000 1.363642 0.696741
9.900000 1.404264 0.660762
9.950000 1.426806 0.625474
10.000000 1.430002 0.590863
10.050000 1.413086 0.556916
10.100000 1.375804 0.523620
10.150000 1.318417 0.490963
10.200000 1.241688 0.458931
10.250000 1.146864 0.427513
10.300000 1.035636 0.396696
10.350000 0.910094 0.366470
10.400000 0.772677 0.336822
10.450000 0.626104 0.307741
10.500000 0.473312 0.279216
10.550000 0.317376 0.251237
10.600000 0.161436 0.223793
10.650000 0.008619 0.196873
10.700000 -0.138038 0.170467
10.750000 -0.275659 0.144566
10.800000 -0.401603 0.119159
10.850000 -0.513521 0.094236
10.900000 -0.609416 0.069790
10.950000 -0.687686 0.045809
11.000000 -0.747159 0.022286
11.050000 -0.787123 -0.000789
11.100000 -0.807333 -0.023424
11.150000 -0.808020 -0.045628
11.200000 -0.789877 -0.067409
11.250000 -0.754040 -0.088775
11.300000 -0.702056 -0.109735
11.350000 -0.635844 -0.130295
11.400000 -0.557643 -0.150465
11.450000 -0.469957 -0.170251
11.500000 -0.375490 -0.189661
11.550000 -0.277079 -0.208702
11.600000 -0.177624 -0.227381
