fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.700000 17.763682 16.611482
3.750000 17.688324 16.252194
3.800000 17.580440 15.900459
3.850000 17.434393 15.556110
3.900000 17.245766 15.218985
3.950000 17.011454 14.888924
4.000000 16.729711 14.565774
4.050000 16.400175 14.249381
4.100000 16.023850 13.939600
4.150000 15.603057 13.636284
4.200000 15.141351 13.339294
4.250000 14.643413 13.048491
4.300000 14.114912 12.763741
4.350000 13.562342 12.484913
4.400000 12.992851 12.211877
4.450000 12.414044 11.944509
4.500000 11.833786 11.682686
4.550000 11.259998 11.426287
4.600000 10.700456 11.175197
4.650000 10.162598 10.929301
4.700000 9.653340 10.688486
4.750000 9.178905 10.452644
4.800000 8.744682 10.221668
4.850000 8.355097 9.995453
4.900000 8.013519 9.773898
4.950000 7.722182 9.556903
5.000000 7.482153 9.344371
5.050000 7.293313 9.136206
5.100000 7.154380 8.932315
5.150000 7.062956 8.732607
5.200000 7.015599 8.536993
5.250000 7.007922 8.345387
5.300000 7.034719 8.157703
5.350000 7.090100 7.973858
5.400000 7.167648 7.793771
5.450000 7.260586 7.617362
5.500000 7.361947 7.444554
5.550000 7.464748 7.275270
5.600000 7.562168 7.109436
5.650000 7.647707 6.946980
5.700000 7.715343 6.787831
5.750000 7.759677 6.631918
5.800000 7.776051 6.479175
5.850000 7.760654 6.329534
5.900000 7.710602 6.182930
5.950000 7.623996 6.039300
6.000000 7.499950 5.898582
6.050000 7.338596 5.760715
6.100000 7.141066 5.625639
6.150000 6.909449 5.493296
6.200000 6.646716 5.363628
6.250000 6.356639 5.236581
6.300000 6.043679 5.112100
6.350000 5.712863 4.990132
6.400000 5.369651 4.870623
6.450000 5.019792 4.753523
6.500000 4.669173 4.638783
6.550000 4.323671 4.526353
6.600000 3.989002 4.416186
6.650000 3.670586 4.308234
6.700000 3.373410 4.202451
6.750000 3.101910 4.098794
6.800000 2.859869 3.997218
6.850000 2.650331 3.897681
6.900000 2.475535 3.800139
6.950000 2.336871 3.704553
7.000000 2.234855 3.610882
7.050000 2.169132 3.519086
7.100000 2.138493 3.429127
7.150000 2.140921 3.340967
7.200000 2.173647 3.254570
7.250000 2.233237 3.169899
7.300000 2.315681 3.086919
7.350000 2.416501 3.005596
7.400000 2.530872 2.925894
7.450000 2.653745 2.847782
7.500000 2.779974 2.771227
7.550000 2.904447 2.696197
7.600000 3.022210 2.622661
