fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.650000 8.704155 8.351035
3.700000 8.629289 8.218986
3.750000 8.546535 8.089135
3.800000 8.454969 7.961442
3.850000 8.353924 7.835869
3.900000 8.243006 7.712377
3.950000 8.122091 7.590931
4.000000 7.991328 7.471493
4.050000 7.851128 7.354027
4.100000 7.702147 7.238500
4.150000 7.545274 7.124876
4.200000 7.381599 7.013123
4.250000 7.212388 6.903207
4.300000 7.039053 6.795096
4.350000 6.863113 6.688759
4.400000 6.686162 6.584164
4.450000 6.509827 6.481281
4.500000 6.335735 6.380080
4.550000 6.165474 6.280531
4.600000 6.000556 6.182607
4.650000 5.842387 6.086279
4.700000 5.692236 5.991519
4.750000 5.551204 5.898300
4.800000 5.420209 5.806596
4.850000 5.299962 5.716380
4.900000 5.190956 5.627627
4.950000 5.093459 5.540312
5.000000 5.007508 5.454409
5.050000 4.932915 5.369896
5.100000 4.869272 5.286747
5.150000 4.815966 5.204940
5.200000 4.772190 5.124452
5.250000 4.736969 5.045260
5.300000 4.709182 4.967343
5.350000 4.687589 4.890678
5.400000 4.670859 4.815244
5.450000 4.657604 4.741022
5.500000 4.646405 4.667989
5.550000 4.635849 4.596126
5.600000 4.624557 4.525413
5.650000 4.611216 4.455831
5.700000 4.594603 4.387361
5.750000 4.573616 4.319983
5.800000 4.547289 4.253681
5.850000 4.514817 4.188435
5.900000 4.475570 4.124229
5.950000 4.429101 4.061044
6.000000 4.375154 3.998863
6.050000 4.313667 3.937671
6.100000 4.244769 3.877450
6.150000 4.168774 3.818184
6.200000 4.086171 3.759857
6.250000 3.997609 3.702454
6.300000 3.903880 3.645960
6.350000 3.805898 3.590359
6.400000 3.704678 3.535636
6.450000 3.601309 3.481777
6.500000 3.496932 3.428769
6.550000 3.392707 3.376596
6.600000 3.289794 3.325245
6.650000 3.189320 3.274702
6.700000 3.092361 3.224955
6.750000 2.999911 3.175990
6.800000 2.912867 3.127794
6.850000 2.832008 3.080354
6.900000 2.757977 3.033659
6.950000 2.691274 2.987697
7.000000 2.632241 2.942454
7.050000 2.581060 2.897919
7.100000 2.537753 2.854082
7.150000 2.502179 2.810930
7.200000 2.474042 2.768452
7.250000 2.452902 2.726638
7.300000 2.438184 2.685476
7.350000 2.429192 2.644957
7.400000 2.425131 2.605068
7.450000 2.425121 2.565802
7.500000 2.428219 2.527146
7.550000 2.433445 2.489092
7.600000 2.439799 2.451630
7.650000 2.446283 2.414749
7.700000 2.451930 2.378442
7.750000 2.455818 2.342698
7.800000 2.457090 2.307508
7.850000 2.454976 2.272864
7.900000 2.448807 2.238757
7.950000 2.438025 2.205178
8.000000 2.422197 2.172119
8.050000 2.401021 2.139571
8.100000 2.374331 2.107526
8.150000 2.342097 2.075976
8.200000 2.304425 2.044913
8.250000 2.261552 2.014330
8.300000 2.213837 1.984218
8.350000 2.161751 1.954571
8.400000 2.105866 1.925380
8.450000 2.046840 1.896639
8.500000 1.985400 1.868341
8.550000 1.922325 1.840477
8.600000 1.858426 1.813042
8.650000 1.794532 1.786029
8.700000 1.731464 1.759431
8.750000 1.670023 1.733241
8.800000 1.610968 1.707452
8.850000 1.555004 1.682060
8.900000 1.502762 1.657056
8.950000 1.454788 1.632436
9.000000 1.411535 1.608193
9.050000 1.373350 1.584320
9.100000 1.340469 1.560813
9.150000 1.313016 1.537666
9.200000 1.290997 1.514872
9.250000 1.274308 1.492426
9.300000 1.262733 1.470323
9.350000 1.255955 1.448558
9.400000 1.253560 1.427124
9.450000 1.255053 1.406018
9.500000 1.259867 1.385233
9.550000 1.267376 1.364765
9.600000 1.276913 1.344608
9.650000 1.287783 1.324758
9.700000 1.299278 1.305210
9.750000 1.310698 1.285960
9.800000 1.321357 1.267002
9.850000 1.330610 1.248332
9.900000 1.337855 1.229946
9.950000 1.342555 1.211839
10.000000 1.344241 1.194006
10.050000 1.342529 1.176445
10.100000 1.337120 1.159149
10.150000 1.327809 1.142116
10.200000 1.314489 1.125340
10.250000 1.297146 1.108819
10.300000 1.275867 1.092547
10.350000 1.250826 1.076522
10.400000 1.222287 1.060740
10.450000 1.190591 1.045195
10.500000 1.156150 1.029886
10.550000 1.119436 1.014808
10.600000 1.080968 0.999958
10.650000 1.041303 0.985332
10.700000 1.001018 0.970927
10.750000 0.960701 0.956739
10.800000 0.920936 0.942764
10.850000 0.882289 0.929001
10.900000 0.845297 0.915445
10.950000 0.810456 0.902093
11.000000 0.778210 0.888942
11.050000 0.748944 0.875988
11.100000 0.722973 0.863230
11.150000 0.700537 0.850664
11.200000 0.681800 0.838286
11.250000 0.666843 0.826095
11.300000 0.655667 0.814086
11.350000 0.648191 0.802258
11.400000 0.644258 0.790608
11.450000 0.643639 0.779132
11.500000 0.646037 0.767829
11.550000 0.651099 0.756695
11.600000 0.658418 0.745728
11.650000 0.667551 0.734925
11.700000 0.678023 0.724284
11.750000 0.689343 0.713802
11.800000 0.701009 0.703478
11.850000 0.712527 0.693307
11.900000 0.723414 0.683289
11.950000 0.733215 0.673421
12.000000 0.741509 0.663700
12.050000 0.747920 0.654125
12.100000 0.752120 0.644693
