fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.700000 18.732912 17.640151
3.750000 18.741693 17.252341
3.800000 18.713357 16.872952
3.850000 18.639608 16.501794
3.900000 18.513679 16.138681
3.950000 18.330468 15.783430
4.000000 18.086634 15.435863
4.050000 17.780648 15.095807
4.100000 17.412786 14.763092
4.150000 16.985089 14.437554
4.200000 16.501274 14.119032
4.250000 15.966598 13.807367
4.300000 15.387694 13.502406
4.350000 14.772372 13.203999
4.400000 14.129393 12.911999
4.450000 13.468222 12.626264
4.500000 12.798771 12.346653
4.550000 12.131131 12.073031
4.600000 11.475314 11.805264
4.650000 10.840986 11.543222
4.700000 10.237232 11.286777
4.750000 9.672325 11.035807
4.800000 9.153531 10.790190
4.850000 8.686939 10.549806
4.900000 8.277322 10.314542
4.950000 7.928040 10.084284
5.000000 7.640976 9.858921
5.050000 7.416515 9.638346
5.100000 7.253557 9.422453
5.150000 7.149573 9.211141
5.200000 7.100693 9.004307
5.250000 7.101827 8.801855
5.300000 7.146817 8.603688
5.350000 7.228610 8.409712
5.400000 7.339455 8.219837
5.450000 7.471109 8.033972
5.500000 7.615058 7.852030
5.550000 7.762735 7.673925
5.600000 7.905738 7.499574
5.650000 8.036038 7.328896
5.700000 8.146179 7.161811
5.750000 8.229451 6.998240
5.800000 8.280048 6.838108
5.850000 8.293196 6.681340
5.900000 8.265255 6.527864
5.950000 8.193785 6.377607
6.000000 8.077590 6.230501
6.050000 7.916717 6.086478
6.100000 7.712433 5.945471
6.150000 7.467167 5.807415
6.200000 7.184425 5.672247
6.250000 6.868676 5.539904
6.300000 6.525223 5.410326
6.350000 6.160044 5.283454
6.400000 5.779630 5.159229
6.450000 5.390805 5.037595
6.500000 5.000547 4.918496
6.550000 4.615802 4.801879
6.600000 4.243307 4.687689
6.650000 3.889422 4.575875
6.700000 3.559972 4.466387
6.750000 3.260109 4.359174
6.800000 2.994186 4.254189
6.850000 2.765667 4.151383
6.900000 2.577051 4.050711
6.950000 2.429825 3.952127
7.000000 2.324443 3.855586
7.050000 2.260335 3.761046
7.100000 2.235938 3.668463
7.150000 2.248757 3.577797
7.200000 2.295438 3.489007
7.250000 2.371879 3.402052
7.300000 2.473339 3.316895
7.350000 2.594574 3.233497
7.400000 2.729980 3.151820
7.450000 2.873741 3.071829
7.500000 3.019980 2.993488
7.550000 3.162911 2.916763
7.600000 3.296983 2.841618
7.650000 3.417017 2.768021
7.700000 3.518328 2.695940
7.750000 3.596840 2.625342
7.800000 3.649171 2.556196
7.850000 3.672712 2.488471
7.900000 3.665672 2.422139
7.950000 3.627113 2.357169
8.000000 3.556953 2.293533
8.050000 3.455954 2.231203
8.100000 3.325684 2.170152
8.150000 3.168461 2.110352
8.200000 2.987282 2.051779
8.250000 2.785727 1.994405
8.300000 2.567863 1.938207
8.350000 2.338124 1.883159
8.400000 2.101195 1.829237
8.450000 1.861883 1.776419
8.500000 1.624995 1.724680
8.550000 1.395211 1.673999
8.600000 1.176970 1.624353
8.650000 0.974357 1.575721
8.700000 0.791008 1.528082
8.750000 0.630022 1.481415
8.800000 0.493896 1.435700
8.850000 0.384465 1.390917
8.900000 0.302875 1.347047
8.950000 0.249562 1.304070
9.000000 0.224252 1.261969
9.050000 0.225985 1.220725
9.100000 0.253152 1.180320
9.150000 0.303544 1.140738
9.200000 0.374421 1.101960
9.250000 0.462596 1.063971
9.300000 0.564516 1.026753
9.350000 0.676368 0.990292
9.400000 0.794173 0.954571
9.450000 0.913897 0.919575
9.500000 1.031551 0.885290
9.550000 1.143291 0.851700
9.600000 1.245518 0.818791
9.650000 1.334957 0.786549
9.700000 1.408742 0.754961
9.750000 1.464476 0.724012
9.800000 1.500286 0.693691
9.850000 1.514858 0.663983
9.900000 1.507462 0.634876
9.950000 1.477958 0.606359
10.000000 1.426788 0.578418
10.050000 1.354954 0.551042
10.100000 1.263982 0.524219
10.150000 1.155870 0.497938
10.200000 1.033033 0.472188
10.250000 0.898227 0.446958
10.300000 0.754477 0.422238
10.350000 0.604990 0.398016
10.400000 0.453075 0.374283
10.450000 0.302049 0.351028
10.500000 0.155160 0.328243
10.550000 0.015497 0.305916
10.600000 -0.114080 0.284040
10.650000 -0.231012 0.262604
10.700000 -0.333098 0.241600
10.750000 -0.418551 0.221018
10.800000 -0.486027 0.200851
10.850000 -0.534660 0.181090
10.900000 -0.564069 0.161726
10.950000 -0.574360 0.142751
11.000000 -0.566120 0.124158
11.050000 -0.540382 0.105939
11.100000 -0.498602 0.088085
11.150000 -0.442607 0.070590
11.200000 -0.374543 0.053447
11.250000 -0.296814 0.036647
11.300000 -0.212019 0.020185
11.350000 -0.122878 0.004053
11.400000 -0.032162 -0.011755
11.450000 0.057378 -0.027247
11.500000 0.143081 -0.042427
11.550000 0.222443 -0.057304
11.600000 0.293176 -0.071882
11.650000 0.353264 -0.086169
11.700000 0.401008 -0.100169
11.750000 0.435065 -0.113889
11.800000 0.454472 -0.127335
11.850000 0.458667 -0.140511
11.900000 0.447494 -0.153424
11.950000 0.421198 -0.166079
12.000000 0.380414 -0.178480
12.050000 0.326140 -0.190634
12.100000 0.259706 -0.202544
12.150000 0.182735 -0.214217
12.200000 0.097093 -0.225657
12.250000 0.004840 -0.236868
12.300000 -0.091830 -0.247855
12.350000 -0.190646 -0.258623
12.400000 -0.289318 -0.269176
12.450000 -0.385599 -0.279518
12.500000 -0.477339 -0.289654
12.550000 -0.562541 -0.299588
12.600000 -0.639405 -0.309324
12.650000 -0.706375 -0.318866
12.700000 -0.762172 -0.328218
12.750000 -0.805821 -0.337384
12.800000 -0.836671 -0.346366
12.850000 -0.854406 -0.355170
12.900000 -0.859045 -0.363799
12.950000 -0.850940 -0.372256
13.000000 -0.830753 -0.380545
13.050000 -0.799442 -0.388668
13.100000 -0.758222 -0.396630
13.150000 -0.708540 -0.404434
13.200000 -0.652022 -0.412083
13.250000 -0.590436 -0.419579
13.300000 -0.525645 -0.426927
13.350000 -0.459550 -0.434128
13.400000 -0.394049 -0.441187
13.450000 -0.330983 -0.448105
13.500000 -0.272095 -0.454886
13.550000 -0.218983 -0.461532
13.600000 -0.173063 -0.468046
13.650000 -0.135540 -0.474431
13.700000 -0.107376 -0.480689
13.750000 -0.089273 -0.486824
13.800000 -0.081661 -0.492836
13.850000 -0.084689 -0.498729
13.900000 -0.098229 -0.504506
13.950000 -0.121884 -0.510168
14.000000 -0.155004 -0.515717
14.050000 -0.196706 -0.521157
14.100000 -0.245901 -0.526489
14.150000 -0.301327 -0.531715
14.200000 -0.361585 -0.536838
14.250000 -0.425175 -0.541860
14.300000 -0.490538 -0.546782
14.350000 -0.556098 -0.551607
14.400000 -0.620299 -0.556336
14.450000 -0.681648 -0.560971
14.500000 -0.738751 -0.565515
14.550000 -0.790346 -0.569969
14.600000 -0.835332 -0.574335
14.650000 -0.872798 -0.578615
14.700000 -0.902039 -0.582810
14.750000 -0.922569 -0.586922
14.800000 -0.934135 -0.590953
14.850000 -0.936714 -0.594905
14.900000 -0.930511 -0.598778
14.950000 -0.915949 -0.602575
15.000000 -0.893655 -0.606296
15.050000 -0.864441 -0.609945
15.100000 -0.829276 -0.613521
15.150000 -0.789262 -0.617027
15.200000 -0.745603 -0.620464
15.250000 -0.699571 -0.623832
15.300000 -0.652472 -0.627135
15.350000 -0.605614 -0.630372
15.400000 -0.560271 -0.633545
15.450000 -0.517655 -0.636656
15.500000 -0.478881 -0.639706
15.550000 -0.444946 -0.642695
15.600000 -0.416701 -0.645626
15.650000 -0.394835 -0.648499
15.700000 -0.379858 -0.651315
15.750000 -0.372096 -0.654076
15.800000 -0.371680 -0.656782
