fit_time[ns] Functional_fit[mV] Thermal_fit[mV]
3.750000 21.400204 20.339921
3.800000 21.144857 19.924918
3.850000 20.866127 19.518331
3.900000 20.561001 19.119981
3.950000 20.227356 18.729692
4.000000 19.863998 18.347293
4.050000 19.470675 17.972618
4.100000 19.048073 17.605502
4.150000 18.597783 17.245785
4.200000 18.122249 16.893312
4.250000 17.624694 16.547929
4.300000 17.109030 16.209488
4.350000 16.579750 15.877843
4.400000 16.041807 15.552851
4.450000 15.500483 15.234372
4.500000 14.961252 14.922270
4.550000 14.429638 14.616412
4.600000 13.911079 14.316667
4.650000 13.410784 14.022909
4.700000 12.933607 13.735011
4.750000 12.483927 13.452854
4.800000 12.065543 13.176316
4.850000 11.681580 12.905282
4.900000 11.334418 12.639638
4.950000 11.025637 12.379272
5.000000 10.755983 12.124075
5.050000 10.525359 11.873940
5.100000 10.332827 11.628764
5.150000 10.176643 11.388443
5.200000 10.054304 11.152878
5.250000 9.962614 10.921972
5.300000 9.897767 10.695628
5.350000 9.855450 10.473753
5.400000 9.830945 10.256255
5.450000 9.819256 10.043046
5.500000 9.815225 9.834037
5.550000 9.813663 9.629143
5.600000 9.809478 9.428279
5.650000 9.797794 9.231364
5.700000 9.774071 9.038318
5.750000 9.734207 8.849061
5.800000 9.674639 8.663516
5.850000 9.592417 8.481609
5.900000 9.485274 8.303266
5.950000 9.351672 8.128414
6.000000 9.190829 7.956983
6.050000 9.002729 7.788903
6.100000 8.788114 7.624108
6.150000 8.548457 7.462530
6.200000 8.285914 7.304106
6.250000 8.003262 7.148771
6.300000 7.703826 6.996463
6.350000 7.391385 6.847121
6.400000 7.070077 6.700686
6.450000 6.744286 6.557100
6.500000 6.418534 6.416306
6.550000 6.097367 6.278247
6.600000 5.785237 6.142868
6.650000 5.486394 6.010117
6.700000 5.204780 5.879941
6.750000 4.943938 5.752288
6.800000 4.706922 5.627108
6.850000 4.496226 5.504351
6.900000 4.313731 5.383970
6.950000 4.160658 5.265917
7.000000 4.037549 5.150146
7.050000 3.944254 5.036612
7.100000 3.879945 4.925269
7.150000 3.843139 4.816075
7.200000 3.831745 4.708988
7.250000 3.843115 4.603964
7.300000 3.874117 4.500964
7.350000 3.921219 4.399948
